,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},5.2064875622354734e+20,0.08457049575398007,22817728989.177414,0.29081006817849353,15364877822.528477,0.24453497980132444,-2.938972033429979e+20,0.9555401048941724
2144,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",345347941.5582746,70558829.26809378,18583.53953256146,8399.930313287949,9460.351444304955,3817.633268581126,-194942929.31722718,-37093764.622176975
2145,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",203339156.8312021,48426235.763317145,14259.703953140195,6958.896159831467,7382.896316631296,2811.9146549850993,-114781430.4515609,-25458349.967581183
2146,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",18787764.213072427,3521667.366055473,4334.485461167499,1876.61060586779,2240.6938248149463,704.5979491195365,-10605366.425325884,-1851388.900183646
3358,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",6686787.732402605,6578798.995787775,2585.882389514768,2564.916956898951,1980.9518202463255,1972.1566005155628,-3774574.835263488,-3458565.8520369683
3352,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",6673077.393562741,6602724.137363201,2583.2300310972582,2569.576645551403,1983.902973120809,1965.0351433400658,-3766835.586501716,-3471143.6343397927
2147,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",6137571.536215698,1468900.4065763492,2477.4122660985795,1211.9820157809063,1474.7042635493808,568.4871678288079,-3464551.806953964,-772220.5344140105
3355,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",6064755.410723776,6404539.498435778,2462.672412385329,2530.7191662521104,1816.229294830471,1872.2340906678805,-3423448.365556017,-3366955.1915531736
3359,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",2761651.754148559,2679708.5419947673,1661.8218178097673,1636.9815337977295,1173.6543527287365,1161.1690632413909,-1558903.5732840607,-1408759.3440076876
3353,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",2597413.4615420722,2672049.1745267166,1611.6492985578693,1634.6403807953345,1153.7060774081751,1188.5024766168874,-1466193.9023170362,-1404732.7071626447
3356,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",2221592.372746059,2413312.729874926,1490.5007120917653,1553.4840616739284,1125.0154921186622,1193.4363005566227,-1254049.408290733,-1268711.3313067274
2125,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",204903.5857623831,54299.02066110371,452.66277267120506,233.02150257241004,239.3185862692816,104.45789820364239,-115663.5244815682,-28544.75631157068
3322,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",66457.53475794563,66243.86263592423,257.79358944307677,257.3788309786262,197.54633220388106,196.4067188718543,-37513.12708272007,-34824.327177527375
3319,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",66435.22974453704,66915.06058244873,257.75032443148746,258.67945527708366,197.95013555004127,196.36581443278146,-37500.536289055526,-35177.18534669947
3316,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",66432.42861001533,66925.1654605461,257.74489056044416,258.6989861993009,197.95013555004127,196.38899324072847,-37498.95509714394,-35182.497622762894
2124,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",33369.9543949643,4138.632700061316,182.67444921215528,64.33220577643297,107.83780427341041,34.136109203642384,-18835.76116601051,-2174.737224735551
3323,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",26327.514858897244,26864.808848104367,162.25755717037418,163.9048774384227,115.7060980126342,119.29622474006624,-14860.426048771526,-14122.206595588848
3320,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",25873.967057124162,26616.567366348732,160.85386864208198,163.14584691725602,115.22342994541701,118.80491292086091,-14604.406171781287,-13991.702568843195
3317,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",25869.318152170737,26609.90139586794,160.83941728373284,163.1254161553862,115.2027858496284,118.77399979569537,-14601.781945471155,-13988.198174719542
3351,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",14600.450652337702,12848.43935167456,120.83232453419781,113.35095655385781,90.84146316440957,69.48762692417218,-8240.701459913005,-6753.604673369851
3357,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",14577.667947123173,12806.43792435668,120.73801367888728,113.16553328799667,91.12875411354251,69.51773567516557,-8227.84101749938,-6731.523934263386
3354,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",11802.563608374203,7500.482181020257,108.63960423516924,86.60532420711937,83.73138605392238,54.72170515993378,-6661.342693256472,-3942.1086224369924
2127,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",7726.503335967762,1902.6095215255555,87.90053091971494,43.61891242942166,50.44249115334434,18.04788063410596,-4360.477281790091,-999.2284957682078
