model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
17,1.5262597539592884,0.28848288812627887,2.3294688365558676,0.08322237674167912,1.0951117103524228,0.23114760198675494,-0.29388805720078715,0.9538044878837053,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'friedman_mse'}
18,1.3380976603361143,1.1995149678927033,1.7905053485969833,1.4388361581986329,1.0589924040381793,0.9492915900662251,0.005475647259981065,0.2013233005139634,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'absolute_error'}
19,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'poisson'}
20,1.358016862385575,1.0219870513040121,1.8442097985235617,1.0444575330330697,1.060541736784141,0.8047192205298013,-0.024354134228435464,0.420237050283372,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'squared_error'}
21,1.5380203759348625,0.28848288812627887,2.3655066767908157,0.08322237674167912,1.0896648439794419,0.23114760198675494,-0.31390503719020435,0.9538044878837053,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'friedman_mse'}
22,1.3380976603361143,1.1995149678927033,1.7905053485969833,1.4388361581986329,1.0589924040381793,0.9492915900662251,0.005475647259981065,0.2013233005139634,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'absolute_error'}
23,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'poisson'}
24,1.3380976603361143,1.1995149678927033,1.7905053485969833,1.4388361581986329,1.0589924040381793,0.9492915900662251,0.005475647259981065,0.2013233005139634,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'squared_error'}
25,1.54990849968879,0.29373066331163605,2.4022163574075557,0.08627770256949369,1.1065415207782672,0.23420292781456947,-0.33429518647585943,0.9521085216445274,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'friedman_mse'}
26,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'absolute_error'}
27,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'poisson'}
28,1.3380976603361143,1.1995149678927033,1.7905053485969833,1.4388361581986329,1.0589924040381793,0.9492915900662251,0.005475647259981065,0.2013233005139634,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'squared_error'}
29,1.4973114228203463,0.29373066331163605,2.24194149690829,0.08627770256949369,1.0776997381057267,0.23420292781456947,-0.24527157533533384,0.9521085216445274,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'friedman_mse'}
30,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'absolute_error'}
31,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'poisson'}
32,1.5511573664899614,0.4450090935003132,2.4060891756160725,0.19803309329797047,1.1098143834801761,0.3237360589403973,-0.33644631773336875,0.8900747549031232,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'squared_error'}
33,1.5642928561919769,0.4450090935003132,2.447012139933253,0.19803309329797047,1.1204646576358297,0.3237360589403973,-0.3591767075820438,0.8900747549031232,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'friedman_mse'}
34,1.4616224137792522,0.5813876531469733,2.1363400804618875,0.33801160323174534,1.0615360309104256,0.39197197152317875,-0.1866159670613443,0.8123747515526047,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'absolute_error'}
35,1.5345629434157353,0.4481698699944232,2.3548834273047654,0.20085623237081818,1.0990632337004407,0.3250500152317881,-0.30800442352971547,0.8885076721021773,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'poisson'}
36,1.5679812340583346,0.4450090935003132,2.4585651503590977,0.19803309329797047,1.1164614000734214,0.3237360589403973,-0.3655937508067204,0.8900747549031232,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'squared_error'}
37,1.555255114935287,0.4450090935003132,2.4188184725323723,0.19803309329797047,1.1103580643906021,0.3237360589403973,-0.3435167215087267,0.8900747549031232,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'friedman_mse'}
38,1.4698954435003604,0.5813876531469733,2.160592614823121,0.33801160323174534,1.064187965565345,0.39197197152317875,-0.20008687685606286,0.8123747515526047,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'absolute_error'}
39,1.5261680399097333,0.4481698699944232,2.3291888860419174,0.20085623237081818,1.0978588457415566,0.3250500152317881,-0.29373256053952135,0.8885076721021773,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'poisson'}
40,1.5500763620972566,0.8698599540475388,2.4027367283326657,0.7566563396555863,1.1504964131424376,0.6602144960264901,-0.3345842230642646,0.5799912418395856,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'squared_error'}
41,1.5564055381737036,0.4450090935003132,2.422398199257776,0.19803309329797047,1.1138028179882526,0.3237360589403973,-0.34550505704056844,0.8900747549031232,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'friedman_mse'}
42,1.3283147604321819,1.0693042953619085,1.764420102782005,1.1434116760794275,1.0397413842143906,0.8478768033112583,0.019964524509375248,0.365309067053037,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'absolute_error'}
43,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'poisson'}
44,1.5501051791771467,0.8698599540475388,2.4028260665118144,0.7566563396555863,1.150386403891336,0.6602144960264901,-0.3346338453649531,0.5799912418395856,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'squared_error'}
45,1.5546332389434558,0.4450090935003132,2.4168845076278203,0.19803309329797047,1.108853011380323,0.3237360589403973,-0.3424425134945319,0.8900747549031232,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'friedman_mse'}
46,1.3283147604321819,1.0693042953619085,1.764420102782005,1.1434116760794275,1.0397413842143906,0.8478768033112583,0.019964524509375248,0.365309067053037,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'absolute_error'}
47,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'poisson'}
48,1.358016862385575,1.0219870513040121,1.8442097985235617,1.0444575330330697,1.060541736784141,0.8047192205298013,-0.024354134228435464,0.420237050283372,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'squared_error'}
49,1.5319002291859445,0.44635560533116786,2.346718312179949,0.19923332641055327,1.089769036490455,0.32493629205298014,-0.30346916434106297,0.8894085232300384,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'friedman_mse'}
50,1.3380976603361143,1.1995149678927033,1.7905053485969833,1.4388361581986329,1.0589924040381793,0.9492915900662251,0.005475647259981065,0.2013233005139634,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'absolute_error'}
51,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'poisson'}
52,1.358016862385575,1.0219870513040121,1.8442097985235617,1.0444575330330697,1.060541736784141,0.8047192205298013,-0.024354134228435464,0.420237050283372,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'squared_error'}
53,1.5249406683504292,0.44635560533116786,2.3254440419890536,0.19923332641055327,1.0837676018355358,0.32493629205298014,-0.2916525116802957,0.8894085232300384,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'friedman_mse'}
54,1.3380976603361143,1.1995149678927033,1.7905053485969833,1.4388361581986329,1.0589924040381793,0.9492915900662251,0.005475647259981065,0.2013233005139634,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'absolute_error'}
55,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'poisson'}
56,1.3380976603361143,1.1995149678927033,1.7905053485969833,1.4388361581986329,1.0589924040381793,0.9492915900662251,0.005475647259981065,0.2013233005139634,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'squared_error'}
57,1.5877114272447133,0.44635560533116786,2.520827576203444,0.19923332641055327,1.1247965952276067,0.32493629205298014,-0.4001770034126919,0.8894085232300384,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'friedman_mse'}
58,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'absolute_error'}
59,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'poisson'}
60,1.3380976603361143,1.1995149678927033,1.7905053485969833,1.4388361581986329,1.0589924040381793,0.9492915900662251,0.005475647259981065,0.2013233005139634,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'squared_error'}
61,1.5652051757312508,0.44635560533116786,2.449867242135896,0.19923332641055327,1.112212436637298,0.32493629205298014,-0.36076255521568257,0.8894085232300384,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'friedman_mse'}
62,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'absolute_error'}
63,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'poisson'}
64,1.4664763662892064,0.7045920471454525,2.150552932884795,0.49644995290061955,1.0857361598384727,0.5134843105960264,-0.1945104019300017,0.7244279638210708,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'squared_error'}
65,1.4757450973014674,0.7045920471454525,2.1778235922093176,0.49644995290061955,1.094104691116006,0.5134843105960264,-0.2096577092724603,0.7244279638210708,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'friedman_mse'}
66,1.4315886925278112,0.7438129085777181,2.049446184573488,0.5532576429668448,1.0691946567547723,0.5099134655629138,-0.1383513273420689,0.6928948541275244,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'absolute_error'}
67,1.4235120271620834,0.7006391513827132,2.0263864914751037,0.4908952204502884,1.0566147304698972,0.5156363370860927,-0.1255429733368576,0.7275113137596161,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'poisson'}
68,1.4608782994208869,0.7045920471454525,2.1341654057188624,0.49644995290061955,1.0868940238619678,0.5134843105960264,-0.18540805835952345,0.7244279638210708,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'squared_error'}
69,1.4587150678540188,0.7045920471454525,2.1278496491843546,0.49644995290061955,1.0854255950807636,0.5134843105960264,-0.1819000131674402,0.7244279638210708,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'friedman_mse'}
70,1.4396826987127758,0.7312656536525409,2.072686272972901,0.5347494562118779,1.0852388892070484,0.5186924973509933,-0.15125988072402774,0.7031684752251722,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'absolute_error'}
71,1.4268802995600087,0.7006391513827132,2.0359873892724605,0.4908952204502884,1.056416296842878,0.5156363370860927,-0.130875728514116,0.7275113137596161,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'poisson'}
72,1.4005175209794953,0.9462276901688839,1.9614493265705513,0.8953468416423412,1.0961442121145375,0.7391320682119205,-0.08947405461171831,0.5030061926762943,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'squared_error'}
73,1.4794709480718977,0.7045920471454525,2.1888342861887597,0.49644995290061955,1.1044100082966226,0.5134843105960264,-0.21577352641408654,0.7244279638210708,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'friedman_mse'}
74,1.3283147604321819,1.0693042953619085,1.764420102782005,1.1434116760794275,1.0397413842143906,0.8478768033112583,0.019964524509375248,0.365309067053037,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'absolute_error'}
75,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'poisson'}
76,1.3877300344796835,0.9462276901688839,1.9257946485969835,0.8953468416423412,1.0889120774596182,0.7391320682119205,-0.06966989956599234,0.5030061926762943,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'squared_error'}
77,1.4713497302725802,0.7045920471454525,2.1648700287731946,0.49644995290061955,1.0916313423641704,0.5134843105960264,-0.20246273814205762,0.7244279638210708,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'friedman_mse'}
78,1.3283147604321819,1.0693042953619085,1.764420102782005,1.1434116760794275,1.0397413842143906,0.8478768033112583,0.019964524509375248,0.365309067053037,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'absolute_error'}
79,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'poisson'}
80,1.358016862385575,1.0219870513040121,1.8442097985235617,1.0444575330330697,1.060541736784141,0.8047192205298013,-0.024354134228435464,0.420237050283372,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'squared_error'}
81,1.4702550460989283,0.7045920471454525,2.161649900579362,0.49644995290061955,1.089407231791483,0.5134843105960264,-0.20067413923604427,0.7244279638210708,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'friedman_mse'}
82,1.3380976603361143,1.1995149678927033,1.7905053485969833,1.4388361581986329,1.0589924040381793,0.9492915900662251,0.005475647259981065,0.2013233005139634,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'absolute_error'}
83,1.4266635111853263,1.405493049374851,2.035368774147644,1.9754107118410171,1.1153971636563877,1.074167441721854,-0.1305321228348113,-0.09652130888744348,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'poisson'}
84,1.358016862385575,1.0219870513040121,1.8442097985235617,1.0444575330330697,1.060541736784141,0.8047192205298013,-0.024354134228435464,0.420237050283372,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'squared_error'}
