,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},2.8378331589653807e+22,0.10056303683331143,168458694016.23,0.31711675583814775,98240534614.89845,0.2601697191798941,-1.57194443472109e+22,0.9439656774773185
3035,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",31455119.541648947,39787688.85625507,5608.486385973398,6307.748319032321,4398.379348522722,5015.890999445106,-17423750.622173805,-22169935.986876916
3032,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",31454785.68399335,39787431.100559466,5608.456622279729,6307.7278873267405,4398.364817479129,5015.8894951160055,-17423565.690342262,-22169792.36386955
3038,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",31371308.689283483,39644400.47690924,5601.009613389669,6296.379950170513,4404.577263994055,5016.109712038492,-17377325.763640843,-22090094.849269617
3039,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",17752107.302099403,14296596.12075243,4213.324969913833,3781.0839875295587,2946.271859996433,2707.9549469969575,-9833320.663025646,-7966147.430209248
3033,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",17135613.216053955,14087465.690125117,4139.51847635132,3753.3272825754375,2956.284964564201,2749.402227658862,-9491829.675602369,-7849618.709835557
3036,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",14668867.57310741,13076677.332951954,3829.9957667218655,3616.168875059896,2858.631296336988,2768.9726418011905,-8125439.592713912,-7286401.422534516
3002,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",374918.8472899573,341195.7148059017,612.3061712002888,584.1196065926067,472.9911382706737,459.81007642023815,-207675.6189046719,-190115.2825709108
2996,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",312899.51744120877,396435.01516906987,559.3742194999772,629.6308562714107,440.81919241228536,501.6484502718253,-173321.61183668236,-220894.94943407108
2999,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",312849.8821384241,396399.2509698299,559.3298509273612,629.602454704419,440.8125873924703,501.657849325,-173294.1176417782,-220875.02140944015
3003,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",154709.08364042515,135983.4846902281,393.3307560316446,368.7593859011972,287.45683388811096,275.74892300198417,-85696.10388401756,-75769.80683751118
3000,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",154239.17790510625,135880.32491803844,392.73296004423446,368.61948526636303,287.63202783659176,275.9904838265873,-85435.81173007452,-75712.32559859609
2997,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",133791.6626490468,129433.05646656832,365.77542652431805,359.7680592639768,278.9505016268164,279.0247790702381,-74109.43839868541,-72119.86925304233
3031,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",91736.00882826372,86664.43458846831,302.87952857244034,294.3882378568619,222.89752055548215,201.4656550792328,-50813.79440943875,-48288.93864838676
3037,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",91505.83742198921,85578.67646710746,302.49931805210605,292.538333329339,223.9811453597094,201.88657629298942,-50686.296899593224,-47683.94776237364
3034,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",89939.56262793214,87687.84684287175,299.8992541303365,296.1213380404589,217.4665695076618,201.14119719351854,-49818.699402543905,-48859.19004634286
