,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},2.6891900626102123e+23,0.08717423844602167,518574012327.0942,0.29525283816759773,345936890855.99786,0.24822517505518757,-1.5181437330147785e+23,0.9532166396292439
2147,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",35932531839.13237,15006230181.30032,189558.782015322,122499.91910732153,106077.10659061783,53480.267024961366,-20285196192.97378,-8053318122.484328
2144,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",12215522111.187885,7924781326.575583,110523.85313219896,89021.24087303874,38721.77927866764,19977.355062434217,-6896098045.935018,-4252952560.096269
2145,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",1034687677.1522505,301665295.5619764,32166.561475424296,17368.514489212266,17822.89547656236,6961.945361642162,-584118107.4730154,-161893196.86676818
2146,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",22416966.200144842,5867953.84566465,4734.655869241697,2422.385981974105,2995.0142737134906,1172.296942575938,-12655176.193731448,-3149124.295435514
3355,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",10226878.740021262,10437223.94858442,3197.949145940451,3230.669272547783,2409.726716205377,2499.1624917066224,-5773436.914758414,-5601291.514407912
3358,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",10225845.06463753,10436426.634708183,3197.787526499772,3230.5458725590297,2409.6408671487734,2499.2000193004415,-5772853.368125693,-5600863.623977603
3352,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",9100440.862182664,9416792.882392408,3016.693697109911,3068.6793384764737,2478.066765842736,2548.9166929799117,-5137522.54461112,-5053661.903250071
3353,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",6362793.565790228,5702881.303521903,2522.457842222587,2388.07062364619,1753.4704751233019,1691.206562555188,-3592022.9743096638,-3060535.643970978
3356,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",6227862.697083234,5570972.501849302,2495.568611976684,2360.2907663780115,1752.8822266770756,1685.3294910836644,-3515849.684974014,-2989744.810409006
3359,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",5839179.843339119,5542179.1774179675,2416.4394971401866,2354.183335557783,1720.502069480283,1718.513370329139,-3296424.3469340615,-2974292.441714357
2126,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",1444741.2716790193,336840.2352130005,1201.9739064052178,580.3793890318647,625.8364083068867,262.6703092532009,-815606.9921321716,-180769.3559245632
3322,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",119230.32361012099,142724.24825239737,345.29744222933505,377.788629067098,272.6944522325471,299.3457701684327,-67308.7714775639,-76594.10491475815
3316,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",111099.07689085099,114264.36103980753,333.3152815141409,338.0301185394691,254.37165311915095,257.2392065596027,-62718.392604724075,-61320.680296290164
3319,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",104061.38594008874,105869.75026300136,322.5854707516889,325.3763209930946,241.2660833600943,249.3838368139073,-58745.364978173915,-56815.58672570815
3317,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",62423.07433236118,56988.2595392614,249.84610129509963,238.72213877070848,174.54458506367925,168.94132431147904,-35239.052538795186,-30582.602798873904
3323,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",61546.424737381385,55490.37645942609,248.08551899976223,235.563954074952,174.3502300993396,168.96429151677705,-34744.15256605889,-29778.741415437962
3320,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",55175.416998960056,49984.07055431483,234.89448056299673,223.57117558915064,167.37153337273583,162.0107173317881,-31147.491398240592,-26823.6999024576
3351,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",34212.62841967232,29105.187409128514,184.96656027420826,170.60242498021097,137.687914519717,111.10529930971303,-19313.24935241451,-15618.734631381743
3354,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",33254.16877262573,27863.42692073646,182.3572558814859,166.92341633436712,130.0636436840566,105.89789751589404,-18772.16468653597,-14952.325271710844
3357,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",32894.68835322194,29393.856276368686,181.36892885282734,171.4463655968498,133.77162501084908,110.27538135165562,-18569.225164541134,-15773.653101386815
2127,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",31213.218950616098,5856.1697642146055,176.67263214945348,76.52561508550328,90.68961406216981,34.20651625408389,-17619.975696712732,-3141.8011916756955
2125,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",7684.7946759191145,1551.9311565011392,87.66296068419726,39.394557447712735,60.50100909707547,19.411606475275935,-4337.340766226076,-831.8670930707812
2124,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",3396.5161069638316,1278.1794725059958,58.27963715538929,35.751635941673996,37.15931620273586,13.408258163576159,-1916.4545204387414,-684.9541528174944
3283,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",1355.2775730038313,1219.3381122671433,36.814094760075676,34.91902221235788,28.682939629905658,27.255947540176603,-764.1025424190974,-653.3760557806702
3280,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",1316.8174782904348,1185.1103956229936,36.28797980448119,34.425432395585005,28.53822356783019,27.175024174172187,-742.3904468063297,-635.0072391328149
3286,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",895.7521665843973,933.2262791695719,29.929119041234696,30.548752497762848,24.957725634433963,25.763924648785874,-504.68405593265123,-499.8298564361299
2947,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",865.0421760860953,2.9745418309405025,29.41159934593995,1.724686009376925,7.963815288018869,1.2933048624724062,-487.3471706510332,-0.5963324130550998
3284,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",671.0476026253406,594.7252241342518,25.904586517166038,24.38698882876383,17.791955455943395,16.97754030353201,-377.8303127564827,-318.1681966855335
3281,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",669.5975976259066,596.8028859775189,25.876583963612866,24.42954944278586,17.712082571037733,17.004263474834435,-377.01173320223796,-319.2832050237173
3287,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",644.8866058449632,586.0593351713379,25.3946176550261,24.20866239946639,17.527989034056603,17.013160385651215,-363.06149672382196,-313.5175176143766
2105,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",429.596890515718,164.5341402702341,20.72671924149401,12.827086195634381,11.004550928584907,4.888469809492273,-241.5227714942681,-87.29971003785916
