,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},2.999538166037193e+20,0.1224365887066242,17319174824.56134,0.3499094007119903,8878826162.417265,0.28070670191035996,-1.645664821667767e+20,0.9319140299185196
2594,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",135426260.96696085,118587831.31388484,11637.278933108068,10889.804007138275,8905.105694999342,8434.93629716554,-74300181.65037227,-65945707.06126981
2597,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",135425696.7904815,118587803.11197947,11637.254693031407,10889.802712261571,8905.066221315132,8434.935562411682,-74299872.12092677,-65945691.378424466
2600,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",135173072.50842786,118980854.48637396,11626.395507999367,10907.834546158736,8873.74512802566,8436.235441696768,-74161272.486229,-66164263.98323324
2595,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",58674270.6108614,56909374.419463895,7659.9132247605385,7543.8302220731275,5247.096588065131,5372.373504871785,-32191015.662033778,-31646829.45330344
2598,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",58563035.02871666,56802174.436253555,7652.648889679746,7536.721730053031,5245.497836094079,5373.320392916458,-32129987.43891396,-31587216.43299067
2601,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",58399486.46334309,56574512.63820771,7641.955670071837,7521.603063058281,5239.715654680921,5370.205819692505,-32040258.2520288,-31460615.597944643
2573,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",1346509.2483848936,1184614.1283331339,1160.3918512230657,1088.3998016965704,885.7108444940789,843.6408282165319,-738747.0270153857,-658753.0779419394
2570,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",1325436.2724045028,1182340.586571703,1151.275932348324,1087.35485770364,884.0618634677633,845.5648678271124,-727185.5621034073,-657488.7802513307
2567,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",1325432.9300277699,1182330.3158328896,1151.2744807506895,1087.3501348842929,884.0618634677633,845.5678068425423,-727183.7283438399,-657483.0687787805
2571,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",598387.5077767543,566451.4477687728,773.5551097218312,752.6296883386761,529.7800389322368,530.2197865161646,-328297.96362833655,-314997.9454362288
2574,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",596073.960390266,558185.8708944904,772.0582623029599,747.1183780998098,535.7254535138158,530.966293297208,-327028.660376818,-310401.52678626915
2568,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",594903.8573538964,560708.9047217178,771.3001084881918,748.8049844396857,533.2674831085526,530.2617514137398,-326386.6957482351,-311804.5649425084
2593,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",282762.7486152292,341269.1797627458,531.7544062960167,584.1824884081564,361.9986310388158,408.0454678587069,-155133.7849288872,-189775.95645158508
2596,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",266656.98021737003,336292.0491390861,516.3884005449484,579.9069314459745,360.1069287388158,406.3445645260103,-146297.52580793673,-187008.21544937455
2599,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",262794.00049773714,269540.29544101475,512.6343731137595,519.172702904356,364.02131281776315,367.26037600242466,-144178.14292980035,-149888.1196252139
2543,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",13472.037163155575,11857.402341537421,116.06910511912967,108.8917000580734,88.97994497960526,84.45599545415135,-7390.290394846418,-6592.802960358968
2540,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",8342.147507618733,10742.998494392526,91.33535737937818,103.64843700892226,74.17973098881579,80.96020929470977,-4575.8308087870355,-5973.092236653639
2546,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",8328.335187680575,10758.703371036612,91.25971284022636,103.72416965701201,74.13479846644738,80.97573389265246,-4568.252825854457,-5981.8255881184095
2547,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",5902.199692896364,5732.047149626473,76.825774925453,75.71028430554513,52.348225367763156,53.836429293828054,-3237.179302079067,-3186.543812334163
2541,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",5893.790143433206,5706.9495063987,76.77102411348442,75.5443545633868,52.68630667171053,53.80958571572373,-3232.5654919017898,-3172.5872213839175
2544,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",5864.978528004259,5700.7057044372,76.58314780683972,75.50301784986611,52.394214963815784,53.82689639904482,-3216.758304480841,-3169.1150949710855
2569,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",2817.212811460838,3405.135148536392,53.07742280349375,58.353535870042975,36.89306918486842,40.730717095885375,-1544.6339484080968,-1892.5673747181313
2566,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",2687.99356973847,3362.081929734776,51.84586357404484,57.98346255385906,36.32339481776316,40.63251494011756,-1473.7391810759552,-1868.6258373214785
2572,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",2372.2428547818904,2855.9628013956135,48.70567579637809,53.44120883172099,36.018371196710525,37.364411052975754,-1300.505898064598,-1587.1771936293924
2513,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",132.990820479259,119.69994677606887,11.532164605105974,10.94074708491467,8.916873992763158,8.534788549228509,-71.96400404085941,-65.56414623310461
2519,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",124.13811392268005,114.94144843720038,11.14172849797912,10.721074966494749,8.728442170394738,8.45711750205731,-67.10706042144992,-62.91798482861388
2516,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",120.55818068320639,114.58733085894909,10.979898937750129,10.704547204760653,8.447643408552631,8.348828249301983,-65.14296799454665,-62.72106298447532
2517,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",56.650915193732686,56.56418981545166,7.526680223958813,7.520916820139129,5.327774801973684,5.448816051800147,-30.080924158660594,-30.45487616194631
2514,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",55.99836870425901,56.628781180771284,7.483205777222688,7.525209710085911,5.2854394861842104,5.457937512931668,-29.722911443773764,-30.490794883736342
