,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},7.265815012597637e+20,0.09249764597452456,26955175778.684204,0.30413425649624637,17707146504.941082,0.2546322925619834,-4.0961528064923835e+20,0.9496843965076722
2594,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",21503785.675104238,22842118.781988077,4637.217449624746,4779.342923665143,3470.474135988766,3563.774070195041,-12122904.949376494,-12425342.14738891
2597,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",21503692.85071168,22842087.26845275,4637.207440983386,4779.3396268159,3470.477439953524,3563.783987550413,-12122852.618991612,-12425325.00508727
2600,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",13662782.09210098,14707183.764963163,3696.3200743578714,3834.9946238506204,2846.9719747370045,3021.7353671940496,-7702485.660343014,-8000211.535251926
2595,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",9497256.622742215,8847118.552107856,3081.761934793506,2974.410622645746,2273.2454534905287,2230.0174845540496,-5354142.245014407,-4812533.464283306
2598,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",7332583.911830123,7784395.5362316985,2707.874426894667,2790.052962979681,2093.59355985022,2225.307387356694,-4133793.2291687606,-4234447.943018015
2601,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",7332368.410004967,7784215.724205323,2707.8346349075614,2790.0207390278165,2093.5660268105726,2225.3180473292564,-4133671.738543912,-4234350.131332896
2567,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",236365.68811834764,224217.42857946779,486.1745449098992,473.51602779575245,378.4028918618944,372.25124190247936,-133251.77000113588,-121965.72805685205
2570,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",236362.7459602637,224225.30033768702,486.17151907558684,473.5243397521262,378.40068921872256,372.25318845421486,-133250.11133943425,-121970.01002815168
2573,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",215557.38963721748,227255.65313525792,464.2815844261082,476.71338678000006,349.15784742180614,356.61218789818184,-121520.94970444076,-123618.41986818628
2568,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",112952.22368303046,98141.48645431243,336.08365578086426,313.27541629421296,233.79463924669605,224.9929950287603,-63676.58706168731,-53384.66259235246
2574,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",112283.30841849235,97076.12369071672,335.08701618906747,311.57041530080596,234.34437100748897,224.23045084,-63299.48151559335,-52805.14113725148
2571,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",99184.06544670294,91172.68486617325,314.93501781590265,301.9481493007918,226.9697909625551,225.40745252396695,-55914.69388078707,-49593.86928262773
2599,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",69151.86805583179,54424.536609730276,262.96742774692035,233.29066978713544,188.29867239295154,149.45116175702478,-38983.83761559709,-29604.11454597522
