model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
91,0.8538502322287548,0.4286773022515115,0.7290602190770985,0.18376422946563375,0.6373254925612024,0.3193608247036789,0.1737375169235621,0.8039755727739142,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
92,0.840355540171884,0.4169913688206902,0.7061974338975789,0.1738818016709529,0.6148464496724659,0.3153750629166418,0.19964849266763196,0.8145173264856601,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
93,0.9661866400561164,0.4100633632374078,0.9335166234229274,0.16815196186957423,0.7137176987940638,0.30479738416721697,-0.0579781245491211,0.8206294439985655,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
94,0.9533205520579634,0.4216164465425347,0.9088200749761002,0.17776042799515404,0.6989605907293347,0.3171460607254262,-0.02998889826967277,0.8103799298560961,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
95,0.9903770162999058,0.3993714341341628,0.9808466344151039,0.15949754240237793,0.7440604587606097,0.3013276066116657,-0.11161842940066746,0.8298612603534928,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
96,1.0009538110837433,1.0197369505906524,1.00190853192307,1.0398634483999227,0.7657292672423931,0.7627494212744308,-0.1354884133579095,-0.10924001618093837,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
97,1.0009538110837433,1.0197369505906524,1.00190853192307,1.0398634483999227,0.7657292672423931,0.7627494212744308,-0.1354884133579095,-0.10924001618093837,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
98,1.0009538110837433,1.0197369505906524,1.00190853192307,1.0398634483999227,0.7657292672423931,0.7627494212744308,-0.1354884133579095,-0.10924001618093837,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
99,0.8352451963019607,0.7091136809746064,0.6976345379455009,0.5028422125453559,0.6427783474835842,0.548296619511297,0.20935304036692293,0.4636096644818747,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
100,0.8359282644411379,0.7102179882706928,0.6987760632915729,0.50440959086327,0.6445214162840773,0.550948992622742,0.20805932066824828,0.461937715387597,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
101,0.8413465530699995,0.7111933540236824,0.7078640223627696,0.5057959868074549,0.6467746579499047,0.5491561977063006,0.1977597055860133,0.4604588232677449,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
102,0.8488547242440313,0.4676693233412401,0.7205543428714104,0.2187145959944534,0.641008074064115,0.3580130123085397,0.18337744269450773,0.766693422705449,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
103,0.8137320127100527,0.48018690936403813,0.6621597885091534,0.23057946792458697,0.6163864628675658,0.3639923361946051,0.24955747587006394,0.754036962136499,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
104,0.8371667305685957,0.48481790746284475,0.7008481347709117,0.23504840339665148,0.6328658570998444,0.3666255382131369,0.2057109893770448,0.7492698727047354,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
105,1.0389152789204106,0.44422953590907516,1.0793449567742746,0.1973398805739923,0.7646194792193388,0.3404968295968647,-0.22324908250964648,0.789494194975441,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
106,0.965555293365457,0.4793645844296975,0.9322970245460537,0.22979040480545657,0.7212145148849655,0.3607837063066617,-0.056595922132922194,0.7548786691783022,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
107,1.0039767898633551,0.4501766324679886,1.0079693945843278,0.2026590004202185,0.7504432486989735,0.3443134582504382,-0.14235734311300607,0.7838201994201832,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
108,0.9076345538515013,0.8269714663052193,0.8238004833452138,0.6838818060830045,0.69870804989334,0.6384284524257109,0.06636596660007266,0.2704916527139877,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
109,0.9031312855291661,0.8233205939130376,0.8156461189015641,0.6778568003613169,0.6934848473218442,0.6356505827816338,0.07560751515370134,0.2769186287313663,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
110,0.9017186701978075,0.8255392902643426,0.8130965601833022,0.6815151197701546,0.6923078453471698,0.637392596446754,0.07849699487317774,0.2730162372332343,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
111,0.7624946167960527,0.4468236095791928,0.5813980406429593,0.19965133807737892,0.5773626335561055,0.34757425546160176,0.34108681814303454,0.7870285239660375,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
112,0.7836917373189672,0.4654900339152925,0.6141727391420211,0.21668097167446013,0.5918178326794289,0.3581373844720639,0.30394241901754515,0.768862724335472,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
113,0.7638693024776513,0.4697401172606805,0.5834963112676935,0.22065577776407785,0.5810429640566392,0.36012393039137447,0.3387087946942253,0.7646227311152584,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
114,0.8627805767136475,0.3242382205138165,0.7443903235543342,0.10513042364196629,0.6484385266585999,0.267541532194993,0.1563635197423464,0.8878555900765978,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
115,0.8281058494073349,0.3641920065160185,0.6857592978226437,0.1326358176101637,0.6263265753131488,0.2894049160267238,0.22281155193330882,0.8585151187894365,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
116,0.841047807566811,0.38908539397972064,0.7073614146129394,0.15138744380835445,0.6250252590133544,0.30438806408921304,0.19832932372800138,0.8385124403805494,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
117,1.0364009777366359,0.31542124492023177,1.0741269866534546,0.09949056174702885,0.7812703108215151,0.2606275000805577,-0.21733542430167963,0.8938717266272429,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
118,1.0268120359214026,0.34352438171092176,1.0543429571130558,0.11800900082987106,0.7647922308614259,0.2773344388041414,-0.1949136806026468,0.8741177928780517,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
119,1.0312719566087984,0.36302154122916114,1.0635218484877396,0.13178463939639554,0.7743857079001897,0.2891417822815788,-0.20531635157643224,0.8594230850585326,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
120,0.8216235360130089,0.7194093526943458,0.6750652349305201,0.5175498167440976,0.6364662808922922,0.5550239988332394,0.23493140531195988,0.4479208130807618,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
121,0.8182491265526143,0.7179222021092052,0.6695316331041161,0.5154122882813305,0.6354137186190782,0.5549642034007869,0.24120277695699177,0.4502009510260617,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
122,0.8271645220680328,0.7179588185282761,0.6842011465680372,0.5154648651025182,0.6415019367976331,0.5542978497042257,0.22457744436709093,0.4501448664371912,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
123,0.7726758253576765,0.3883385749300352,0.5970279310921667,0.15080684877869058,0.5858316167027294,0.30652346617542164,0.3233730658975439,0.8391317709677433,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
124,0.7638222534683089,0.38907596726342225,0.5834244348934055,0.15138010830196763,0.5802652747049222,0.3056673693841456,0.33879025401670637,0.8385202652899024,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
125,0.7615177761330536,0.400899566938482,0.5799093233666316,0.1607204627714624,0.5797161884031473,0.31299436595576946,0.34277401928383255,0.8285567504083855,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
126,0.8662051867672813,0.30929024908427,0.7503114255825406,0.09566045817860977,0.6480938409639361,0.2587011102300231,0.14965298426618512,0.8979573632084163,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
127,0.824741462545677,0.36357215110776214,0.6801984800419824,0.13218470906112542,0.6245784212089375,0.28895380747768556,0.2291137681112827,0.8589963239467142,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
128,0.8395719156806767,0.38908539397972064,0.7048810015997213,0.15138744380835445,0.6262766006292961,0.30438806408921304,0.20114043886188027,0.8385124403805494,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
129,1.0576839156753424,0.3090617239406456,1.1186952654783247,0.09551914920516386,0.7864999809238926,0.2579052697225178,-0.2678457878693097,0.8981080998923846,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
130,1.002027512879778,0.34352438171092176,1.0040591365680338,0.11800900082987106,0.7566072059431527,0.2773344388041414,-0.13792574828246873,0.8741177928780517,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
131,1.0322787703318457,0.36302154122916114,1.0655994596778275,0.13178463939639554,0.7799263111689609,0.2891417822815788,-0.20767096116267814,0.8594230850585326,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
132,0.7746916779560356,0.5786550120360031,0.600147195894338,0.33484162295438685,0.5949306795686973,0.4437776697301733,0.31983792378805176,0.6428187491006696,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
133,0.7708912978708472,0.5790270569643055,0.5942733931329992,0.335272332696745,0.5886169418952635,0.4436561330793049,0.3264948538024596,0.6423593036972199,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
134,0.7678495208682447,0.5783530968818102,0.5895928866975929,0.3344923046727806,0.5895862825102076,0.44308508242438754,0.3317993907504082,0.6431913728494295,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
135,0.765410151429934,0.34056341730309125,0.5858526999119944,0.11598344120515948,0.5784148801462123,0.2766519966395415,0.33603823953103484,0.8762784917605326,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
136,0.7659413601734065,0.3684708437808331,0.586666167224288,0.13577076271655913,0.5816270191698134,0.2919259445595288,0.3351163163431148,0.8551710195561235,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
137,0.7728444275715758,0.3976151952370995,0.5972885092284366,0.15809784348343672,0.5845314449822868,0.31255037456229595,0.3230777460703529,0.8313543429826437,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
138,0.8383566207857196,0.3068746984266053,0.7028418236152509,0.09417208053441996,0.6305158017187309,0.2572336986468348,0.20345149111901228,0.8995450409411656,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
139,0.8352701592283541,0.3641920065160185,0.6976762388973601,0.1326358176101637,0.6277092218051501,0.2894049160267238,0.20930577961790908,0.8585151187894365,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
140,0.8389057364486722,0.38908539397972064,0.7037628346464889,0.15138744380835445,0.6257793743806324,0.30438806408921304,0.20240768590004854,0.8385124403805494,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
141,1.06091521735395,0.30905000658467763,1.1255410984131788,0.09551190656998927,0.792621283754804,0.2580715432157888,-0.27560434439381676,0.8981158257344368,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
142,1.0003495239920714,0.34352438171092176,1.000699170151164,0.11800900082987106,0.7466515238611222,0.2773344388041414,-0.1341178129130549,0.8741177928780517,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
143,1.0267439627992705,0.36302154122916114,1.0542031651447499,0.13178463939639554,0.7766350876622006,0.2891417822815788,-0.19475525081067047,0.8594230850585326,GradientBoostingRegressor,{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
144,0.9857176261126913,0.9488723950099183,0.9716392384292395,0.9003588220118585,0.7590519051587783,0.7300696827123392,-0.10118345342628388,0.03957194011017162,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
145,0.9833284113072098,0.9466099330080594,0.9669347644839612,0.8960703652695227,0.7578502086315164,0.7287624931698555,-0.09585175349000896,0.044146509813125845,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
146,0.9857176261126913,0.9466099330080594,0.9716392384292395,0.8960703652695227,0.7590519051587783,0.7287624931698555,-0.10118345342628388,0.044146509813125845,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
147,0.8172368005710133,0.6047607504671424,0.6678759882075462,0.36573556530558127,0.6315211082459746,0.48030291230485267,0.24307916141404573,0.6098636556542536,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
148,0.8152689338627057,0.5991559223789579,0.6646634345216328,0.35898781932177976,0.6303009157888765,0.4761102491116754,0.24672003018740907,0.617061590994489,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
149,0.811661988842025,0.5965785724627327,0.6587951841309915,0.35590599312167204,0.6248724791968537,0.47545620355245977,0.2533706675589329,0.6203490273875408,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
150,0.8739945877520138,0.3844929993035217,0.7638665394198125,0.14783486651341793,0.6456834564123183,0.3090108862271329,0.1342906291074495,0.842302034968361,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
151,0.8355226664160773,0.38567070759413397,0.6980981260950316,0.14874189469615998,0.6223377762499983,0.3104652727381822,0.20882764413005106,0.8413344925880134,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
152,0.8765604145388801,0.3809312306000557,0.7683581603365733,0.14510860244647278,0.6547359831666187,0.30684281669274804,0.12920016092031006,0.8452101871900638,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
153,0.9846626786833121,0.37205565387623046,0.9695605907917956,0.1384254095812694,0.7223157434552117,0.30062009956777086,-0.09882766920789732,0.8523392626214059,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
154,1.0614882140979884,0.35483000416590355,1.1267572286689371,0.12590433185637512,0.7880058260837686,0.28937453679692654,-0.2769826157335138,0.865695709065923,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
155,1.0191202658676228,0.35015580880579134,1.0386061163020943,0.12260909044043788,0.75631807090491,0.28673418893698455,-0.17707871879290282,0.8692107990973678,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
156,0.8488229091831547,0.7345170753209876,0.7205003311541541,0.5395153339380974,0.6573841468028621,0.5749811665311148,0.18343865554695493,0.4244898225163888,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
157,0.8593428217184261,0.7351966141991214,0.7384700852389867,0.5405140615298517,0.6618249992040055,0.5758222811409005,0.16307307635076418,0.42342446281772594,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
158,0.8651837677933112,0.737283333543574,0.7485429520530302,0.543586713921125,0.6699966581969957,0.5773242120525554,0.1516572402816868,0.4201468122824956,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
159,0.7555170267690929,0.3473834376179033,0.5708059777380102,0.1206752527312317,0.5771975192958256,0.2836413699796088,0.35309107234280934,0.8712736566534747,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
160,0.7574260770086118,0.3471718642648484,0.5736942621326554,0.12052830333713033,0.5700126327068237,0.28336882320434953,0.34981770620198305,0.871430410070033,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
161,0.7353316163613578,0.35183230931908527,0.540712586020607,0.12378597388080051,0.5601742493583013,0.2866264937480197,0.3871966783188008,0.8679553975266715,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
162,0.8864863485282617,0.30512686056560057,0.7858580461269706,0.09310240103861944,0.6564581649699028,0.25749714972921783,0.10936709540888812,0.9006860862419269,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
163,0.8715155717976003,0.3216700045215842,0.7595393918856982,0.10347159180891599,0.6494367642579636,0.2677708396354767,0.1391946954282005,0.8896250941900133,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
164,0.8724849006439397,0.3446164256191773,0.7612299018516653,0.11876048080653799,0.6468875068967838,0.2819001141833607,0.13727879750153316,0.8733161764131587,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
165,1.0191703080565035,0.3047437630625922,1.0387081168239882,0.09286876112554933,0.7533656938977203,0.2572635098161477,-0.17719431857779,0.9009353139086491,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
166,1.040725103057922,0.32167909513262555,1.0831087401349224,0.10347744024534475,0.7793303582737735,0.2677766880719054,-0.2275146738887337,0.8896188555634621,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
167,1.0412189807125982,0.3381846805053144,1.084136965796182,0.1143688781284816,0.7692525043844116,0.27864150989929365,-0.22867998817389745,0.8780007736390381,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
168,0.7983520188882909,0.6113649600263894,0.63736594606301,0.3737671143480687,0.616089779310358,0.4871358952984858,0.2776569679126957,0.6012962657690188,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
169,0.804793644729092,0.6081894372656156,0.647692810596336,0.3698943916014661,0.6231032760624851,0.48483762424192767,0.2659532697703101,0.6054273649520086,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
170,0.7996650048294816,0.6093524580292929,0.6394641199489348,0.3713104181063412,0.6177656417277807,0.4855310704847036,0.27527905410043896,0.603916865409403,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
171,0.7572744787868714,0.31599488858285696,0.5734646362219277,0.09985276961049219,0.5793563893967594,0.26415201743705286,0.3500779470849882,0.8934853533424167,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
172,0.7705319982910369,0.3323792143110834,0.5937195603903784,0.11047594210605312,0.5826785038738593,0.2746016738041683,0.32712252653120366,0.8821534346669399,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
173,0.7420384451851467,0.34988147881994613,0.5506210541327899,0.12241704922123242,0.5622182945360858,0.28525756908845157,0.37596715947847825,0.869415652730243,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
174,0.8819946767782395,0.3047439266389686,0.7779146098651513,0.09286886082333708,0.646769861228849,0.25726360951393545,0.11836959369107203,0.9009352075593242,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
175,0.8563449350237788,0.3216700045215842,0.7333266477408801,0.10347159180891599,0.6379827937490676,0.2677708396354767,0.16890226484237303,0.8896250941900133,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
176,0.8752919157618964,0.3446164256191773,0.7661359377981307,0.11876048080653799,0.6499894383544197,0.2819001141833607,0.13171866222447715,0.8733161764131587,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
177,0.9883787804435521,0.304743592905965,0.9768926136310834,0.0928686574172365,0.7257405096460007,0.2572634061078349,-0.10713723711277079,0.9009354245360692,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
178,1.0716624229230718,0.32167909513262555,1.1484603487053486,0.10347744024534475,0.7990431396136184,0.2677766880719054,-0.30157931348571254,0.8896188555634621,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
179,1.0302003037922898,0.3381846805053144,1.0613126659337262,0.1143688781284816,0.7611794679989656,0.27864150989929365,-0.20281262881816842,0.8780007736390381,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
180,0.7575851106318712,0.45436408227678365,0.5739351998511045,0.20644671926322383,0.5842228698373315,0.3618461449696418,0.34954464535967755,0.7797797753460712,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
181,0.7672106913121397,0.45627762485633794,0.5886122448636514,0.20818927094454107,0.5858582212294061,0.364545936029496,0.3329107770742251,0.7779209658474253,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
182,0.7663991622740509,0.4592920318475081,0.587367675934367,0.21094917051861242,0.5888150858635471,0.3658595920986869,0.3343212786856997,0.7749769340585291,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
183,0.7624241585494846,0.30558628342902305,0.5812905975398897,0.0933829766199632,0.5746195955889845,0.2577777253105616,0.3412085861435491,0.9003867915000369,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
184,0.7607956221344732,0.3306027493376671,0.5788099786589801,0.10929817786962435,0.5717317711916672,0.27226429511800143,0.344019934592517,0.8834097757977718,GradientBoostingRegressor,{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
