,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
2126,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",8325378.878657418,2259305.8731550784,2885.3732650486345,1503.0987569534739,1314.6210352129956,518.4526471,-4624275.6306730835,-1254106.319738214
2145,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",3827655.09305047,1323191.3882765844,1956.4393916118306,1150.3005643207277,1141.7159687664464,433.16497730397356,-2126044.703751141,-734482.9958012764
2147,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",2611239.7685066834,316355.74017341255,1615.9330953064498,562.4551005844045,819.7970412536712,283.2579748456954,-1450394.8576041316,-175603.3987256279
3355,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",1612829.6800348752,1885542.2999774797,1269.9723146725976,1373.1505015756575,1008.8493448419235,1079.4039216350996,-895834.5778570828,-1046635.6808384222
3352,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",1554367.8347631458,1912380.6405827529,1246.74289040008,1382.888513432212,980.1585567983113,1074.0466421357617,-863362.33259157,-1061533.2473001503
3358,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",1491718.473664632,1876347.8895041924,1221.3592729678815,1369.7984849985023,958.6243707131425,1070.7508990642386,-828564.1593580204,-1041531.9993881877
3359,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",616066.8549825182,629686.5002614629,784.8992642260014,793.5278824726091,617.3068526085902,624.2321215397351,-342189.2596806911,-349528.67568549974
3356,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",615689.9656285718,629199.1958044337,784.6591397725332,793.2207736843719,617.0553184476505,623.8984707437086,-341979.91898194264,-349258.18017899804
3353,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",606966.9901187207,587245.5971540244,779.0808623748376,766.3195137499921,595.7987136150514,579.8062651807946,-337134.7999323405,-325970.3572321375
2146,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",253126.73794726137,51440.287880623095,503.11702212036255,226.8045146830704,323.636322887445,125.49114305099339,-140596.5723085403,-28552.744018042613
2144,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",227533.03375068735,76902.9587452774,477.0042282314564,277.3138271801055,306.3187414498531,109.74997314238409,-126380.71859983043,-42686.69652570117
3322,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",15248.271048004102,19096.974758886674,123.48388983184851,138.19180423920469,97.39915598362703,108.25329028278145,-8468.551295282961,-10599.448622094025
3316,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",15206.265034852853,18522.483717695945,123.31368551321809,136.09733178022245,98.11010012430249,108.42155806556292,-8445.219333123134,-10280.557130489486
3319,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",15205.062060615412,18516.99291059661,123.30880771711082,136.07715793106723,98.09982112283406,108.40169051589405,-8444.551149039913,-10277.509264569086
2065,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",10617.165878756821,2.0529688972714806,103.03963256318814,1.4328185151202788,21.09262833208517,1.1033731688741721,-5896.234561057279,-0.13957271206824773
3323,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",6167.065311616732,6325.683063201907,78.53066478527182,79.53416286855547,61.78823936204112,62.627641111920525,-3424.4556358332165,-3510.293236637832
3317,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",5615.309432538318,5474.67009096747,74.9353683686036,73.99101358251197,56.668126435903076,54.66739291324503,-3117.9864823392368,-3037.908505401344
2064,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",5519.151967727745,1.9194275913112155,74.29099519947047,1.385434080464031,32.56199750477239,1.0609224086092712,-3064.5764545351917,-0.06544590556449048
3320,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",5444.444430680755,5255.645498080054,73.78647864399517,72.49583090137014,56.09357179170338,54.799685853642394,-3023.0806472287923,-2916.3311889314823
2125,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",4406.768556308949,860.8222869992583,66.38349611393595,29.339773124536226,37.53089487320117,14.362732069536426,-2446.7104464236336,-476.8297369766799
3351,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",4256.239332906453,1770.187658987338,65.23986000066564,42.07359812266284,49.754024577606465,21.57285688410596,-2363.0999849468594,-981.6050234384944
3354,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",3947.3513017773785,2962.8149303952846,62.82795000457502,54.43174561223702,48.821977363362706,23.26282607086093,-2191.5301711685893,-1643.6148064270308
3105,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",3797.6383524999915,1176.5713348919735,61.6249815618633,34.30118561933353,38.625578835462555,19.458332322516558,-2108.3731037554353,-652.0973697782725
3357,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",3373.800749499258,2525.016867188662,58.084427771126904,50.2495459401243,44.65812622239354,22.52277793046358,-1872.9553106047579,-1400.5995679157857
3087,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",2898.1751047265707,462.800593903894,53.83470167769643,21.512800698744318,30.66102169331865,11.892033204635762,-1608.7721921992397,-255.8937740083622
2045,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",2610.0730744077746,2.0529688972714806,51.088874272269635,1.4328185151202788,12.047145239574155,1.1033731688741721,-1448.747825083887,-0.13957271206824773
2787,GradientBoostingRegressor,"{'max_depth': 5, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",2207.0840910920624,987.4209164442913,46.97961356899461,31.423254389771458,22.872925463656387,12.39997073178808,-1224.9102598359168,-547.1027662917079
2127,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",1588.57432555124,241.8008725793907,39.85692318219308,15.549947671274998,21.8742864551395,7.635807307947021,-881.3631016440298,-133.22009291616018
2025,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",627.3570605710639,2.0529688972714806,25.047096849157267,1.4328185151202788,6.7164720376651985,1.1033731688741721,-347.4613296967894,-0.13957271206824773
3106,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",489.8164436251021,53.768159797933734,22.131797116933413,7.332677532657067,14.564716322834068,4.274530138410596,-271.0653037643171,-28.845911336155858
2124,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",372.5020965989641,45.076205379390686,19.300313380848614,6.713881543443456,12.495523470117474,3.9302471145695366,-205.9038256739497,-24.021135820522286
3086,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",339.70584644448536,45.16289688932446,18.43111083045418,6.720334581650266,9.731899092143905,3.5562078483443713,-187.6873654535205,-24.069256997233644
