,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
0,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.05}",0.708128649326835,0.94824604743083,0.71875,0.9508009153318078,0.6516007532956686,0.9501385041551248,0.6528301886792452,0.9320652173913044,0.6522148916116871,0.9410150891632372
1,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",0.706483134681272,0.95800395256917,0.7157012195121951,0.959954233409611,0.6451016635859519,0.9586776859504132,0.6584905660377358,0.9456521739130436,0.6517273576097105,0.9521203830369356
2,SVC,"{'C': 0.1, 'kernel': 'poly', 'gamma': 0.05}",0.7059064807219032,0.9161314229249012,0.7164634146341463,0.9187643020594966,0.6484962406015038,0.9068493150684932,0.6509433962264151,0.8994565217391305,0.6497175141242938,0.903137789904502
3,SVC,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",0.7039255899242388,0.9492341897233202,0.7126524390243902,0.9519450800915332,0.6403669724770642,0.9527777777777776,0.6584905660377358,0.9320652173913044,0.6493023255813953,0.9423076923076922
4,SVC,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.1}",0.7014935096269845,0.9064970355731226,0.7126524390243902,0.908466819221968,0.6446124763705104,0.8891891891891892,0.6433962264150943,0.8940217391304348,0.6440037771482531,0.89159891598916
5,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.05}",0.7004873811706799,0.990612648221344,0.7103658536585366,0.9908466819221968,0.6394052044609665,0.9891304347826086,0.6490566037735849,0.9891304347826086,0.644194756554307,0.9891304347826086
6,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0}",0.6998045649761135,0.991600790513834,0.7233231707317073,0.9919908466819222,0.6876404494382022,0.9918256130790192,0.5773584905660377,0.9891304347826086,0.6276923076923077,0.9904761904761904
7,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.05}",0.6989045987550065,0.9919713438735178,0.7088414634146342,0.9919908466819222,0.637546468401487,0.989159891598916,0.6471698113207547,0.9918478260869564,0.6423220973782771,0.9905020352781548
8,XGBClassifier,"{'max_depth': 5, 'eta': 0.2, 'gamma': 0.01}",0.6984316942527626,0.9919713438735178,0.7195121951219512,0.9919908466819222,0.6753246753246753,0.989159891598916,0.5886792452830188,0.9918478260869564,0.629032258064516,0.9905020352781548
9,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1}",0.6981493992182599,0.9811017786561264,0.7126524390243902,0.982837528604119,0.650887573964497,0.9889196675900276,0.6226415094339622,0.970108695652174,0.6364513018322083,0.9794238683127572
10,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.6980335858707716,0.9555335968379448,0.7172256097560976,0.9588100686498856,0.6673684210526316,0.9662921348314608,0.5981132075471698,0.9347826086956522,0.6308457711442786,0.9502762430939228
11,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0}",0.697278386334025,0.9923418972332017,0.7210365853658537,0.9919908466819222,0.6846846846846847,0.9865229110512128,0.5735849056603773,0.9945652173913044,0.6242299794661191,0.9905277401894452
12,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",0.6967861796071997,0.8533843873517787,0.7164634146341463,0.8615560640732265,0.6673728813559322,0.8600583090379009,0.5943396226415094,0.8016304347826086,0.6287425149700598,0.8298171589310831
13,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.6965449017999324,0.9849308300395256,0.7179878048780488,0.9851258581235698,0.6739130434782609,0.981029810298103,0.5849056603773585,0.9836956521739132,0.6262626262626263,0.98236092265943
14,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.6963349901076099,0.9814723320158104,0.7202743902439024,0.982837528604119,0.6839729119638827,0.9862258953168044,0.5716981132075472,0.9728260869565216,0.6228160328879754,0.9794801641586868
15,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.6953915938811948,0.9923418972332017,0.7195121951219512,0.9919908466819222,0.6832579185520362,0.9865229110512128,0.569811320754717,0.9945652173913044,0.6213991769547326,0.9905277401894452
16,XGBClassifier,"{'max_depth': 7, 'eta': 0.1, 'gamma': 0.1}",0.6949934854992038,0.9912302371541502,0.7172256097560976,0.9919908466819222,0.6747252747252748,0.9945205479452056,0.5792452830188679,0.9864130434782608,0.6233502538071066,0.990450204638472
17,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0.1}",0.6944168315398349,0.9919713438735178,0.7179878048780488,0.9919908466819222,0.679372197309417,0.989159891598916,0.5716981132075472,0.9918478260869564,0.6209016393442623,0.9905020352781548
18,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.6941128215026782,0.978137351778656,0.7179878048780488,0.9794050343249427,0.6801801801801802,0.9807692307692308,0.569811320754717,0.970108695652174,0.6201232032854209,0.9754098360655736
19,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.6938715436954109,0.9871541501976284,0.7195121951219512,0.988558352402746,0.6875,0.994475138121547,0.560377358490566,0.9782608695652174,0.6174636174636174,0.9863013698630136
20,XGBClassifier,"{'max_depth': 3, 'eta': 0.2, 'gamma': 0.1}",0.6934107030835304,0.9898715415019764,0.7157012195121951,0.9908466819221968,0.6725274725274726,0.9945054945054944,0.5773584905660377,0.9836956521739132,0.6213197969543147,0.989071038251366
21,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.6933793369685857,0.9919713438735178,0.7149390243902439,0.9919908466819222,0.6695652173913044,0.989159891598916,0.5811320754716981,0.9918478260869564,0.6222222222222222,0.9905020352781548
