,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
0,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'adam'}",0.732572557833146,0.8278671225359842,0.725609756097561,0.8163398692810457,0.628125,0.7261146496815286,0.767175572519084,0.8962264150943396,0.6907216494845362,0.8022519352568613
1,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.7293370015887163,0.839791481997383,0.7317073170731707,0.8339869281045752,0.6482758620689655,0.7616438356164383,0.7175572519083969,0.8742138364779874,0.681159420289855,0.8140556368960469
2,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.7280582787615764,0.8679245283018868,0.7317073170731707,0.8620915032679739,0.6503496503496503,0.7939142461964038,0.7099236641221374,0.9025157232704404,0.6788321167883211,0.8447387785136129
3,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.7262176928740264,0.8199896585201131,0.7195121951219512,0.8111111111111111,0.621875,0.727391874180865,0.7595419847328244,0.8726415094339622,0.683848797250859,0.7934238741958541
4,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.7261498818150114,0.8343622050567726,0.7301829268292683,0.8326797385620915,0.6491228070175439,0.7737752161383286,0.7061068702290076,0.8443396226415094,0.676416819012797,0.8075187969924813
5,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200, 'solver': 'adam'}",0.7248420971054365,0.816354311763961,0.7347560975609756,0.8209150326797385,0.6654135338345865,0.7819314641744548,0.6755725190839694,0.789308176100629,0.6704545454545455,0.7856025039123631
6,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.7242996086333165,0.8376018319192943,0.7195121951219512,0.8274509803921568,0.6242038216560509,0.7415584415584415,0.7480916030534351,0.8977987421383647,0.6805555555555556,0.8122332859174966
7,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0.01}",0.7235246251017166,0.9867724030222448,0.7408536585365854,0.9869281045751634,0.6900826446280992,0.9827586206896552,0.6374045801526718,0.9858490566037736,0.6626984126984127,0.9843014128728416
8,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7229724493354516,0.800092862268372,0.7271341463414634,0.796078431372549,0.6456140350877193,0.7237569060773481,0.7022900763358778,0.8238993710691824,0.6727605118829981,0.7705882352941177
9,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0}",0.7229046382764366,0.9858648853995188,0.7378048780487805,0.9869281045751634,0.68,0.9888888888888888,0.648854961832061,0.9795597484276728,0.6640625,0.9842022116903634
10,SVC,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",0.7210059286240167,0.9364315562871977,0.7347560975609756,0.937908496732026,0.6732283464566929,0.9233176838810642,0.6526717557251909,0.9276729559748428,0.6627906976744187,0.9254901960784314
11,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7209865540357268,0.9578373643999832,0.7378048780487805,0.9594771241830066,0.6844262295081968,0.9541139240506328,0.6374045801526718,0.9481132075471698,0.6600790513833993,0.951104100946372
12,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.7205409385050567,0.8487611329196741,0.7073170731707317,0.8333333333333334,0.6023391812865497,0.7337423312883435,0.7862595419847328,0.940251572327044,0.6821192052980133,0.8242591316333563
13,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'adam'}",0.7197659549734569,0.8599098813895573,0.7286585365853658,0.8588235294117647,0.6555555555555556,0.8079178885630498,0.6755725190839694,0.8663522012578616,0.6654135338345865,0.8361153262518967
14,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",0.7193881505018018,0.7636444219323794,0.6875,0.7333333333333333,0.5707196029776674,0.6172839506172839,0.8778625954198473,0.9433962264150944,0.6917293233082705,0.746268656716418
15,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7190684697950168,0.8369422987632434,0.7378048780487805,0.8444444444444444,0.6890756302521008,0.8262295081967214,0.6259541984732825,0.7924528301886793,0.6559999999999999,0.8089887640449438
16,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7186228542643469,0.821804693765565,0.7073170731707317,0.8111111111111111,0.6041666666666666,0.7227214377406932,0.7748091603053435,0.8852201257861635,0.6789297658862876,0.7957597173144877
