,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
0,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.05}",0.7060505511911244,0.9592583732057416,0.7158719790986283,0.9603053435114504,0.6501597444089456,0.9527272727272728,0.6532905296950241,0.9527272727272728,0.6517213771016813,0.9527272727272728
1,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'lbfgs'}",0.693730952263101,0.9864593301435408,0.7021554539516656,0.9877862595419848,0.6302652106084243,0.992619926199262,0.6484751203852327,0.9781818181818182,0.6392405063291139,0.9853479853479852
2,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1}",0.6890560807800822,0.982511961722488,0.7001959503592423,0.983206106870229,0.632258064516129,0.9817518248175182,0.6292134831460674,0.9781818181818182,0.6307320997586485,0.9799635701275046
3,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.05}",0.6887104814702201,0.9963636363636365,0.6988896146309601,0.9969465648854962,0.6289808917197452,1.0,0.6340288924558587,0.9927272727272728,0.6314948041566747,0.9963503649635036
4,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.6882941713041203,0.982822966507177,0.7106466361854997,0.9847328244274808,0.6704545454545454,0.9925650557620818,0.5682182985553772,0.9709090909090908,0.6151172893136403,0.9816176470588236
5,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.6880422638787733,0.9955502392344496,0.7106466361854997,0.9954198473282444,0.6711026615969582,0.9927536231884058,0.5666131621187801,0.9963636363636365,0.6144473455178415,0.9945553539019965
6,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.6870991578337022,0.9963636363636365,0.7080339647289353,0.9969465648854962,0.662962962962963,1.0,0.5746388443017657,0.9927272727272728,0.6156491831470337,0.9963503649635036
7,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.6862497436731462,0.9963636363636365,0.7067276290006531,0.9969465648854962,0.6599264705882353,1.0,0.5762439807383628,0.9927272727272728,0.6152527849185947,0.9963503649635036
8,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.05}",0.6849027018618169,0.9963636363636365,0.6949706074461136,0.9969465648854962,0.6238095238095238,1.0,0.6308186195826645,0.9927272727272728,0.627294493216281,0.9963503649635036
9,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",0.684802822777381,0.8651674641148326,0.7041149575440888,0.8732824427480916,0.6534296028880866,0.875,0.5810593900481541,0.8145454545454546,0.6151231945624469,0.8436911487758946
