,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'best'}",0.643297000089797,0.987266330057279,0.656907593778591,0.9890210430009149,0.5875576036866359,0.9954441913439636,0.565410199556541,0.9776286353467561,0.576271186440678,0.9864559819413092
1,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'random'}",0.6619609590318503,0.987266330057279,0.67612076852699,0.9890210430009149,0.6135831381733021,0.9954441913439636,0.5809312638580931,0.9776286353467561,0.5968109339407746,0.9864559819413092
2,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'criterion': 'entropy', 'splitter': 'best'}",0.6304422156371097,0.987266330057279,0.646843549862763,0.9890210430009149,0.5775656324582339,0.9954441913439636,0.5365853658536586,0.9776286353467561,0.5563218390804598,0.9864559819413092
3,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'criterion': 'entropy', 'splitter': 'random'}",0.654860089382542,0.987266330057279,0.6697163769441903,0.9890210430009149,0.6061320754716981,0.9954441913439636,0.5698447893569845,0.9776286353467561,0.5874285714285714,0.9864559819413092
4,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'criterion': 'log_loss', 'splitter': 'best'}",0.6383495313287882,0.987266330057279,0.656907593778591,0.9890210430009149,0.594059405940594,0.9954441913439636,0.532150776053215,0.9776286353467561,0.5614035087719298,0.9864559819413092
5,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'criterion': 'log_loss', 'splitter': 'random'}",0.6474932824944222,0.987266330057279,0.6587374199451053,0.9890210430009149,0.5870535714285714,0.9954441913439636,0.5831485587583148,0.9776286353467561,0.5850945494994437,0.9864559819413092
6,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
7,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
8,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
9,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
10,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
11,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
12,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
13,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
14,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
15,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
16,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
17,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
18,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
19,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
20,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
21,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
22,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
23,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
24,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'best'}",0.648171940512948,0.9599912730899495,0.6715462031107045,0.9661482159194876,0.6236559139784946,0.9904306220095693,0.5144124168514412,0.9261744966442953,0.5637910085054677,0.9572254335260115
25,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'random'}",0.6373600375765864,0.9525058698859268,0.656907593778591,0.959743824336688,0.5954773869346733,0.9878934624697336,0.5254988913525499,0.912751677852349,0.5583038869257951,0.9488372093023255
26,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'entropy', 'splitter': 'best'}",0.6381388537759635,0.9752218089637833,0.6578225068618482,0.9780420860018298,0.5969773299748111,0.9862068965517241,0.5254988913525499,0.959731543624161,0.5589622641509433,0.9727891156462585
27,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'entropy', 'splitter': 'random'}",0.6568390768869455,0.9704029616085219,0.6697163769441903,0.9743824336688015,0.6032110091743119,0.9883449883449883,0.5831485587583148,0.9485458612975392,0.593010146561443,0.9680365296803652
28,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'log_loss', 'splitter': 'best'}",0.6393390250809899,0.9752218089637833,0.656907593778591,0.9780420860018298,0.5926829268292683,0.9862068965517241,0.5388026607538803,0.959731543624161,0.5644599303135889,0.9727891156462585
29,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'log_loss', 'splitter': 'random'}",0.6493168521319878,0.9641209715959856,0.6651418115279049,0.969807868252516,0.6014319809069213,0.9928571428571429,0.5587583148558758,0.9328859060402684,0.5793103448275864,0.9619377162629759
30,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
31,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
32,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
33,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
34,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
35,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5873741994510522,0.5910338517840805,0.0,0.0,0.0,0.0,0.0,0.0
