,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
0,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7510768241722918,0.8287491791848036,0.7442922374429224,0.8192219679633868,0.6621004566210046,0.7317073170731707,0.7923497267759563,0.8811188811188811,0.7213930348258708,0.7994923857868022
1,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7439729990356798,0.9377114656882324,0.7602739726027398,0.9439359267734554,0.7468354430379747,0.957037037037037,0.644808743169399,0.9034965034965036,0.6920821114369502,0.929496402877698
2,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7416907746705239,0.7739430946594548,0.7351598173515982,0.7602974828375286,0.6529680365296804,0.6612200435729847,0.7814207650273224,0.848951048951049,0.7114427860696517,0.743417023882425
3,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.7402121504339441,0.7915779283639884,0.7397260273972602,0.790045766590389,0.6699507389162561,0.7185929648241206,0.7431693989071039,0.8,0.7046632124352331,0.757114493712773
4,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.7349083895853423,0.8080456813273851,0.7191780821917808,0.7911899313501144,0.6229508196721312,0.6865671641791045,0.8306010928961749,0.9006993006993007,0.711943793911007,0.779189352692075
5,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200, 'solver': 'lbfgs'}",0.7282224365155898,0.7949607024147198,0.7374429223744292,0.8032036613272311,0.6910112359550562,0.7646219686162625,0.6721311475409836,0.7496503496503496,0.6814404432132964,0.7570621468926554
6,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.7279652844744455,0.8399393442955883,0.7191780821917808,0.8260869565217391,0.6327433628318584,0.728587319243604,0.7814207650273224,0.916083916083916,0.6992665036674817,0.8116480793060719
7,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.727611700417872,0.8626364922589511,0.7214611872146118,0.8501144164759725,0.639269406392694,0.757679180887372,0.7650273224043715,0.9314685314685316,0.6965174129353234,0.8356336260978671
8,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7271616843458695,0.970093217527874,0.7442922374429224,0.9725400457665904,0.7261146496815286,0.9757489300998572,0.6229508196721312,0.9566433566433566,0.6705882352941176,0.9661016949152542
9,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",0.7262937962070074,0.8573683818601534,0.7100456621004566,0.8398169336384439,0.6138211382113821,0.7341227125941873,0.825136612021858,0.953846153846154,0.703962703962704,0.829683698296837
10,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.7260687881710061,0.7684542949789803,0.7214611872146118,0.7591533180778032,0.641860465116279,0.6674259681093394,0.7540983606557377,0.8195804195804196,0.693467336683417,0.7357187696170746
11,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7255544840887175,0.8211543538745862,0.7397260273972602,0.830091533180778,0.7090909090909091,0.8046647230320699,0.639344262295082,0.772027972027972,0.6724137931034484,0.7880085653104926
12,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.7238829958212794,0.8135744217060771,0.730593607305936,0.8157894736842105,0.6756756756756757,0.7609561752988048,0.6830601092896175,0.8013986013986014,0.6793478260869565,0.7806539509536785
13,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7224365155898425,0.794543694446889,0.7100456621004566,0.7803203661327232,0.6186440677966102,0.6804798255179935,0.7978142076502732,0.8727272727272727,0.6968973747016706,0.7647058823529411
14,XGBClassifier,"{'max_depth': 3, 'eta': 0.2, 'gamma': 0.1}",0.7216329154612665,0.9584217331555184,0.7351598173515982,0.9605263157894736,0.7005988023952096,0.9562146892655368,0.639344262295082,0.9468531468531468,0.6685714285714286,0.9515108924806748
15,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0}",0.721279331404693,0.984616738537358,0.7374429223744292,0.9851258581235698,0.7125,0.9818181818181818,0.6229508196721312,0.9818181818181818,0.6647230320699709,0.9818181818181818
16,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7207971713275474,0.9802604945876968,0.730593607305936,0.9799771167048056,0.6836158192090396,0.9696132596685084,0.6612021857923497,0.9818181818181818,0.6722222222222223,0.975677553856845
17,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.719736419157827,0.9811202350408544,0.7374429223744292,0.9822654462242564,0.717948717948718,0.9816901408450704,0.6120218579234973,0.9748251748251748,0.6607669616519175,0.9782456140350876
18,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7189649630343941,0.9644988119334684,0.7374429223744292,0.9679633867276888,0.7207792207792207,0.9754689754689756,0.6065573770491803,0.9454545454545454,0.658753709198813,0.9602272727272728
19,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200, 'solver': 'adam'}",0.7186756669881067,0.7998476837779839,0.7442922374429224,0.8209382151029748,0.762962962962963,0.8489583333333334,0.5628415300546448,0.6839160839160839,0.6477987421383646,0.7575522850503486
20,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7185470909675346,0.9221677644717337,0.7351598173515982,0.9273455377574372,0.710691823899371,0.9260869565217392,0.6174863387978142,0.8937062937062937,0.6608187134502923,0.909608540925267
21,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.05}",0.7177113468338155,0.9287837041951272,0.730593607305936,0.9336384439359268,0.6923076923076923,0.9334298118668596,0.639344262295082,0.902097902097902,0.6647727272727273,0.9174964438122332
