,Classifier,Accuracy
0,SVC-0.1-0.1-2,0.7742
1,SVC-0.1-1-2,0.7742
2,SVC-0.1-10-2,0.7742
3,SVC-0.1-100-2,0.7742
4,SVC-1-0.1-2,0.7742
5,SVC-1-1-2,0.7742
6,SVC-1-10-2,0.7742
7,SVC-1-100-2,0.7742
8,SVC-10-0.1-2,0.7742
9,SVC-10-1-2,0.7742
10,SVC-10-10-2,0.7742
11,SVC-10-100-2,0.7742
12,SVC-100-0.1-2,0.7742
13,SVC-100-1-2,0.7742
14,SVC-100-10-2,0.7742
15,SVC-100-100-2,0.7742
