,Classifier,Accuracy
0,SVC-0.001-0.01-2,0.5609
1,SVC-0.001-0.01-3,0.5727
2,SVC-0.001-0.1-2,0.6689
3,SVC-0.001-0.1-3,0.7024
4,SVC-0.001-1-2,0.7742
5,SVC-0.001-1-3,0.7933
6,SVC-0.1-0.01-2,0.7650
7,SVC-0.1-0.01-3,0.7696
8,SVC-0.1-0.1-2,0.7637
9,SVC-0.1-0.1-3,0.7696
10,SVC-0.1-1-2,0.7637
11,SVC-0.1-1-3,0.7696
12,SVC-1-0.01-2,0.7637
13,SVC-1-0.01-3,0.7696
14,SVC-1-0.1-2,0.7637
15,SVC-1-0.1-3,0.7696
16,SVC-1-1-2,0.7637
17,SVC-1-1-3,0.7696
