,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
2309,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0.01}",0.7197175185027318,0.9141762694694188,0.7362804878048781,0.9209150326797385,0.6816326530612244,0.931323283082077,0.6374045801526718,0.8742138364779874,0.6587771203155818,0.9018653690186537
2331,SVC,"{'C': 0.1, 'kernel': 'poly', 'gamma': 0.05}",0.7152613631960321,0.9257260140981807,0.7332317073170732,0.9320261437908497,0.6804979253112033,0.9448160535117057,0.6259541984732825,0.8883647798742138,0.6520874751491054,0.9157212317666127
2308,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0}",0.7140020149571821,0.9182126123844497,0.7301829268292683,0.9248366013071896,0.6720647773279352,0.9363484087102177,0.6335877862595419,0.8789308176100629,0.6522593320235757,0.9067315490673155
1414,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500, 'solver': 'sgd'}",0.7139923276630371,0.8405090540711663,0.7317073170731707,0.8496732026143791,0.6776859504132231,0.8417508417508418,0.6259541984732825,0.7861635220125787,0.6507936507936509,0.8130081300813009
2084,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.05}",0.7127426667183322,0.9698250390443628,0.7271341463414634,0.9718954248366013,0.6640316205533597,0.9744,0.6412213740458015,0.9575471698113207,0.6524271844660194,0.9659000793021412
1477,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.7101658464757624,0.8576674686589845,0.7301829268292683,0.8660130718954249,0.6808510638297872,0.8609715242881072,0.6106870229007634,0.8081761006289309,0.6438631790744467,0.8337388483373885
1396,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.7101561591816173,0.8352327888227595,0.7317073170731707,0.8450980392156863,0.6869565217391305,0.8387096774193549,0.6030534351145038,0.7767295597484277,0.6422764227642276,0.8065306122448981
1486,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500, 'solver': 'sgd'}",0.7076180881156275,0.8491410240175595,0.7286585365853658,0.8581699346405228,0.6810344827586207,0.8532883642495784,0.6030534351145038,0.7955974842767296,0.6396761133603238,0.8234336859235151
2244,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'exponential', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.05}",0.7057678149339326,0.9857593600945507,0.7179878048780488,0.9862745098039216,0.6475095785440613,0.984251968503937,0.6450381679389313,0.9827044025157232,0.6462715105162524,0.9834775767112509
2310,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0.1}",0.7057387530514977,0.9134059347431513,0.7225609756097561,0.918954248366013,0.6626016260162602,0.9210526315789473,0.6221374045801527,0.8805031446540881,0.6417322834645669,0.9003215434083601
