,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
2349,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.05}",0.7203808083110568,0.9879554789065043,0.7346752058554438,0.9890210430009149,0.6939759036144578,0.9909706546275395,0.6385809312638581,0.9821029082774049,0.6651270207852195,0.9865168539325844
2342,SVC,"{'C': 1, 'kernel': 'poly', 'gamma': 0.1}",0.7198126696645046,0.9889892021803424,0.7328453796889296,0.9890210430009149,0.6879432624113475,0.9844097995545658,0.6452328159645233,0.9888143176733781,0.6659038901601831,0.9866071428571429
2354,SVC,"{'C': 10, 'kernel': 'poly', 'gamma': 0.1}",0.7198126696645046,0.9889892021803424,0.7328453796889296,0.9890210430009149,0.6879432624113475,0.9844097995545658,0.6452328159645233,0.9888143176733781,0.6659038901601831,0.9866071428571429
2379,SVC,"{'C': 1000, 'kernel': 'poly', 'gamma': 0.05}",0.7198126696645046,0.9889892021803424,0.7328453796889296,0.9890210430009149,0.6879432624113475,0.9844097995545658,0.6452328159645233,0.9888143176733781,0.6659038901601831,0.9866071428571429
2355,SVC,"{'C': 10, 'kernel': 'poly', 'gamma': 0.05}",0.7198126696645046,0.9889892021803424,0.7328453796889296,0.9890210430009149,0.6879432624113475,0.9844097995545658,0.6452328159645233,0.9888143176733781,0.6659038901601831,0.9866071428571429
2365,SVC,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",0.7198126696645046,0.9889892021803424,0.7328453796889296,0.9890210430009149,0.6879432624113475,0.9844097995545658,0.6452328159645233,0.9888143176733781,0.6659038901601831,0.9866071428571429
2366,SVC,"{'C': 100, 'kernel': 'poly', 'gamma': 0.1}",0.7198126696645046,0.9889892021803424,0.7328453796889296,0.9890210430009149,0.6879432624113475,0.9844097995545658,0.6452328159645233,0.9888143176733781,0.6659038901601831,0.9866071428571429
2378,SVC,"{'C': 1000, 'kernel': 'poly', 'gamma': 0.1}",0.7198126696645046,0.9889892021803424,0.7328453796889296,0.9890210430009149,0.6879432624113475,0.9844097995545658,0.6452328159645233,0.9888143176733781,0.6659038901601831,0.9866071428571429
2377,SVC,"{'C': 1000, 'kernel': 'poly', 'gamma': 'scale'}",0.7198126696645046,0.9889892021803424,0.7328453796889296,0.9890210430009149,0.6879432624113475,0.9844097995545658,0.6452328159645233,0.9888143176733781,0.6659038901601831,0.9866071428571429
2367,SVC,"{'C': 100, 'kernel': 'poly', 'gamma': 0.05}",0.7198126696645046,0.9889892021803424,0.7328453796889296,0.9890210430009149,0.6879432624113475,0.9844097995545658,0.6452328159645233,0.9888143176733781,0.6659038901601831,0.9866071428571429
2331,SVC,"{'C': 0.1, 'kernel': 'poly', 'gamma': 0.05}",0.7178613120030946,0.9279025633566743,0.7355901189387009,0.9359560841720037,0.7055837563451777,0.9564164648910412,0.6164079822616408,0.883668903803132,0.6579881656804734,0.9186046511627907
2373,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.05}",0.7178336821601011,0.9879554789065043,0.7328453796889296,0.9890210430009149,0.6934306569343066,0.9909706546275395,0.6319290465631929,0.9821029082774049,0.6612529002320185,0.9865168539325844
2361,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.05}",0.7178336821601011,0.9879554789065043,0.7328453796889296,0.9890210430009149,0.6934306569343066,0.9909706546275395,0.6319290465631929,0.9821029082774049,0.6612529002320185,0.9865168539325844
2343,SVC,"{'C': 1, 'kernel': 'poly', 'gamma': 0.05}",0.7164867273141721,0.9889892021803424,0.7301006404391582,0.9890210430009149,0.6857142857142857,0.9844097995545658,0.6385809312638581,0.9888143176733781,0.661308840413318,0.9866071428571429
2359,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",0.7154696037189769,0.9893337766049548,0.727355901189387,0.9890210430009149,0.6774941995359629,0.9822616407982262,0.647450110864745,0.9910514541387024,0.6621315192743764,0.9866369710467706
2371,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 'scale'}",0.7154696037189769,0.9893337766049548,0.727355901189387,0.9890210430009149,0.6774941995359629,0.9822616407982262,0.647450110864745,0.9910514541387024,0.6621315192743764,0.9866369710467706
2330,SVC,"{'C': 0.1, 'kernel': 'poly', 'gamma': 0.1}",0.7127118000151964,0.9889892021803424,0.7264409881061299,0.9890210430009149,0.680952380952381,0.9844097995545658,0.6341463414634146,0.9888143176733781,0.6567164179104479,0.9866071428571429
2353,SVC,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",0.7100455201663316,0.9859780719069684,0.7236962488563586,0.9862763037511436,0.6769596199524941,0.9821428571428571,0.6319290465631929,0.9843400447427293,0.6536697247706421,0.9832402234636872
1475,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'adam'}",0.7080112729759412,0.9877857889888558,0.7182067703568161,0.9871912168344007,0.6613995485327314,0.977924944812362,0.6496674057649667,0.9910514541387024,0.6554809843400449,0.9844444444444445
2301,XGBClassifier,"{'max_depth': 5, 'eta': 0.2, 'gamma': 0.1}",0.7079111147950903,0.8831650286395024,0.7301006404391582,0.8956999085086916,0.7119565217391305,0.9215189873417722,0.5809312638580931,0.814317673378076,0.6398046398046399,0.8646080760095013
2283,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0.1}",0.7069855150548107,0.9045026700189083,0.7255260750228728,0.9139981701738334,0.6930946291560103,0.9315403422982885,0.6008869179600886,0.8523489932885906,0.6437054631828978,0.8901869158878505
1498,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'sgd'}",0.7069578852118173,0.9372857231907247,0.7227813357731016,0.9405306495882891,0.6813725490196079,0.9340909090909091,0.6164079822616408,0.9194630872483222,0.6472642607683353,0.9267192784667417
2223,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'exponential', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0}",0.7057577139067907,0.9766849516210581,0.7236962488563586,0.9789569990850869,0.6886075949367089,0.9840182648401826,0.6031042128603105,0.9642058165548099,0.6430260047281324,0.9740112994350282
2308,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0}",0.7053087289581478,0.9244620136998635,0.7227813357731016,0.9322964318389753,0.6859296482412061,0.9493975903614458,0.6053215077605322,0.8814317673378076,0.6431095406360424,0.91415313225058
1480,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'sgd'}",0.7047405903115954,0.9396077046148732,0.7209515096065874,0.9432753888380604,0.6798029556650246,0.9405034324942791,0.6119733924611973,0.9194630872483222,0.6441073512252041,0.9298642533936651
2282,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0.01}",0.7036595727044781,0.9106097755244804,0.7227813357731016,0.9204025617566332,0.6907216494845361,0.9433497536945813,0.5942350332594235,0.8568232662192393,0.6388557806912991,0.8980070339976552
1565,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.7035766831754978,0.9896783510295675,0.7145471180237878,0.9890210430009149,0.6583143507972665,0.9801324503311258,0.6407982261640798,0.9932885906040269,0.6494382022471911,0.9866666666666667
2310,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0.1}",0.7034212653086598,0.9248065881244762,0.7209515096065874,0.9322964318389753,0.6834170854271356,0.947242206235012,0.6031042128603105,0.883668903803132,0.64075382803298,0.914351851851852
698,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.7033573712967377,0.9603410421038779,0.7255260750228728,0.9624885635864593,0.7046070460704607,0.9592760180995475,0.5764966740576497,0.9485458612975392,0.6341463414634146,0.953880764904387
