,model,hyperparams,roc_auc,accuracy,precision,recall,f1
69,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6861989094243112,0.7103658536585366,0.668918918918919,0.560377358490566,0.6098562628336757
133,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500}",0.6861699560874391,0.6875,0.6,0.6792452830188679,0.6371681415929203
79,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6859576316170438,0.711890243902439,0.6759259259259259,0.5509433962264151,0.6070686070686071
115,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500}",0.6859214399459538,0.6592987804878049,0.5524652338811631,0.8245283018867925,0.6616199848599547
175,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 5}",0.6853713265453844,0.7050304878048781,0.6505263157894737,0.5830188679245283,0.6149253731343284
37,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6850142353906288,0.7111280487804879,0.6751740139211136,0.5490566037735849,0.6056191467221644
75,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6849515031607393,0.7096036585365854,0.6689342403628118,0.5566037735849056,0.607621009268795
59,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6846788592385272,0.7103658536585366,0.6728110599078341,0.5509433962264151,0.6058091286307054
49,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6846161270086376,0.7088414634146342,0.6666666666666666,0.5584905660377358,0.6078028747433265
77,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6844375814312599,0.711890243902439,0.6800947867298578,0.5415094339622641,0.6029411764705882
44,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6843434830864257,0.7096036585365854,0.6704805491990846,0.5528301886792453,0.6059979317476731
56,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6842807508565362,0.708079268292683,0.6644295302013423,0.560377358490566,0.6079836233367452
46,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6841239202818125,0.7042682926829268,0.6504237288135594,0.5792452830188679,0.6127744510978044
156,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.6838633402499639,0.6905487804878049,0.6099290780141844,0.6490566037735849,0.6288848263254113
41,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6837668291270569,0.7103658536585366,0.6752336448598131,0.5452830188679245,0.6033402922755741
48,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6836727307822227,0.708079268292683,0.6659142212189616,0.5566037735849056,0.6063720452209661
135,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200}",0.6836220624426965,0.6920731707317073,0.6141304347826086,0.6396226415094339,0.6266173752310535
62,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6830960768228538,0.7088414634146342,0.6705069124423964,0.5490566037735849,0.6037344398340249
67,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6827293345558075,0.7073170731707317,0.665158371040724,0.5547169811320755,0.6049382716049383
28,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6826666023259181,0.7057926829268293,0.6592920353982301,0.5622641509433962,0.6069246435845215
30,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6824880567485404,0.7088414634146342,0.672093023255814,0.5452830188679245,0.6020833333333334
57,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6823939584037061,0.7065548780487805,0.6629213483146067,0.5566037735849056,0.6051282051282052
63,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6821213144814939,0.7073170731707317,0.6666666666666666,0.5509433962264151,0.6033057851239669
80,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6818800366742267,0.7088414634146342,0.6737089201877934,0.5415094339622641,0.600418410041841
124,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500}",0.6818510833373547,0.6859756097560976,0.6013745704467354,0.660377358490566,0.6294964028776978
170,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 7}",0.6813878299474015,0.7042682926829268,0.6563876651982379,0.5622641509433962,0.6056910569105691
53,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6812406504849684,0.708079268292683,0.6721311475409836,0.5415094339622641,0.5997910135841171
29,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6812406504849684,0.708079268292683,0.6721311475409836,0.5415094339622641,0.5997910135841171
31,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6811779182550788,0.7065548780487805,0.665903890160183,0.5490566037735849,0.6018614270941055
185,SVC,"{'C': 1, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.680454084833277,0.7111280487804879,0.6882793017456359,0.5207547169811321,0.5929108485499462
147,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200}",0.6802152198040823,0.6905487804878049,0.6148148148148148,0.6264150943396226,0.6205607476635514
174,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 3}",0.6801090575688848,0.7027439024390244,0.6535087719298246,0.5622641509433962,0.6044624746450304
47,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6798991458765623,0.7050304878048781,0.662870159453303,0.5490566037735849,0.6006191950464396
76,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6798991458765623,0.7050304878048781,0.662870159453303,0.5490566037735849,0.6006191950464396
64,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6796265019543501,0.7057926829268293,0.6666666666666666,0.5433962264150943,0.5987525987525988
40,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6794479563769724,0.7088414634146342,0.6804878048780488,0.5264150943396226,0.5936170212765958
114,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200}",0.6792838874680307,0.6753048780487805,0.5815047021943573,0.7,0.6352739726027398
68,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.679259759687304,0.7042682926829268,0.6613636363636364,0.5490566037735849,0.6
43,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.679259759687304,0.7042682926829268,0.6613636363636364,0.5490566037735849,0.6
169,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 5}",0.6791029291125802,0.7004573170731707,0.6473118279569893,0.5679245283018868,0.6050251256281406
70,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6783477295758336,0.7042682926829268,0.663594470046083,0.5433962264150943,0.5975103734439834
126,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200}",0.6782439801187087,0.694359756097561,0.6287425149700598,0.5943396226415094,0.6110572259941804
58,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6780123534237321,0.7035060975609756,0.6613272311212814,0.5452830188679245,0.5977249224405378
167,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 7}",0.6778868889639531,0.7004573170731707,0.649890590809628,0.560377358490566,0.6018237082066868
65,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6771003233122618,0.7035060975609756,0.6635730858468677,0.539622641509434,0.5952133194588969
78,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6767963132751049,0.7035060975609756,0.6643356643356644,0.5377358490566038,0.59436913451512
71,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.676523669352893,0.7042682926829268,0.6682464454976303,0.5320754716981132,0.592436974789916
55,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6760628287410124,0.7004573170731707,0.6539325842696629,0.5490566037735849,0.596923076923077
38,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6758215509337452,0.7019817073170732,0.6605080831408776,0.539622641509434,0.5939771547248183
39,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6756647203590214,0.698170731707317,0.6462882096069869,0.5584905660377358,0.5991902834008097
99,LogisticRegression,"{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",0.6750784152873618,0.6913109756097561,0.624750499001996,0.590566037735849,0.6071774975751698
168,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 3}",0.6749939680548184,0.6966463414634146,0.6422413793103449,0.5622641509433962,0.5995975855130784
42,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.67487815470733,0.7012195121951219,0.6597222222222222,0.5377358490566038,0.5925155925155925
109,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500}",0.6748419630362399,0.6486280487804879,0.5436156763590392,0.8113207547169812,0.6510219530658592
144,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200}",0.6740698740529846,0.7111280487804879,0.7103064066852368,0.4811320754716981,0.5736782902137233
34,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6739347584809149,0.7004573170731707,0.6589327146171694,0.5358490566037736,0.5910509885535901
121,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500}",0.6732664189547846,0.676829268292683,0.5901360544217688,0.6547169811320754,0.6207513416815742
111,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200}",0.6713675626115909,0.6897865853658537,0.6262833675564682,0.5754716981132075,0.599803343166175
95,LogisticRegression,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6712831153790475,0.6951219512195121,0.6444444444444445,0.5471698113207547,0.5918367346938775
103,LogisticRegression,"{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.670991169232254,0.680640243902439,0.6014625228519196,0.620754716981132,0.6109563602599813
157,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500}",0.6689451334266274,0.6974085365853658,0.6587112171837709,0.5207547169811321,0.5816649104320337
154,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500}",0.6673937171258989,0.6966463414634146,0.6594202898550725,0.5150943396226415,0.5783898305084746
142,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500}",0.6673478743425181,0.6364329268292683,0.5321212121212121,0.8283018867924529,0.647970479704797
149,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000}",0.6670800559764513,0.6890243902439024,0.6314655172413793,0.5528301886792453,0.5895372233400402
104,LogisticRegression,"{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",0.6668074120542393,0.6897865853658537,0.6345733041575492,0.5471698113207547,0.5876393110435664
102,LogisticRegression,"{'C': 100, 'penalty': 'l1', 'solver': 'saga'}",0.6668074120542393,0.6897865853658537,0.6345733041575492,0.5471698113207547,0.5876393110435664
134,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000}",0.6659894802876031,0.6920731707317073,0.6444954128440367,0.530188679245283,0.5817805383022774
100,LogisticRegression,"{'C': 10, 'penalty': 'l2', 'solver': 'saga'}",0.6658640158278242,0.6890243902439024,0.6337719298245614,0.5452830188679245,0.5862068965517241
118,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500}",0.6649085557110457,0.7027439024390244,0.6966292134831461,0.4679245283018868,0.5598194130925508
50,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.664773440138976,0.6920731707317073,0.647196261682243,0.5226415094339623,0.5782881002087682
108,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200}",0.664647975679197,0.6890243902439024,0.6361607142857143,0.5377358490566038,0.5828220858895705
146,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000}",0.6644525406553105,0.6547256097560976,0.5565345080763583,0.7150943396226415,0.6259289843104873
96,LogisticRegression,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",0.664375331756985,0.6897865853658537,0.6394557823129252,0.5320754716981132,0.5808444902162719
120,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.664375331756985,0.6897865853658537,0.6394557823129252,0.5320754716981132,0.5808444902162719
107,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000}",0.6641412922839358,0.625,0.5215419501133787,0.8679245283018868,0.6515580736543909
143,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000}",0.6629831588090528,0.6707317073170732,0.5871886120996441,0.6226415094339622,0.6043956043956044
105,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200}",0.6628456304589104,0.6821646341463414,0.6169772256728778,0.5622641509433962,0.5883514313919053
117,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200}",0.6625922887612797,0.698170731707317,0.6801075268817204,0.47735849056603774,0.5609756097560975
98,LogisticRegression,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",0.6624258070742652,0.6867378048780488,0.6325167037861915,0.5358490566037736,0.5801838610827375
119,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 1000}",0.6613159291608358,0.6745426829268293,0.5980952380952381,0.5924528301886792,0.5952606635071089
128,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000}",0.6605800318486705,0.6935975609756098,0.6641025641025641,0.48867924528301887,0.5630434782608695
186,SVC,"{'C': 1, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.6596462867345462,0.7004573170731707,0.7032640949554896,0.44716981132075473,0.5467128027681661
138,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.6595763161704387,0.6692073170731707,0.5872727272727273,0.6094339622641509,0.5981481481481482
140,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000}",0.6593639917000435,0.6935975609756098,0.6675392670157068,0.4811320754716981,0.5592105263157895
139,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500}",0.6593012594701539,0.6920731707317073,0.6607142857142857,0.48867924528301887,0.5618221258134489
164,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.5, 'max_depth': 7}",0.6591878589007383,0.6745426829268293,0.6007827788649707,0.5792452830188679,0.5898174831892411
150,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200}",0.6586401582782415,0.698170731707317,0.6936416184971098,0.4528301886792453,0.5479452054794521
141,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200}",0.6585364088211166,0.6882621951219512,0.6464891041162227,0.5037735849056604,0.5662778366914103
