,Unnamed: 0.1,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
246,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8032879254913659,0.9211834588546918,0.8052805280528053,0.9195148842337376,0.7749077490774908,0.8872901678657075,0.7865168539325843,0.9343434343434344,0.7806691449814127,0.9102091020910208
247,,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.8031719200556826,0.9689087548676588,0.806930693069307,0.9691289966923924,0.7862595419847328,0.9623115577889448,0.7715355805243446,0.9671717171717172,0.77882797731569,0.964735516372796
248,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.8030559146199994,0.8317593745675937,0.8085808580858086,0.8357221609702316,0.7984189723320159,0.8191214470284238,0.7565543071161048,0.8005050505050505,0.7769230769230769,0.8097062579821201
249,,SVC,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale'}",0.8030061980047065,0.9375654786613692,0.8036303630363036,0.936052921719956,0.7661870503597122,0.9082125603864736,0.797752808988764,0.9494949494949496,0.7816513761467889,0.9283950617283953
250,,SVC,"{'C': 10, 'kernel': 'linear', 'gamma': 0.05}",0.8030061980047065,0.9375654786613692,0.8036303630363036,0.936052921719956,0.7661870503597122,0.9082125603864736,0.797752808988764,0.9494949494949496,0.7816513761467889,0.9283950617283953
251,,SVC,"{'C': 10, 'kernel': 'linear', 'gamma': 0.1}",0.8030061980047065,0.9375654786613692,0.8036303630363036,0.936052921719956,0.7661870503597122,0.9082125603864736,0.797752808988764,0.9494949494949496,0.7816513761467889,0.9283950617283953
252,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'sgd'}",0.8028901925690233,0.8133265136689795,0.8052805280528053,0.8136714443219405,0.7769516728624535,0.7734939759036145,0.7827715355805244,0.8106060606060606,0.7798507462686566,0.7916152897657213
253,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.8027741871333399,0.8696060408389176,0.806930693069307,0.8710033076074972,0.7884615384615384,0.8478802992518704,0.7677902621722846,0.8585858585858586,0.777988614800759,0.8531994981179423
254,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",0.8024924596466806,0.8609257941449723,0.8052805280528053,0.8621830209481808,0.7790262172284644,0.8362282878411911,0.7790262172284644,0.851010101010101,0.7790262172284643,0.8435544430538172
255,,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",0.8022107321600213,0.978725612287256,0.8036303630363036,0.9779492833517088,0.7700729927007299,0.9653465346534652,0.7902621722846442,0.9848484848484848,0.7800369685767099,0.975
256,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.8018627158529714,0.8282556484611279,0.8085808580858086,0.8324145534729879,0.805668016194332,0.8160621761658031,0.7453183520599251,0.7954545454545454,0.77431906614786,0.8056265984654731
257,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8016969938019953,0.8863982288639823,0.8052805280528053,0.8886438809261301,0.7832699619771863,0.8753180661577609,0.7715355805243446,0.8686868686868687,0.7773584905660378,0.8719898605830165
258,,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.8016969938019953,0.9168272747039872,0.8052805280528053,0.916207276736494,0.7832699619771863,0.8902439024390244,0.7715355805243446,0.9217171717171716,0.7773584905660378,0.9057071960297768
259,,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.8016969938019953,0.9606386763921012,0.8052805280528053,0.9614112458654906,0.7832699619771863,0.9569620253164556,0.7715355805243446,0.9545454545454546,0.7773584905660378,0.9557522123893806
260,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200, 'solver': 'sgd'}",0.80090152795731,0.8082438870110104,0.8052805280528053,0.8114663726571113,0.7876447876447876,0.7848101265822784,0.7640449438202247,0.7828282828282829,0.7756653992395438,0.7838179519595448
261,,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.80090152795731,0.9903412797248412,0.8052805280528053,0.9900771775082692,0.7876447876447876,0.9849624060150376,0.7640449438202247,0.9924242424242424,0.7756653992395438,0.9886792452830188
262,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'log_loss', 'splitter': 'random'}",0.8006198004706506,0.9317885311035996,0.8036303630363036,0.9327453142227122,0.7781954887218046,0.9219143576826196,0.7752808988764045,0.9242424242424242,0.776735459662289,0.9230769230769228
263,,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.8006198004706506,0.9344719207732908,0.8036303630363036,0.9338478500551268,0.7781954887218046,0.9117647058823528,0.7752808988764045,0.9393939393939394,0.776735459662289,0.9253731343283584
264,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'adam'}",0.8005037950349674,0.8967512700389413,0.8052805280528053,0.8996692392502756,0.7898832684824902,0.8940568475452196,0.7602996254681648,0.8737373737373737,0.7748091603053434,0.8837803320561941
265,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'alpha': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.800387789599284,0.8464364782857934,0.806930693069307,0.8522601984564498,0.8024193548387096,0.8521505376344086,0.7453183520599251,0.8005050505050505,0.7728155339805824,0.8255208333333333
266,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.8003546451890888,0.8474198936527704,0.7904290429042904,0.8335170893054025,0.7108433734939759,0.7387914230019493,0.8838951310861424,0.9570707070707072,0.7879799666110183,0.8338833883388339
267,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200, 'solver': 'lbfgs'}",0.8003380729839913,0.986427385399988,0.801980198019802,0.9856670341786108,0.7692307692307693,0.9751861042183624,0.7865168539325843,0.9924242424242424,0.7777777777777778,0.983729662077597
268,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.8000232010871366,0.8469158315048726,0.7838283828382838,0.8291069459757442,0.6868131868131868,0.722735674676525,0.9363295880149812,0.9873737373737372,0.7923930269413629,0.8345784418356456
269,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.7999403400616486,0.9399325940421832,0.801980198019802,0.9393605292171996,0.7712177121771218,0.918918918918919,0.7827715355805244,0.9444444444444444,0.7769516728624536,0.9315068493150684
270,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.7997746180106725,0.9279388799936744,0.7986798679867987,0.9239250275633958,0.7526132404181185,0.8775981524249422,0.8089887640449438,0.9595959595959596,0.7797833935018051,0.916767189384801
271,,LogisticRegression,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",0.799708329190282,0.8400294530431517,0.8052805280528053,0.8434399117971334,0.7944664031620553,0.8256410256410256,0.7528089887640449,0.8131313131313131,0.773076923076923,0.8193384223918575
272,,LogisticRegression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.7995923237545988,0.8265828539801142,0.806930693069307,0.8302094818081588,0.8073770491803278,0.8102564102564103,0.7378277153558053,0.797979797979798,0.7710371819960861,0.8040712468193385
273,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500, 'solver': 'sgd'}",0.7995923237545988,0.8283816639981023,0.806930693069307,0.8335170893054025,0.8073770491803278,0.8232189973614775,0.7378277153558053,0.7878787878787878,0.7710371819960861,0.8051612903225807
274,,LogisticRegression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'saga'}",0.7995923237545988,0.8265828539801142,0.806930693069307,0.8302094818081588,0.8073770491803278,0.8102564102564103,0.7378277153558053,0.797979797979798,0.7710371819960861,0.8040712468193385
275,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7993105962679394,0.8637030777441737,0.8052805280528053,0.8665931642778391,0.796812749003984,0.8516624040920716,0.7490636704119851,0.8409090909090909,0.7722007722007722,0.8462515883100381
276,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'lbfgs'}",0.79902886878128,0.9938450058313072,0.8036303630363036,0.9933847850055126,0.7868217054263565,0.9875,0.7602996254681648,0.9974747474747476,0.7733333333333333,0.992462311557789
277,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",0.7989128633455967,0.8659120559805491,0.8052805280528053,0.8710033076074972,0.7991967871485943,0.872,0.7453183520599251,0.8257575757575758,0.7713178294573644,0.8482490272373541
278,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'lbfgs'}",0.7988631467303039,0.981628911423432,0.8003300330033003,0.9834619625137816,0.7664233576642335,0.9948051948051948,0.7865168539325843,0.9671717171717172,0.7763401109057302,0.9807938540332906
279,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 200, 'solver': 'adam'}",0.798349408372278,0.8757931566150744,0.801980198019802,0.8754134509371555,0.779467680608365,0.8426150121065376,0.7677902621722846,0.8787878787878788,0.7735849056603774,0.8603213844252162
280,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'sgd'}",0.7981173975009115,0.8646494297179229,0.8052805280528053,0.8699007717750827,0.8040816326530612,0.8716577540106952,0.7378277153558053,0.8232323232323232,0.7695312499999999,0.8467532467532468
281,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",0.7980013920652282,0.8479511356223685,0.806930693069307,0.8555678059536935,0.8177966101694916,0.8690807799442897,0.7228464419475655,0.7878787878787878,0.7673956262425448,0.8264900662251655
282,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500, 'solver': 'sgd'}",0.7978356700142522,0.8691637510130661,0.8036303630363036,0.8721058434399118,0.7936507936507936,0.8589743589743589,0.7490636704119851,0.8459595959595959,0.7707129094412332,0.8524173027989821
283,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'sgd'}",0.79715620960525,0.8089382079108106,0.801980198019802,0.8125689084895259,0.7859922178988327,0.7882653061224489,0.7565543071161048,0.7803030303030303,0.7709923664122137,0.7842639593908629
284,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7969904875542739,0.9945393267311076,0.7986798679867987,0.9944873208379272,0.7655677655677655,0.9924433249370276,0.7827715355805244,0.9949494949494948,0.7740740740740741,0.9936948297604036
285,,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.7969904875542739,0.94905513056198,0.7986798679867987,0.9470782800441014,0.7655677655677655,0.9182692307692308,0.7827715355805244,0.9646464646464646,0.7740740740740741,0.9408866995073892
286,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'sgd'}",0.7966424712472242,0.8289499693609282,0.8036303630363036,0.8335170893054025,0.8008130081300813,0.8198433420365535,0.7378277153558053,0.7929292929292929,0.7680311890838206,0.8061617458279846
287,,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.796476749196248,0.9585557136927,0.8003300330033003,0.958103638368247,0.7786259541984732,0.943069306930693,0.7640449438202247,0.9621212121212122,0.7712665406427222,0.9525
288,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'sgd'}",0.796476749196248,0.8023730455237305,0.8003300330033003,0.804851157662624,0.7786259541984732,0.773067331670823,0.7640449438202247,0.7828282828282829,0.7712665406427222,0.7779171894604768
289,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",0.7962447383248815,0.8589046037676175,0.8036303630363036,0.86438809261301,0.8032786885245902,0.8659517426273459,0.7340823970037453,0.8156565656565656,0.767123287671233,0.8400520156046813
290,,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7961950217095887,0.9314104844926764,0.7986798679867987,0.9294377067254684,0.7695167286245354,0.8971291866028708,0.7752808988764045,0.946969696969697,0.7723880597014925,0.9213759213759214
291,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'lbfgs'}",0.7959132942229293,0.9071685544288284,0.7970297029702971,0.906284454244763,0.7608695652173914,0.8765133171912833,0.7865168539325843,0.914141414141414,0.7734806629834255,0.8949320148331273
292,,LogisticRegression,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",0.795797288787246,0.8524975785249758,0.7986798679867987,0.8555678059536935,0.7715355805243446,0.8388746803069054,0.7715355805243446,0.8282828282828283,0.7715355805243445,0.8335451080050825
293,,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7956812833515627,0.9735169700923124,0.8003300330033003,0.9746416758544652,0.7829457364341085,0.9769820971867008,0.7565543071161048,0.9646464646464646,0.7695238095238095,0.9707750952986024
294,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200, 'solver': 'sgd'}",0.7953995558649034,0.815567613512819,0.7986798679867987,0.8158765159867696,0.7735849056603774,0.7759036144578313,0.7677902621722846,0.8131313131313131,0.7706766917293234,0.7940813810110975
295,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'lbfgs'}",0.795117828378244,0.9867115380814012,0.7970297029702971,0.9856670341786108,0.7647058823529411,0.9728395061728397,0.7790262172284644,0.9949494949494948,0.771799628942486,0.9837702871410736
296,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7950515395578536,0.8479511356223685,0.8036303630363036,0.8555678059536935,0.8109243697478992,0.8690807799442897,0.7228464419475655,0.7878787878787878,0.7643564356435643,0.8264900662251655
297,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500, 'solver': 'lbfgs'}",0.7950018229425607,0.9948234794125204,0.7986798679867987,0.9944873208379272,0.7756653992395437,0.9899749373433584,0.7640449438202247,0.9974747474747476,0.7698113207547169,0.9937106918238994
298,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.001, 'max_iter': 200, 'solver': 'lbfgs'}",0.7947200954559014,0.9722543438296865,0.7970297029702971,0.9735391400220508,0.7666666666666667,0.9769230769230768,0.7752808988764045,0.9621212121212122,0.7709497206703911,0.969465648854962
299,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.7944880845845348,0.877149676807211,0.8003300330033003,0.8798235942668137,0.7896825396825397,0.8670076726342711,0.7453183520599251,0.8560606060606061,0.766859344894027,0.8614993646759848
300,,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7943223625335587,0.9649948605428056,0.7970297029702971,0.9647188533627344,0.7686567164179104,0.9527363184079602,0.7715355805243446,0.9671717171717172,0.7700934579439251,0.9598997493734336
301,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200, 'solver': 'sgd'}",0.7940903516621922,0.7952074561663602,0.8003300330033003,0.7993384785005513,0.792,0.7743589743589744,0.7415730337078652,0.7626262626262627,0.7659574468085106,0.7684478371501272
302,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'adam'}",0.7937754797653376,0.8317643163533575,0.7821782178217822,0.8158765159867696,0.6979472140762464,0.7164461247637051,0.8913857677902621,0.9570707070707072,0.7828947368421053,0.8194594594594593
303,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",0.7937423353551424,0.8428685089643994,0.8052805280528053,0.8533627342888643,0.8340807174887892,0.887905604719764,0.6966292134831461,0.76010101010101,0.7591836734693878,0.8190476190476191
304,,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7936926187398495,0.9837439957302972,0.8003300330033003,0.9845644983461964,0.7943548387096774,0.9872448979591836,0.7378277153558053,0.9772727272727272,0.7650485436893205,0.9822335025380712
305,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7936594743296543,0.8420852359208524,0.7838283828382838,0.8291069459757442,0.7048192771084337,0.73767258382643,0.8764044943820225,0.9444444444444444,0.7813021702838063,0.8283499446290145
306,,SVC,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",0.7936429021245567,0.9714340073929116,0.7953795379537953,0.9713340683572216,0.7619047619047619,0.9625,0.7790262172284644,0.9722222222222222,0.7703703703703703,0.9673366834170856
307,,LogisticRegression,"{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",0.7936429021245567,0.9204570163474272,0.7953795379537953,0.920617420066152,0.7619047619047619,0.900990099009901,0.7790262172284644,0.9191919191919192,0.7703703703703703,0.91
308,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200, 'solver': 'lbfgs'}",0.7935268966888734,0.9414793729862224,0.7970297029702971,0.940463065049614,0.7727272727272727,0.9170731707317074,0.7640449438202247,0.9494949494949496,0.768361581920904,0.9330024813895782
309,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'lbfgs'}",0.7934108912531902,0.9951076320939336,0.7986798679867987,0.9944873208379272,0.7843137254901961,0.9875311720698254,0.7490636704119851,1.0,0.7662835249042146,0.9937264742785444
310,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7924497033575287,0.9951076320939336,0.7953795379537953,0.9944873208379272,0.7677902621722846,0.9875311720698254,0.7677902621722846,1.0,0.7677902621722846,0.9937264742785444
311,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500, 'solver': 'lbfgs'}",0.7924497033575287,0.9942551740496944,0.7953795379537953,0.9944873208379272,0.7677902621722846,0.9949367088607596,0.7677902621722846,0.9924242424242424,0.7677902621722846,0.9936788874841972
312,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200, 'solver': 'lbfgs'}",0.7923336979218455,0.9352922572100656,0.7970297029702971,0.936052921719956,0.7790697674418605,0.9246231155778896,0.7528089887640449,0.9292929292929292,0.7657142857142858,0.9269521410579346
313,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200, 'solver': 'sgd'}",0.7922176924861623,0.8087800707663722,0.7986798679867987,0.8136714443219405,0.7911646586345381,0.7963446475195822,0.7378277153558053,0.7702020202020202,0.7635658914728682,0.7830551989730424
314,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'lbfgs'}",0.7921679758708694,0.9883843325624148,0.7937293729372937,0.98787210584344,0.7591240875912408,0.9800498753117208,0.7790262172284644,0.9924242424242424,0.7689463955637706,0.986198243412798
315,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200, 'solver': 'lbfgs'}",0.7920519704351862,0.9030965229595368,0.7953795379537953,0.9029768467475192,0.769811320754717,0.8774509803921569,0.7640449438202247,0.904040404040404,0.7669172932330828,0.8905472636815921
316,,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7917702429485267,0.9505697878985552,0.7937293729372937,0.9503858875413452,0.7610294117647058,0.935483870967742,0.7752808988764045,0.952020202020202,0.7680890538033395,0.9436795994993742
317,,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7916542375128435,0.9740852754551385,0.7953795379537953,0.9746416758544652,0.7718631178707225,0.9721518987341772,0.7602996254681648,0.9696969696969696,0.7660377358490565,0.9709228824273072
318,,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7914222266414769,0.9756320543991776,0.7986798679867987,0.97574421168688,0.7959183673469388,0.9698492462311558,0.7303370786516854,0.9747474747474748,0.76171875,0.9722921914357684
319,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7912565045905008,0.9948234794125204,0.7953795379537953,0.9944873208379272,0.7739463601532567,0.9899749373433584,0.7565543071161048,0.9974747474747476,0.7651515151515151,0.9937106918238994
320,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500, 'solver': 'lbfgs'}",0.7908587716681582,0.9948234794125204,0.7953795379537953,0.9944873208379272,0.7760617760617761,0.9899749373433584,0.7528089887640449,0.9974747474747476,0.7642585551330799,0.9937106918238994
321,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.001, 'max_iter': 200, 'solver': 'lbfgs'}",0.790693049617182,0.9417956472750992,0.7920792079207921,0.938257993384785,0.7563636363636363,0.897196261682243,0.7790262172284644,0.9696969696969696,0.7675276752767527,0.9320388349514562
322,,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7903450333101323,0.9386699677795568,0.7970297029702971,0.938257993384785,0.7903225806451613,0.91871921182266,0.7340823970037453,0.941919191919192,0.7611650485436894,0.9301745635910224
323,,XGBClassifier,"{'max_depth': None, 'eta': 0.01, 'gamma': 0.1}",0.7901793112591562,0.9700453655933108,0.7937293729372937,0.9691289966923924,0.7689393939393939,0.9532019704433498,0.7602996254681648,0.9772727272727272,0.7645951035781543,0.9650872817955112
324,,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7899473003877896,0.9723803593666608,0.7970297029702971,0.9746416758544652,0.7926829268292683,0.9869451697127938,0.7303370786516854,0.9545454545454546,0.760233918128655,0.9704749679075738
325,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'lbfgs'}",0.7896158562858374,0.9386699677795568,0.7904290429042904,0.938257993384785,0.7517985611510791,0.91871921182266,0.7827715355805244,0.941919191919192,0.7669724770642201,0.9301745635910224
326,,XGBClassifier,"{'max_depth': 5, 'eta': 0.01, 'gamma': 0.1}",0.7893838454144708,0.94258386210441,0.7937293729372937,0.9426681367144432,0.7730769230769231,0.927860696517413,0.7528089887640449,0.941919191919192,0.7628083491461101,0.9348370927318296
327,,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'lbfgs'}",0.7892181233634947,0.9825134910751347,0.7904290429042904,0.9812568908489526,0.7536231884057971,0.9656019656019657,0.7790262172284644,0.9924242424242424,0.7661141804788214,0.978829389788294
328,,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.7891518345431043,0.9837439957302972,0.7970297029702971,0.9845644983461964,0.7975206611570248,0.9872448979591836,0.7228464419475655,0.9772727272727272,0.7583497053045186,0.9822335025380712
329,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7891021179278115,0.9885103480993892,0.7920792079207921,0.9889746416758544,0.7640449438202247,0.9898477157360406,0.7640449438202247,0.9848484848484848,0.7640449438202248,0.9873417721518988
330,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",0.7886380961850784,0.8641750182846073,0.7986798679867987,0.8732083792723263,0.8138528138528138,0.904899135446686,0.704119850187266,0.7929292929292929,0.7550200803212852,0.8452220726783312
331,,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'lbfgs'}",0.7884226575188095,0.9243709106722804,0.7904290429042904,0.9250275633958104,0.7573529411764706,0.91,0.7715355805243446,0.9191919191919192,0.7643784786641928,0.914572864321608
332,,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500, 'solver': 'lbfgs'}",0.7880249245964668,0.9823553539306964,0.7904290429042904,0.9823594266813672,0.7592592592592593,0.9773869346733668,0.7677902621722846,0.9823232323232324,0.7635009310986964,0.9798488664987406
