Unnamed: 0,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1,split,preprocessing
,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'adam'}",0.7894279604383855,0.825272034217583,0.7788778877887789,0.8148760330578513,0.69375,0.7327327327327328,0.8604651162790697,0.9138576779026217,0.768166089965398,0.8133333333333335,0.8,Descriptors
,LogisticRegression,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.7878909382518043,0.9184673004897724,0.7920792079207921,0.9190082644628099,0.7538461538461538,0.9037037037037037,0.7596899224806202,0.9138576779026217,0.7567567567567568,0.9087523277467412,0.8,Descriptors
,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200, 'solver': 'sgd'}",0.7867548783747661,0.8186096890720919,0.7953795379537953,0.824793388429752,0.7768595041322314,0.8245967741935484,0.7286821705426356,0.7659176029962547,0.7519999999999999,0.7941747572815533,0.8,DescFing
,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 100}",0.7860197808072709,0.9450308046894045,0.7887788778877888,0.9429752066115702,0.7443609022556391,0.9129662522202486,0.7674418604651163,0.9625468164794008,0.7557251908396948,0.9371011850501367,0.8,DescFing
,LogisticRegression,"{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",0.7860197808072709,0.9052561886399397,0.7887788778877888,0.9057851239669421,0.7443609022556391,0.8874538745387454,0.7674418604651163,0.900749063670412,0.7557251908396948,0.8940520446096654,0.8,Descriptors
,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.7846164127238705,0.8436551204485517,0.7986798679867987,0.8512396694214877,0.8090909090909091,0.8702928870292888,0.689922480620155,0.7790262172284644,0.7447698744769875,0.8221343873517787,0.8,DescFing
,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",0.7826784282277466,0.8405053963610576,0.7722772277227723,0.8305785123966942,0.6875,0.7496206373292867,0.8527131782945736,0.9250936329588015,0.7612456747404843,0.8281642917015926,0.8,DescFing
,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500, 'solver': 'sgd'}",0.7817428495054798,0.823299647629812,0.7953795379537953,0.8322314049586776,0.8018018018018018,0.854389721627409,0.689922480620155,0.7471910112359551,0.7416666666666667,0.7972027972027973,0.8,DescFing
,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200, 'solver': 'sgd'}",0.7772654370489174,0.7995285109589344,0.7821782178217822,0.8041322314049587,0.7441860465116279,0.7883495145631068,0.7441860465116279,0.7602996254681648,0.7441860465116278,0.7740705433746425,0.8,DescFing
,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 10}",0.768644747393745,0.9446374354542031,0.7722772277227723,0.9429752066115702,0.7272727272727273,0.9159212880143113,0.7441860465116279,0.9588014981273408,0.735632183908046,0.9368709972552608,0.8,DescFing
,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7593557872226677,0.7987113002238326,0.7788778877887789,0.8115702479338843,0.81,0.8558139534883721,0.627906976744186,0.6891385767790262,0.7074235807860262,0.7634854771784233,0.8,DescFing
,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'adam'}",0.7593557872226677,0.7987113002238326,0.7788778877887789,0.8115702479338843,0.81,0.8558139534883721,0.627906976744186,0.6891385767790262,0.7074235807860262,0.7634854771784233,0.8,DescFing
,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'sgd'}",0.7411120021384656,0.7777574629346453,0.759075907590759,0.7892561983471075,0.7692307692307693,0.8120805369127517,0.6201550387596899,0.6797752808988764,0.686695278969957,0.7400611620795108,0.8,DescFing
,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",0.7369687249398558,0.7898992753141413,0.7623762376237624,0.8074380165289257,0.8202247191011236,0.8929503916449086,0.5658914728682171,0.6404494382022472,0.6697247706422018,0.7459105779716467,0.8,DescFing
