,Model,MAE,RMSE,MSE,R2
105," MLPRegressor-(50, 50)-tanh-0.001-1000", 1.1695684685224192, 1.4113088661494415, 1.991792715672022, -0.2245767892139503
106," MLPRegressor-(50, 50)-tanh-0.01-200", 1.0697714065092057, 1.3130577486923198, 1.7241206514009435, -0.0600089632307359
107," MLPRegressor-(50, 50)-tanh-0.01-500", 1.1271595391978955, 1.3749971999512485, 1.8906172998737736, -0.1623729941851071
108," MLPRegressor-(50, 50)-tanh-0.01-1000", 1.0885701012630427, 1.3749219717638461, 1.8904104284389824, -0.16224580727684934
109, GradientBoostingRegressor-10-0.1, 0.8559737312474882, 1.090618276552014, 1.1894482251492855, 0.26871371853666837
110, GradientBoostingRegressor-10-0.5, 0.8318293146065395, 1.1229179923647803, 1.260944817576549, 0.22475680128045838
111, GradientBoostingRegressor-10-1.0, 0.9490872162725983, 1.2814867643726842, 1.642208327262371, -0.009648335791237583
112, GradientBoostingRegressor-10-2.0, 1.4805791177705387, 1.9432478527695163, 3.7762122172933354, -1.3216581705809478
113, GradientBoostingRegressor-100-0.1, 0.7940239538875391, 1.090224192874891, 1.1885887907297075, 0.2692421085813682
114, GradientBoostingRegressor-100-0.5, 0.840885875336196, 1.139083323962566, 1.2975108189296078, 0.20227560824315283
115, GradientBoostingRegressor-100-1.0, 0.9527272340188818, 1.2787678191655867, 1.6352471353335107, -0.005368515911250871
116, GradientBoostingRegressor-100-2.0, 1.6214135928109457, 2.3014437016110514, 5.296643111685179, -2.2564363571995627
117, GradientBoostingRegressor-200-0.1, 0.7991371838568196, 1.0921036484439637, 1.1926903789446166, 0.26672040555104226
118, GradientBoostingRegressor-200-0.5, 0.8310062520795588, 1.1155925678303165, 1.2445467773982393, 0.23483850267084672
119, GradientBoostingRegressor-200-1.0, 0.9746826014097861, 1.3151418409451139, 1.7295980618045035, -0.06337653737257387
120, GradientBoostingRegressor-200-2.0, 1.577884993609459, 2.129046672815096, 4.53283973502503, -1.786841364095232
121, SVR-0.01-2-0.01, 1.066777923258851, 1.348285234342436, 1.8178730731458377, -0.11764901718718357
122, SVR-0.01-2-0.1, 1.0647905200965522, 1.3429057407151963, 1.80339582844583, -0.10874824267791494
123, SVR-0.01-2-1, 1.056229283320158, 1.280654577925069, 1.6400761479604367, -0.008337447733937742
124, SVR-0.01-3-0.01, 1.0667779897336287, 1.3482854174544636, 1.8178735669203572, -0.1176493207653675
125, SVR-0.01-3-0.1, 1.0647905344463955, 1.3429057788742191, 1.8033959309337733, -0.10874830568866689
126, SVR-0.01-3-1, 1.056229283320158, 1.280654577925069, 1.6400761479604367, -0.008337447733937742
