,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},1.201691076591411e+19,0.10738749117555381,3466541614.623155,0.32770030695065544,2118017077.1521986,0.27130984929817314,-1.374915154172123e+19,0.8872496025035584
2144,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",358366275156.7042,79097410665.33362,598637.0145227442,281242.6188637377,200389.61921646778,73178.62032906692,-410024865836.213,-83047516947.47154
2145,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",19425852810.05179,5554944428.080859,139376.65805310366,74531.49956951664,54694.36603467836,25282.679986057876,-22226094484.961353,-5832357059.217262
2146,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",13208207963.68895,4823654528.588689,114926.9679565634,69452.53435684467,60698.20137343119,29343.374172558022,-15112174535.773663,-5064546712.311188
2147,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",975729962.0192561,380314425.5700962,31236.676552079865,19501.651867728953,16440.671513561254,8056.586375857441,-1116381685.851958,-399307238.4862012
3355,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",73787236.06058744,81125532.13862729,8589.949712343341,9006.971307749753,6951.437490173715,7269.141290273907,-84423684.10544577,-85176921.33620991
3352,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",73787060.46660262,81125387.88210069,8589.939491440124,9006.963299697667,6951.435204459429,7269.147392485958,-84423483.19954291,-85176769.87554592
3358,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",73444560.37022308,80844279.49861532,8569.980184937598,8991.344699132345,6939.713686291523,7267.347724789238,-84031611.62623191,-84881623.00480153
3359,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",21044513.804655552,23755290.07495272,4587.429978174659,4873.939892423041,3715.1917101743707,4027.2925511296985,-24078084.879007816,-24941622.7335836
3356,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",21022455.24752187,23812990.59760793,4585.02510871226,4879.855591880556,3707.0746835863815,4028.256125181112,-24052846.575193245,-25002204.80691365
3353,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",21022284.829536255,23812931.70940114,4585.006524481318,4879.849558070529,3707.063255014953,4028.2560640451193,-24052651.5914112,-25002142.977843516
3319,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",737713.9765317824,811143.697005965,858.9027747840744,900.6351630965588,695.0089187451437,726.8644024020535,-844054.6358753734,-851651.0244862129
3322,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",735761.7137070117,810630.8195563969,857.7655353924006,900.3503871029305,693.9335963399917,726.8879401561857,-841820.9538625902,-851112.5340561568
3316,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",735609.125512113,810509.7968209587,857.6765856149467,900.2831759068691,693.9004534828489,726.8721725785438,-841646.3700401748,-850985.467473472
2125,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",442758.68718503613,129648.57251918442,665.401147568169,360.06745551241426,293.64135980702565,116.59713142125172,-506581.4657521732,-136122.19206235418
