,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},2.058818966586344e+19,0.07951188900641257,4537421036.873638,0.28197852578948734,3087725320.3220377,0.24453085093188215,-2.2049900690060825e+19,0.8993015922494707
3352,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",2235482.209124889,2762123.831445714,1495.1529049314286,1661.9638478155034,1189.521008454299,1326.50955902475,-2394194.968931217,-3498110.732874851
3355,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",2235431.6312941085,2761963.9814785533,1495.1359909032049,1661.9157564324832,1189.5103377225917,1326.463687465117,-2394140.800198369,-3497908.2897261195
3358,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",2086763.0991761205,2614701.2011430482,1444.563290124777,1617.003772767104,1149.5197014712112,1280.5540115895928,-2234917.1665452314,-3311406.274920442
3356,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",543084.8504323275,646493.2861909887,736.9429085297771,804.0480621150633,592.3755886751757,652.5584232959947,-581641.5442283851,-818755.1049592152
3353,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",504560.6214903323,664052.5700852869,710.3243072641766,814.8942079100126,575.2136806882738,680.9107165468423,-540382.189417767,-840993.1872320779
3359,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",497143.30096979224,653153.2595180984,705.0838964050961,808.1789774042,569.916724430793,674.6544744231063,-532438.2573130692,-827189.6764186714
2145,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",390293.53489260795,81561.73285478503,624.7347716372188,285.5901483853829,408.40941059089465,141.0573547968544,-418002.4196315955,-103293.44733967395
2146,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",335346.6979505022,64259.79884386611,579.0912691022912,253.49516532641428,373.8967174408386,147.14037127180336,-359154.4918890577,-81381.28769064648
2127,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",123544.50930575676,36216.27404217247,351.48898888266297,190.30573833222283,153.46631283160718,69.60603036073043,-132314.86677633147,-45865.362581443274
3319,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",22420.806099956873,27980.630736258638,149.73578763928438,167.27411854874214,119.059494355769,133.82173475211997,-24011.628400974347,-35435.27246448046
3316,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",22415.39673297974,27977.20544108932,149.7177235098762,167.26387966649978,119.05593744519989,133.84925768789978,-24005.834982195054,-35430.93447460327
3322,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",21740.40990458369,25587.756930928244,147.44629498425414,159.96173583369318,118.59180230257367,129.0389934513615,-23282.92574273386,-32404.80010172113
2147,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",19669.492926254363,3999.9740156572866,140.24796941936222,63.24534777876778,92.1665570826287,29.765332054188658,-21064.97873279177,-5064.79606463248
2144,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",17529.806419981553,6714.301772900458,132.4001753019291,81.94084313027575,78.09107255845656,37.32844967607277,-18773.379726910942,-8502.376113138293
3105,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",5916.138468270924,2209.211391323913,76.9164382188289,47.00224879007294,43.28261220302862,22.13038680818432,-6335.169804687464,-2796.871768242205
3351,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",5880.616566381889,4177.779656341122,76.68517827052298,64.63574596414217,61.18415929221928,36.920482024402965,-6297.125934794718,-5289.979306153518
3354,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",5848.153982517616,4269.979718450524,76.47322395791625,65.34508182296908,60.80761716839374,37.11681791806135,-6262.358587011011,-5406.74674263296
3323,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",5298.389289325919,5887.921333835606,72.7900356458624,76.73279177662967,57.282024227531025,61.29391850414778,-5673.561947553285,-7455.800620468226
2126,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",4864.470373639886,1182.8341718036997,69.7457552374328,34.39235629909209,38.922306691273214,17.303053541274252,-5208.835851976263,-1497.00890435319
3317,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",4701.971937627885,5696.522589423777,68.57092632907832,75.47531112505452,53.830684393802414,58.67443595593088,-5034.800425136585,-7213.402294273671
3320,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",4539.0987339150615,5780.696331938163,67.37283379757052,76.03089064280493,54.743828972795974,62.47693630615955,-4860.363623007523,-7320.004740165984
2125,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",2544.2100081140898,622.9185996130378,50.44016264956022,24.95833727661035,22.457648842841703,7.585822691245156,-2723.8426852503344,-787.8997723870389
2124,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",835.2521547436668,151.8386205109414,28.900729311622342,12.322281465335118,17.003887839447504,5.554745929620712,-893.5530113215409,-191.29712073945993
3286,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",225.24161049577253,279.4761450126196,15.008051522292044,16.717540040706336,11.997913664840214,13.460395507018434,-240.23321298793056,-352.9445881452662
