,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},1.5000703420818964e+20,0.09322803899392107,12247735880.896095,0.30533266938524783,6347862152.61762,0.25938577083136966,-1.621100457331044e+20,0.8975637433761597
2600,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",33927330.98334904,35217314.026151635,5824.717244926919,5934.417749548108,4716.421946170887,4821.455528588934,-36664687.46840658,-38695758.94643055
2597,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",33925817.25348588,35216795.27670224,5824.587303276163,5934.374042534077,4716.31752543918,4821.452746965899,-36663051.60633758,-38695188.95962942
2594,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",33925730.961006105,35216857.75869757,5824.57989566682,5934.379306945047,4716.31752543918,4821.459611954458,-36662958.35152512,-38695257.61302787
2598,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",10553800.101137787,11390499.60427801,3248.6612783018463,3374.9814228048735,2536.618435004078,2703.0549773767534,-11405310.931432633,-12515548.53991528
2595,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",10477482.544245128,11294963.250300601,3236.8939655548074,3360.7980079589133,2543.590913338639,2701.7592181641703,-11322835.848157953,-12410575.973951794
2601,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",10415324.967936508,11202871.171725169,3227.2782600724886,3347.0690419716725,2544.710168102144,2702.6652230079408,-11255663.214612886,-12309387.877583157
2573,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",339334.36658514827,352194.21920146,582.5241339078993,593.459534594786,471.6520074763811,482.1021762471773,-366711.86767516896,-386979.7603901893
2570,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",339243.386570024,352163.25529838033,582.4460374747381,593.433446393427,471.66203763430264,482.1039712831814,-366613.5471231332,-386945.7381544308
2567,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",339237.98391481646,352144.4297569291,582.4413995543384,593.4175846374364,471.6627998294246,482.09920005514476,-366607.70856571227,-386925.05319724424
2574,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",102768.79853371895,109093.93332218977,320.57572979519045,330.2937076636335,258.07706693937985,271.2475505467435,-111059.48938422263,-119868.23966752773
2568,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",85476.38074221341,93116.85629769355,292.36343947596015,305.1505469398565,236.5860704780482,250.6234620853473,-92371.86814156585,-102313.09231226829
2571,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",85401.75829595992,92353.4515665846,292.23579229101955,303.8971068743245,231.9084845154384,245.25823889148336,-92291.22493547406,-101474.28540623834
2599,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",83473.94696168196,89760.81963153754,288.91858189061145,299.6011008516783,208.14635589261013,199.15773020174922,-90207.87207662834,-98625.57687288648
2596,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",83044.87025755165,89960.80576967447,288.17506876472095,299.9346691692617,206.19358439621544,199.81634610568463,-89744.17619398702,-98845.31582254668
2593,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",79144.18170425418,88442.899208713,281.3257572712712,297.3935090224953,203.94971388013752,198.84016914184613,-85528.76854258284,-97177.48425934285
2543,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",3388.486627815338,3517.409462009191,58.210708875732976,59.307752124062084,47.122154333253874,48.16443082266414,-3660.8797585104685,-3863.827172059162
2546,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",3386.1093607133703,3519.0849277406614,58.19028579336391,59.32187562561269,47.10216666792078,48.16730716580216,-3658.310686462254,-3865.6681250544784
2540,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",3385.59345008917,3518.034540493245,58.18585266273212,59.31302167731168,47.115623850546,48.174909498284386,-3657.7531506418522,-3864.513990109757
2547,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",1017.2441020182396,1089.0578902178372,31.89426440628847,33.000877112856216,25.692026817321555,27.12688359417724,-1098.3183671043107,-1195.6251218460852
2541,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",846.4974008885027,910.1098198447794,29.094628385468386,30.168026449285332,23.54640625763493,24.94438509006187,-913.7953167352023,-999.0021889077357
2544,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",829.1031569812103,898.2264888215093,28.794151437075033,29.97042690422526,23.410924964872294,24.939742892112704,-894.9976537443424,-985.9451305443702
2569,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",824.8597532479388,889.6768505343522,28.720371746339545,29.82745129129125,20.608062111994492,19.71194560356104,-890.411879637843,-976.5510367601886
2572,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",794.5255774236755,877.2380424090509,28.18733008682581,29.618204577743246,20.346493088057375,19.82142247324193,-857.6302527221176,-962.8836363196285
2566,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",788.7807441270535,860.9404393331337,28.085240681308992,29.341786573641585,20.471517382742583,19.816112966920212,-851.4219092710235,-944.9763042652988
2516,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",33.108954742695396,34.8230803873271,5.754038124890675,5.90110840328553,4.62933139874347,4.724470753303481,-34.78028321034965,-37.262587494964386
2513,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",32.99548552576856,34.773646033036854,5.744169698552486,5.896918350548603,4.628093589554421,4.73463742900588,-34.65765896114424,-37.208270464843864
2519,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",32.1098317375947,33.73839257938451,5.666553779643736,5.808475925695527,4.593544983056113,4.674071889950948,-33.70054800389873,-36.070764092367625
2514,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",10.065811523673407,11.359487935854462,3.172666311428513,3.370383944872522,2.557330151873902,2.7421972674932595,-9.877950991143711,-11.481474820986834
2517,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",10.05299749737648,11.414170028278875,3.1706462270925906,3.378486351649045,2.5470343121066223,2.744758334551942,-9.864103091276982,-11.541557913077627
2520,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",9.215255522777111,10.263100280896133,3.03566393442639,3.2036073855727283,2.4383103958401096,2.57409289454184,-8.95876961453906,-10.276795966915422
2539,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",8.554744816451736,8.830118309611464,2.9248495374038876,2.9715514987311704,2.1936600686700474,2.088874160417602,-8.244966949385335,-8.702277071828247
2545,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",7.052041549411772,7.372096058467304,2.6555680276377354,2.715160411185185,1.9965425703955952,1.9448707789829476,-6.621021134917426,-7.100244645819467
2542,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",6.480320752414455,5.760148204651582,2.5456474132162246,2.4000308757704727,1.9325387904392806,1.7866642448086472,-6.003172211785114,-5.329083246313011
2257,GradientBoostingRegressor,"{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0}",1.1906819666086517,0.08857858913615643,1.0911837455757172,0.29762155354771674,0.7851210410272869,0.25353373611198243,-0.2867497119676614,0.9026724235965032
1674,MLPRegressor,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",1.1468076570352612,0.09538865495696486,1.070891057500837,0.3088505382170555,0.8063412539303206,0.26154638679441344,-0.2393354932345617,0.895189721422632
1671,MLPRegressor,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",1.1409903886826254,0.0965359321585202,1.0681715165096968,0.3107023208128967,0.8094968178041486,0.2626936639959688,-0.23304887045273448,0.8939291266154745
