,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},2.254834204203726e+21,0.10210329267367059,47485094547.69703,0.3195360584874117,27444272183.46317,0.2655538152487308,-2.512025406811604e+21,0.8918904142668058
2145,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",85157788196.71529,23177075338.147945,291818.0738006392,152240.1896285864,156284.35463200216,64374.292502168464,-94871067299.30002,-24540481972.705654
2146,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",41698678069.35241,8218958271.929084,204202.5417798525,90658.47049189107,64316.21745661021,22775.4088740126,-46454918300.925415,-8702443873.915241
2144,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",1539962063.6642296,464644400.8210271,39242.35038404593,21555.611817367353,16773.574485823545,6838.135145053833,-1715613422.9220803,-491977410.99743843
2147,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",270011732.86041826,91152951.37962198,16432.033740849558,9547.405478957202,9793.952510364637,4370.36467675939,-300809846.4903725,-96515082.44108582
3352,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",51275589.68313257,55093462.381732054,7160.69756959003,7422.497044912316,5825.465017016028,6043.171187750625,-57124191.89770464,-58334370.38734195
3355,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",51236226.12830513,55168705.68022422,7157.948458064303,7427.563912900664,5819.937064159922,6043.39381920337,-57080338.451786265,-58414039.92214515
3358,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",51234968.91264415,55165535.38924636,7157.860637973064,7427.350495920222,5820.002937901916,6043.402367202272,-57078937.835423276,-58410683.136724286
3353,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",15262012.032488279,16799210.035215095,3906.662518376559,4098.683939414589,3170.846891146021,3372.648779443262,-17002828.703931104,-17787433.567429528
3356,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",15261953.132099016,16799125.350097656,3906.6549799155564,4098.673608632146,3170.831353430204,3372.6342379185216,-17002763.085237708,-17787343.900654595
3359,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",15244771.203055674,17029363.717647426,3904.455301710557,4126.664963096402,3140.7857012054606,3366.0858164801652,-16983621.34869032,-18031126.190959826
3316,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",512056.9426965022,550556.4947668448,715.5815416124861,741.9949425480236,582.8618542949577,604.3278950589133,-570462.2506415842,-582942.3411339108
3319,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",512023.2901752407,550528.271590889,715.5580271195627,741.9759238620138,582.849045511792,604.3407038420789,-570424.7596419114,-582912.4577111459
