,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},1.866348775568662e+19,0.11568061699739275,4320125895.814452,0.3401185337457998,2471968477.6620603,0.27834545081234396,-2.0818977830530494e+19,0.875232639101194
2600,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",129407835.66015254,137702669.16156745,11375.756487379314,11734.678059562071,9217.245920950609,9472.887934470138,-144353449.8111843,-148519250.24498087
2594,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",128857400.61268947,137356387.369996,11351.537367805713,11719.914136630696,9210.661762222693,9472.803466743057,-143739443.72613254,-148145767.92457923
2597,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",128857115.66747998,137356443.2831917,11351.524816846413,11719.916522023172,9210.657196012648,9472.809187566854,-143739125.87193096,-148145828.22977164
2595,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",35312665.84079252,41226875.75142892,5942.44611593513,6420.8158166567055,4758.383273162106,5226.807493245608,-39391007.63140595,-44465257.04512867
2598,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",35312439.71370454,41226764.6276716,5942.427089473167,6420.807163252265,4758.383273162106,5226.805834627015,-39390755.388369,-44465137.19257002
2601,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",31491446.29511745,35149799.05238158,5611.724003826048,5928.726596190921,4572.006933210961,4835.5320751515765,-35128466.45751632,-37910824.31992241
2567,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",1294601.055425256,1377785.719117938,1137.8053679892955,1173.7911735559858,921.8112252078978,947.1799199492398,-1444116.5746514814,-1486010.1617686409
2570,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",1294004.2532759535,1376884.4486013788,1137.543077547375,1173.4071964162222,921.6122307622511,947.2136550677159,-1443450.8464189994,-1485038.096208085
2573,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",1293799.1808859245,1376676.1069162525,1137.4529356795051,1173.3184166782062,921.587116607,947.202579779063,-1443222.0897365639,-1484813.3892269754
2596,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",363083.187409244,330465.43713294435,602.5638450896669,574.8612329362143,418.53190717804176,385.04028688924416,-405015.518255449,-356422.5870238923
2593,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",358944.10656563856,322644.51825073414,599.1194426536653,568.0180615532697,428.0483468166958,385.4804697061373,-400398.40523510583,-347987.3328381457
2599,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",354383.5649922631,325023.6794704357,595.30123886337,570.1084804407278,427.0614266525389,387.50990197867077,-395311.1559945459,-350553.3778181931
2568,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",354332.86195677205,411677.6015516089,595.2586513077924,641.621073182302,478.83240795082753,522.5926853921881,-395254.59714629385,-444013.989027091
2571,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",354018.62777730793,411423.30146646296,594.9946451669191,641.4228725781946,478.82121872722814,522.632984032062,-394904.0713227449,-443739.7136011507
2574,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",353075.2868695371,412115.6811489442,594.2013857856081,641.9623673930928,475.9882959931556,522.6755267942497,-393851.7817559392,-444486.47989584535
2546,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",12937.215855132941,13758.843835114916,113.74188259006856,117.29809817347814,92.07927421456074,94.63057284377625,-14430.36532691938,-14838.604757336194
2543,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",12932.856792566288,13753.31878991267,113.72271889365945,117.27454450950842,92.07699110953791,94.63413350691424,-14425.502825969663,-14832.645718331874
2540,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",12932.667948304716,13755.013532289873,113.72188860683204,117.2817698207606,92.07927421456074,94.63996521173462,-14425.292171640389,-14834.473583183355
2544,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",3532.0793383110627,4132.157713201483,59.431299315352874,64.28186146341348,47.517871878068924,52.25501514643446,-3939.0074842692516,-4455.739824489476
2547,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",3531.526447312947,4100.890843984256,59.42664761967435,64.03819831931764,47.7495700415468,52.2657157377813,-3938.390738590033,-4422.016934198449
2566,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",3524.626017936553,3283.4904729828463,59.36856085451755,57.301749301246,41.73791419326207,38.79841241529266,-3930.693362403499,-3540.4095419259
2541,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",3513.437589675106,4114.173269671662,59.27425739454782,64.14182153378295,47.696793519163485,52.25098705273222,-3918.212756260493,-4436.342698033105
2572,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",3498.106282262103,3205.822933497228,59.14479082947291,56.61998704960315,42.66561223033007,38.84205966316167,-3901.1108001136786,-3456.6411961074923
2569,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",3282.1690226693554,3158.039308557933,57.2902175128473,56.196435016448625,40.01804512588835,37.819732404647176,-3660.2344387874227,-3405.1041544439904
2516,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",129.65384199482304,136.02303105842694,11.386564099622987,11.662891196372662,9.179022006203128,9.378861006815994,-143.62786899575514,-145.7076771123961
2513,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",129.48290411510533,136.33968886791789,11.379055501890539,11.67645874689402,9.166008155711395,9.389629538394937,-143.43718909846976,-146.0492084788745
2519,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",129.08149169077498,134.86504713360557,11.361403596861392,11.613141139829722,9.16066399649467,9.331970212128484,-142.9894166096172,-144.45873323559732
2514,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",35.616727839947714,37.15035282111108,5.9679751876116,6.095108926107152,4.906387306513056,4.956464935801434,-38.73018746562947,-39.06852313083714
2517,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",35.56580169385162,37.18456833944738,5.96370704292654,6.097915081357511,4.904024033750144,4.962861759662143,-38.67337973920406,-39.10542628743684
2520,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",35.47508041651572,40.29067240566156,5.9560960718003635,6.347493395479948,4.8379458704748,5.17896203313958,-38.572180848281974,-42.45551567213755
2539,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",34.5813120186081,34.47148230142689,5.880587727311625,5.8712419726516885,4.241848928702021,4.0843719392071804,-37.57518903703823,-36.17922660384729
2545,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",33.142939923098076,32.22779584394404,5.756990526577066,5.676953042252863,4.244629561622119,4.026457818440669,-35.97069596690707,-33.7592979654062
2542,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",33.08465771275404,32.98040536767658,5.751926434921959,5.74285689946011,4.248791284628335,4.097024853899982,-35.90568260708116,-34.571025171749966
2486,SVR,"{'C': 0.1, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",1.78208246510143,1.94997489625846,1.3349466150754605,1.3964150157666093,1.085393226457935,1.1054066572048922,-0.9878993582975599,-1.1031459542662585
2489,SVR,"{'C': 0.1, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",1.7617542832480098,1.9809655351869848,1.327310921844618,1.4074677741202406,1.0739347906565533,1.1191129803720012,-0.9652234269346023,-1.1365709163043416
1593,MLPRegressor,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",1.3875513818736056,0.1323017031178203,1.177943709127735,0.36373301076176784,0.8871999882558766,0.2937460272272086,-0.547802952808045,0.857305962149218
1599,MLPRegressor,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500, 'solver': 'adam'}",1.3239383042263773,0.13123679504242478,1.150625179728993,0.36226619362345247,0.8621504875772049,0.2925679397083593,-0.47684305128235405,0.8584545190433251
1602,MLPRegressor,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'adam'}",1.2606334969334871,0.13272115499158713,1.1227793625345486,0.36430914755408916,0.8484179732208581,0.2940026724082599,-0.4062270229789027,0.8568535622167806
1671,MLPRegressor,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",1.2591035701920994,0.11844364794293519,1.1220978434129973,0.344156429466217,0.8364286171271611,0.2823143486552695,-0.4045204014016157,0.8722525713240241
1590,MLPRegressor,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",1.1981120343661693,0.12188214748986083,1.0945830413295143,0.349116237791743,0.8189709958713618,0.28504958996778806,-0.33648480972485895,0.8685439767032733
1689,MLPRegressor,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500, 'solver': 'adam'}",1.1974336223565882,0.10911093995539958,1.0942731022722747,0.33031945137306035,0.8131410468523542,0.27280950123604975,-0.335728046317487,0.8823183660601488
2492,SVR,"{'C': 0.1, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",1.1946944935903114,1.153584607690708,1.093020811142364,1.0740505610494824,0.858453534309765,0.8366110651053386,-0.3326725691308767,-0.24419899211203266
2305,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0}",1.1654368650505902,0.09408538441556727,1.0795540121043459,0.30673340935667126,0.7611373112652161,0.2586317016416934,-0.30003590829256366,0.8985241830708376
1701,MLPRegressor,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'adam'}",1.1591826445724376,0.10271625264417543,1.076653446830705,0.3204937638147978,0.7943758108986512,0.2669423545476551,-0.2930593731890303,0.8892153577974293
1698,MLPRegressor,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'adam'}",1.1519671113414884,0.10184649981203149,1.0732973079913546,0.31913398410703847,0.7990313125872204,0.2659890111422974,-0.28501050106303594,0.8901534299508939
1683,MLPRegressor,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'adam'}",1.1482587523034526,0.1104738585050576,1.071568361003372,0.332376079923116,0.805535783654534,0.2746163698353235,-0.2808738549221239,0.8808483898880414
2293,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0}",1.140773163609495,0.09558260908913195,1.0680698308675773,0.3091643722829847,0.7476837724588538,0.25986613244532947,-0.2725237379928547,0.8969093509922927
