,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
2305,XGBClassifier,"{'max_depth': 7, 'eta': 0.1, 'gamma': 0}",0.8506415396952686,0.9447870265718147,0.8514851485148515,0.943801652892562,0.8134328358208955,0.9221014492753623,0.8449612403100775,0.9531835205992509,0.8288973384030418,0.9373848987108656
2306,XGBClassifier,"{'max_depth': 7, 'eta': 0.1, 'gamma': 0.01}",0.8506415396952686,0.9417813531901691,0.8514851485148515,0.9413223140495868,0.8134328358208955,0.923217550274223,0.8449612403100775,0.9456928838951311,0.8288973384030418,0.9343200740055504
2243,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'exponential', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0}",0.8505078855920877,0.990730891119828,0.8547854785478548,0.9900826446280991,0.8346456692913385,0.981549815498155,0.8217054263565892,0.9962546816479401,0.8281249999999999,0.9888475836431226
2074,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",0.8496391339214114,0.9886615473261974,0.8514851485148515,0.9884297520661157,0.8181818181818182,0.983271375464684,0.8372093023255814,0.9906367041198502,0.8275862068965518,0.9869402985074627
2283,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0.1}",0.8496391339214114,0.9643086674201626,0.8514851485148515,0.9636363636363636,0.8181818181818182,0.9487179487179487,0.8372093023255814,0.9700374531835206,0.8275862068965518,0.9592592592592591
2229,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'exponential', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",0.8487703822507351,0.9892045076790107,0.8481848184818482,0.9892561983471074,0.8029197080291971,0.9869158878504672,0.8527131782945736,0.9887640449438202,0.8270676691729323,0.9878391019644527
2065,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}",0.8486367281475542,0.9844203621213128,0.8514851485148515,0.9834710743801653,0.823076923076923,0.9706959706959707,0.8294573643410853,0.9925093632958801,0.8262548262548264,0.9814814814814814
2307,XGBClassifier,"{'max_depth': 7, 'eta': 0.1, 'gamma': 0.1}",0.8467655707030206,0.9481389756886731,0.8481848184818482,0.947107438016529,0.8120300751879699,0.9257246376811594,0.8372093023255814,0.9569288389513109,0.8244274809160306,0.9410681399631675
2361,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.05}",0.8457631649291633,0.9909275757374288,0.8481848184818482,0.9900826446280991,0.816793893129771,0.9797794117647058,0.8294573643410853,0.99812734082397,0.823076923076923,0.9888682745825603
2373,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.05}",0.8457631649291633,0.9909275757374288,0.8481848184818482,0.9900826446280991,0.816793893129771,0.9797794117647058,0.8294573643410853,0.99812734082397,0.823076923076923,0.9888682745825603
2349,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.05}",0.8457631649291633,0.9901879307670147,0.8481848184818482,0.9892561983471074,0.816793893129771,0.9779816513761468,0.8294573643410853,0.99812734082397,0.823076923076923,0.9879518072289157
1863,GradientBoostingClassifier,"{'max_depth': 3, 'loss': 'log_loss', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0}",0.8457631649291633,0.990730891119828,0.8481848184818482,0.9900826446280991,0.816793893129771,0.981549815498155,0.8294573643410853,0.9962546816479401,0.823076923076923,0.9888475836431226
1570,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'sgd'}",0.8457631649291633,0.9877252177381823,0.8481848184818482,0.987603305785124,0.816793893129771,0.9832402234636871,0.8294573643410853,0.9887640449438202,0.823076923076923,0.9859943977591036
2281,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0}",0.844894413258487,0.9606104425680916,0.8448844884488449,0.959504132231405,0.8014705882352942,0.9401088929219601,0.8449612403100775,0.9700374531835206,0.8226415094339623,0.9548387096774194
2318,SVC,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.1}",0.8446271050521251,0.9645053520377633,0.8514851485148515,0.9636363636363636,0.8442622950819673,0.9470802919708029,0.7984496124031008,0.9719101123595506,0.8207171314741036,0.9593345656192236
2297,XGBClassifier,"{'max_depth': 5, 'eta': 0.1, 'gamma': 0.01}",0.8438920074846298,0.9162483655785297,0.8448844884488449,0.9165289256198347,0.8059701492537313,0.8987108655616943,0.8372093023255814,0.9138576779026217,0.8212927756653993,0.9062209842154132
2310,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0.1}",0.8438920074846298,0.9713588413890921,0.8448844884488449,0.9710743801652892,0.8059701492537313,0.9611829944547134,0.8372093023255814,0.9737827715355806,0.8212927756653993,0.9674418604651163
2326,SVC,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale'}",0.8438920074846298,0.9240852780178623,0.8448844884488449,0.9239669421487603,0.8059701492537313,0.9047619047619048,0.8372093023255814,0.9250936329588015,0.8212927756653993,0.9148148148148149
2327,SVC,"{'C': 0.1, 'kernel': 'linear', 'gamma': 0.1}",0.8438920074846298,0.9240852780178623,0.8448844884488449,0.9239669421487603,0.8059701492537313,0.9047619047619048,0.8372093023255814,0.9250936329588015,0.8212927756653993,0.9148148148148149
2296,XGBClassifier,"{'max_depth': 5, 'eta': 0.1, 'gamma': 0}",0.8438920074846298,0.9136360614320856,0.8448844884488449,0.9140495867768595,0.8059701492537313,0.8966789667896679,0.8372093023255814,0.9101123595505618,0.8212927756653993,0.9033457249070633
2328,SVC,"{'C': 0.1, 'kernel': 'linear', 'gamma': 0.05}",0.8438920074846298,0.9240852780178623,0.8448844884488449,0.9239669421487603,0.8059701492537313,0.9047619047619048,0.8372093023255814,0.9250936329588015,0.8212927756653993,0.9148148148148149
1385,LogisticRegression,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",0.8438920074846298,0.9780627396228088,0.8448844884488449,0.9776859504132231,0.8059701492537313,0.9685767097966729,0.8372093023255814,0.9812734082397003,0.8212927756653993,0.9748837209302326
2163,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'log_loss', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0}",0.8437583533814489,0.990730891119828,0.8481848184818482,0.9900826446280991,0.8267716535433071,0.981549815498155,0.813953488372093,0.9962546816479401,0.8203125,0.9888475836431226
2020,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'log_loss', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.05}",0.8437583533814489,0.9793453449460363,0.8481848184818482,0.9793388429752066,0.8267716535433071,0.9739292364990689,0.813953488372093,0.9794007490636704,0.8203125,0.976657329598506
1981,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'log_loss', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}",0.8437583533814489,0.9342436229860603,0.8481848184818482,0.9355371900826446,0.8267716535433071,0.930188679245283,0.813953488372093,0.9232209737827716,0.8203125,0.9266917293233083
1539,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'alpha': 0.001, 'max_iter': 500, 'solver': 'lbfgs'}",0.8430232558139534,0.9899441526494248,0.8415841584158416,0.9900826446280991,0.7913669064748201,0.9887640449438202,0.8527131782945736,0.9887640449438202,0.8208955223880596,0.9887640449438202
1381,LogisticRegression,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",0.8430232558139534,0.9125501407264588,0.8415841584158416,0.912396694214876,0.7913669064748201,0.8905109489051095,0.8527131782945736,0.9138576779026217,0.8208955223880596,0.9020332717190389
2106,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}",0.8428896017107725,0.9832873479156972,0.8448844884488449,0.9826446280991735,0.8106060606060606,0.9723756906077348,0.8294573643410853,0.9887640449438202,0.8199233716475095,0.9805013927576601
2265,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'exponential', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}",0.8427559476075915,0.9892516011789997,0.8481848184818482,0.9884297520661157,0.832,0.9779411764705882,0.8062015503875969,0.9962546816479401,0.8188976377952756,0.987012987012987
2278,XGBClassifier,"{'max_depth': None, 'eta': 0.1, 'gamma': 0}",0.8418871959369152,0.9274372271347207,0.8448844884488449,0.9272727272727272,0.8153846153846154,0.9084249084249084,0.8217054263565892,0.9288389513108615,0.8185328185328187,0.9185185185185186
2271,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'exponential', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",0.8410184442662391,0.9903375218846265,0.8415841584158416,0.9900826446280991,0.8,0.9851301115241635,0.8372093023255814,0.9925093632958801,0.8181818181818183,0.9888059701492536
1600,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200, 'solver': 'sgd'}",0.8410184442662391,0.8972225915830064,0.8415841584158416,0.8983471074380165,0.8,0.88268156424581,0.8372093023255814,0.8876404494382022,0.8181818181818183,0.8851540616246498
2282,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0.01}",0.8410184442662391,0.9574551780688341,0.8415841584158416,0.956198347107438,0.8,0.9349005424954792,0.8372093023255814,0.9681647940074907,0.8181818181818183,0.9512419503219871
2298,XGBClassifier,"{'max_depth': 5, 'eta': 0.1, 'gamma': 0.1}",0.8410184442662391,0.915115351372914,0.8415841584158416,0.915702479338843,0.8,0.9,0.8372093023255814,0.9101123595505618,0.8181818181818183,0.9050279329608939
2089,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",0.8408847901630581,0.9895978769142122,0.8448844884488449,0.9892561983471074,0.8203125,0.9833024118738405,0.813953488372093,0.9925093632958801,0.8171206225680933,0.9878844361602983
1585,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.8401496925955626,0.9636632094497262,0.8382838283828383,0.9611570247933884,0.7857142857142857,0.9309734513274336,0.8527131782945736,0.9850187265917603,0.8178438661710037,0.9572338489535942
1504,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.8401496925955626,0.9143203022848657,0.8382838283828383,0.912396694214876,0.7857142857142857,0.8780918727915195,0.8527131782945736,0.9307116104868914,0.8178438661710037,0.9036363636363637
2299,XGBClassifier,"{'max_depth': 5, 'eta': 0.2, 'gamma': 0}",0.8400160384923817,0.9468092768654567,0.8415841584158416,0.9462809917355371,0.8045112781954887,0.9287020109689214,0.8294573643410853,0.951310861423221,0.816793893129771,0.9398704902867714
2300,XGBClassifier,"{'max_depth': 5, 'eta': 0.2, 'gamma': 0.01}",0.8400160384923817,0.9468092768654567,0.8415841584158416,0.9462809917355371,0.8045112781954887,0.9287020109689214,0.8294573643410853,0.951310861423221,0.816793893129771,0.9398704902867714
2069,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",0.8400160384923817,0.9881185869733838,0.8415841584158416,0.987603305785124,0.8045112781954887,0.9796672828096118,0.8294573643410853,0.9925093632958801,0.816793893129771,0.9860465116279069
2279,XGBClassifier,"{'max_depth': None, 'eta': 0.1, 'gamma': 0.01}",0.8400160384923817,0.9285702413403363,0.8415841584158416,0.928099173553719,0.8045112781954887,0.907103825136612,0.8294573643410853,0.9325842696629213,0.816793893129771,0.9196675900277007
2204,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'exponential', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0.05}",0.8400160384923817,0.952876027746382,0.8415841584158416,0.9537190082644628,0.8045112781954887,0.9492481203007519,0.8294573643410853,0.9456928838951311,0.816793893129771,0.9474671669793622
