,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
1498,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'sgd'}",0.6949082880194596,0.9627033492822967,0.7080339647289353,0.9648854961832061,0.6461794019933554,0.9666666666666667,0.6243980738362761,0.9490909090909091,0.6351020408163266,0.9577981651376146
2347,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",0.6908954469279668,0.990909090909091,0.7047681254082299,0.9923664122137404,0.6432160804020101,1.0,0.6163723916532905,0.9818181818181818,0.6295081967213114,0.9908256880733944
1489,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'sgd'}",0.6903447861350154,0.9645215311004784,0.7041149575440888,0.966412213740458,0.6421404682274248,0.966789667896679,0.6163723916532905,0.9527272727272728,0.6289926289926291,0.9597069597069596
1558,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.6900928787096683,0.9389473684210526,0.7041149575440888,0.9419847328244275,0.6426174496644296,0.9405204460966543,0.6147672552166934,0.92,0.6283839212469238,0.9301470588235293
1426,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'sgd'}",0.6899054949406382,0.9349999999999999,0.7015022860875245,0.9374045801526718,0.6347402597402597,0.9301470588235294,0.6276083467094703,0.92,0.6311541565778853,0.9250457038391227
1480,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'sgd'}",0.6898118030561231,0.9628947368421052,0.7001959503592423,0.9633587786259542,0.6309904153354633,0.9530685920577617,0.6340288924558587,0.96,0.6325060048038431,0.9565217391304348
1417,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'sgd'}",0.6894953719744592,0.9632057416267942,0.7028086218158066,0.9648854961832061,0.6395348837209303,0.9632352941176471,0.6179775280898876,0.9527272727272728,0.6285714285714286,0.9579524680073126
2361,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.05}",0.6894600165463404,0.9963636363636363,0.7093403004572175,0.9969465648854962,0.6624087591240876,1.0,0.5826645264847512,0.9927272727272727,0.6199829205807003,0.9963503649635036
2373,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.05}",0.6894600165463404,0.9963636363636363,0.7093403004572175,0.9969465648854962,0.6624087591240876,1.0,0.5826645264847512,0.9927272727272727,0.6199829205807003,0.9963503649635036
2349,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.05}",0.6894600165463404,0.9963636363636363,0.7093403004572175,0.9969465648854962,0.6624087591240876,1.0,0.5826645264847512,0.9927272727272727,0.6199829205807003,0.9963503649635036
2371,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 'scale'}",0.6891497726645972,0.9963636363636363,0.7015022860875245,0.9969465648854962,0.6360655737704918,1.0,0.622792937399679,0.9927272727272727,0.6293592862935928,0.9963503649635036
