,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
2022,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'log_loss', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}",0.7912250924546006,0.985011581959395,0.7976878612716763,0.9867549668874173,0.797979797979798,0.9917355371900827,0.7314814814814815,0.975609756097561,0.7632850241545894,0.9836065573770492
2062,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}",0.7908193961472649,0.9931416632602079,0.7960363336085879,0.9933774834437086,0.787819253438114,0.991869918699187,0.7425925925925926,0.991869918699187,0.7645376549094375,0.991869918699187
2060,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.05}",0.7904578572611359,0.9931416632602079,0.7960363336085879,0.9933774834437086,0.7900990099009901,0.991869918699187,0.7388888888888889,0.991869918699187,0.7636363636363638,0.991869918699187
2292,XGBClassifier,"{'max_depth': 3, 'eta': 0.2, 'gamma': 0.1}",0.7899155489319424,0.9766316936912387,0.7960363336085879,0.9768211920529801,0.7935871743486974,0.967741935483871,0.7333333333333333,0.975609756097561,0.7622714148219442,0.97165991902834
1441,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500, 'solver': 'sgd'}",0.7880416183694872,0.9217649997729028,0.7935590421139554,0.9238410596026491,0.7865612648221344,0.9032258064516129,0.737037037037037,0.9105691056910569,0.7609942638623327,0.9068825910931174
2220,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'exponential', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.05}",0.7867320748468289,0.9959349593495934,0.791907514450867,0.9966887417218543,0.7823529411764706,1.0,0.7388888888888889,0.991869918699187,0.76,0.9959183673469388
2007,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'log_loss', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0}",0.7865733841143677,0.9972067039106145,0.7927332782824112,0.9966887417218543,0.7895791583166333,0.9919354838709677,0.7296296296296296,1.0,0.7584215591915303,0.9959514170040485
2080,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.05}",0.7865513054037644,0.9959349593495934,0.791907514450867,0.9966887417218543,0.7834645669291339,1.0,0.737037037037037,0.991869918699187,0.7595419847328244,0.9959183673469388
2298,XGBClassifier,"{'max_depth': 5, 'eta': 0.1, 'gamma': 0.1}",0.7860089970745708,0.9822182858700095,0.791907514450867,0.9834437086092715,0.7868525896414342,0.9836065573770492,0.7314814814814815,0.975609756097561,0.7581573896353166,0.9795918367346939
2240,GradientBoostingClassifier,"{'max_depth': 7, 'loss': 'exponential', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.05}",0.785581222056632,0.9959349593495934,0.7894302229562346,0.9966887417218543,0.7714285714285715,1.0,0.75,0.991869918699187,0.7605633802816902,0.9959183673469388
1981,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'log_loss', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}",0.785444610034774,0.9931416632602079,0.7910817506193228,0.9933774834437086,0.7841584158415842,0.991869918699187,0.7333333333333333,0.991869918699187,0.7578947368421053,0.991869918699187
2021,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'log_loss', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}",0.785444610034774,0.9959349593495934,0.7910817506193228,0.9966887417218543,0.7841584158415842,1.0,0.7333333333333333,0.991869918699187,0.7578947368421053,0.9959183673469388
2061,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}",0.7854225313241706,0.9931416632602079,0.7902559867877786,0.9933774834437086,0.7782101167315175,0.991869918699187,0.7407407407407407,0.991869918699187,0.7590132827324477,0.991869918699187
1982,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'log_loss', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}",0.7852417618811062,0.985011581959395,0.7902559867877786,0.9867549668874173,0.779296875,0.9917355371900827,0.7388888888888889,0.975609756097561,0.7585551330798479,0.9836065573770492
2291,XGBClassifier,"{'max_depth': 3, 'eta': 0.2, 'gamma': 0.01}",0.7848802229949771,0.9753599491302176,0.7902559867877786,0.9768211920529801,0.781496062992126,0.9754098360655737,0.7351851851851852,0.967479674796748,0.7576335877862594,0.9714285714285714
2290,XGBClassifier,"{'max_depth': 3, 'eta': 0.2, 'gamma': 0}",0.7848802229949771,0.9753599491302176,0.7902559867877786,0.9768211920529801,0.781496062992126,0.9754098360655737,0.7351851851851852,0.967479674796748,0.7576335877862594,0.9714285714285714
2279,XGBClassifier,"{'max_depth': None, 'eta': 0.1, 'gamma': 0.01}",0.7843599933763868,0.9822182858700095,0.7910817506193228,0.9834437086092715,0.7910750507099391,0.9836065573770492,0.7222222222222222,0.975609756097561,0.7550822846079379,0.9795918367346939
1379,LogisticRegression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'saga'}",0.7841792239333223,0.9342099286914657,0.7910817506193228,0.9370860927152318,0.7922606924643585,0.9262295081967213,0.7203703703703703,0.9186991869918699,0.7546071774975752,0.9224489795918367
2081,GradientBoostingClassifier,"{'max_depth': 5, 'loss': 'exponential', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}",0.7837514489153834,0.9959349593495934,0.7886044591246903,0.9966887417218543,0.7762645914396887,1.0,0.7388888888888889,0.991869918699187,0.7571157495256168,0.9959183673469388
2297,XGBClassifier,"{'max_depth': 5, 'eta': 0.1, 'gamma': 0.01}",0.7835927581829222,0.9822182858700095,0.7894302229562346,0.9834437086092715,0.7833001988071571,0.9836065573770492,0.7296296296296296,0.975609756097561,0.7555129434324065,0.9795918367346939
2280,XGBClassifier,"{'max_depth': None, 'eta': 0.1, 'gamma': 0.1}",0.7834340674504608,0.9862833265204162,0.7902559867877786,0.9867549668874173,0.790650406504065,0.983739837398374,0.7203703703703703,0.983739837398374,0.7538759689922481,0.983739837398374
