,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},1.5000703420818964e+20,0.09322803899392107,12247735880.896095,0.30533266938524783,6347862152.61762,0.25938577083136966,-1.621100457331044e+20,0.8975637433761597
2145,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",21750046459.042656,3464673856.0173597,147478.96954834834,58861.480239774464,72834.13356649216,23963.203328748685,-23504904584.201466,-3806882821.6242757
2147,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",3150464038.9759874,1341131202.5703404,56128.994637139076,36621.45822561331,28187.54262535531,13639.325753417485,-3404652801.6818037,-1473595941.9726148
2144,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",252632695.6514624,54012629.6414359,15894.423413620967,7349.328516363648,7627.580294947089,3029.5886207766152,-273015848.302753,-59347504.863974415
2146,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",220233622.28792068,51534685.48028779,14840.270290258217,7178.766292357468,8851.233859608948,3703.3123930824386,-238002721.8024011,-56624811.91955385
3358,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",33927330.98334904,35217314.026151635,5824.717244926919,5934.417749548108,4716.421946170887,4821.455528588934,-36664687.46840658,-38695758.94643055
3355,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",33925817.25348588,35216795.27670224,5824.587303276163,5934.374042534077,4716.31752543918,4821.452746965899,-36663051.60633758,-38695188.95962942
3352,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",33925730.961006105,35216857.75869757,5824.57989566682,5934.379306945047,4716.31752543918,4821.459611954458,-36662958.35152512,-38695257.61302787
3356,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",10553800.101137787,11390499.60427801,3248.6612783018463,3374.9814228048735,2536.618435004078,2703.0549773767534,-11405310.931432633,-12515548.53991528
3353,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",10477482.544245128,11294963.250300601,3236.8939655548074,3360.7980079589133,2543.590913338639,2701.7592181641703,-11322835.848157953,-12410575.973951794
3359,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",10415324.967936508,11202871.171725169,3227.2782600724886,3347.0690419716725,2544.710168102144,2702.6652230079408,-11255663.214612886,-12309387.877583157
1986,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",781065.4693160622,102102.35291917114,883.7790840001036,319.53458798566885,332.0992941436181,72.49385936709727,-844083.1432518817,-112186.09455218825
2127,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",702329.0006186452,206783.78873594725,838.0507148249712,454.7348554223079,300.0081687101711,128.1717155962434,-758993.9832083152,-227207.01034961847
2125,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",354164.76437155076,74759.44050849043,595.1174374621792,273.421726474855,302.43364519874723,112.68942575295245,-382738.8258513915,-82142.49798220884
3322,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",339334.36658514827,352194.21920146,582.5241339078993,593.459534594786,471.6520074763811,482.1021762471773,-366711.86767516896,-386979.7603901893
3319,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",339243.386570024,352163.25529838033,582.4460374747381,593.433446393427,471.66203763430264,482.1039712831814,-366613.5471231332,-386945.7381544308
3316,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",339237.98391481646,352144.4297569291,582.4413995543384,593.4175846374364,471.6627998294246,482.09920005514476,-366607.70856571227,-386925.05319724424
2126,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",119707.86111705896,31908.706105463072,345.98823840856056,178.6300817484644,169.01741291336424,66.93992065792449,-129365.24567462498,-35059.35783255123
3323,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",102768.79853371895,109093.93332218977,320.57572979519045,330.2937076636335,258.07706693937985,271.2475505467435,-111059.48938422263,-119868.23966752773
3317,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",85476.38074221341,93116.85629769355,292.36343947596015,305.1505469398565,236.5860704780482,250.6234620853473,-92371.86814156585,-102313.09231226829
3320,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",85401.75829595992,92353.4515665846,292.23579229101955,303.8971068743245,231.9084845154384,245.25823889148336,-92291.22493547406,-101474.28540623834
3357,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",83473.94696168196,89760.81963153754,288.91858189061145,299.6011008516783,208.14635589261013,199.15773020174922,-90207.87207662834,-98625.57687288648
3354,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",83044.87025755165,89960.80576967447,288.17506876472095,299.9346691692617,206.19358439621544,199.81634610568463,-89744.17619398702,-98845.31582254668
3351,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",79144.18170425418,88442.899208713,281.3257572712712,297.3935090224953,203.94971388013752,198.84016914184613,-85528.76854258284,-97177.48425934285
2124,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",73091.7885535254,18405.564467801603,270.3549306994888,135.6671090124707,106.49752284697956,37.27980730989001,-78988.05039800797,-20222.49869713871
3283,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",3388.486627815338,3517.409462009191,58.210708875732976,59.307752124062084,47.122154333253874,48.16443082266414,-3660.8797585104685,-3863.827172059162
3286,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",3386.1093607133703,3519.0849277406614,58.19028579336391,59.32187562561269,47.10216666792078,48.16730716580216,-3658.310686462254,-3865.6681250544784
3280,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",3385.59345008917,3518.034540493245,58.18585266273212,59.31302167731168,47.115623850546,48.174909498284386,-3657.7531506418522,-3864.513990109757
2106,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",1722.1227886924817,783.4233241800521,41.49846730534131,27.989700323155517,21.385065972218722,9.805933543634676,-1860.06875258599,-859.8027536226793
2105,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",1078.0995174257857,105.49591393429408,32.83442579710791,10.271120383594678,11.780300211663034,3.8145019859994584,-1164.083777552548,-114.91584065438246
3287,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",1017.2441020182396,1089.0578902178372,31.89426440628847,33.000877112856216,25.692026817321555,27.12688359417724,-1098.3183671043107,-1195.6251218460852
