,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
1558,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.6810316534664207,0.9449458098651646,0.6975414522584333,0.9496567505720824,0.6359516616314199,0.9717514124293786,0.5937940761636107,0.91005291005291,0.6141502552881107,0.9398907103825136
697,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}",0.6763168601497234,0.9734169653524491,0.7015437392795884,0.9748283752860412,0.660377358490566,0.978494623655914,0.5430183356840621,0.9629629629629629,0.5959752321981425,0.9706666666666668
2331,SVC,"{'C': 0.1, 'kernel': 'poly', 'gamma': 0.05}",0.6739767549094066,0.9656084656084656,0.6998284734133791,0.9702517162471396,0.6591695501730104,1.0,0.53737658674189,0.9312169312169312,0.5920745920745921,0.9643835616438355
1557,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'lbfgs'}",0.6736621189107085,0.9973544973544973,0.68210405946255,0.9977116704805492,0.6035182679296346,1.0,0.6290550070521862,0.9947089947089947,0.6160220994475137,0.9973474801061007
2308,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0}",0.6730816697406965,0.9794653524492234,0.6918238993710691,0.9816933638443935,0.6319875776397516,0.994535519125683,0.5740479548660085,0.9629629629629629,0.6016260162601627,0.978494623655914
2301,XGBClassifier,"{'max_depth': 5, 'eta': 0.2, 'gamma': 0.1}",0.6729847021807529,0.9595600785116914,0.6941109205260149,0.9633867276887872,0.639871382636656,0.9832402234636871,0.5613540197461213,0.9312169312169312,0.5980465815176559,0.9565217391304348
1489,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'sgd'}",0.6727934794401649,0.9707714627069466,0.6906803887935964,0.9725400457665904,0.6288343558282209,0.9783783783783784,0.5782792665726375,0.9576719576719577,0.6024981631153563,0.9679144385026738
1398,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'lbfgs'}",0.6724456167950525,0.9973544973544973,0.6763865065751858,0.9977116704805492,0.5915492957746479,1.0,0.6516220028208745,0.9947089947089947,0.6201342281879195,0.9973474801061007
1392,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'lbfgs'}",0.6723805196918737,0.9973544973544973,0.6792452830188679,0.9977116704805492,0.5981432360742706,1.0,0.6361071932299013,0.9947089947089947,0.6165413533834586,0.9973474801061007
1425,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'lbfgs'}",0.671836009547575,0.997983870967742,0.6775300171526587,0.9977116704805492,0.5947712418300654,0.9947368421052631,0.6417489421720733,1.0,0.6173677069199457,0.9973614775725593
2310,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0.1}",0.6717987143322122,0.9821108550947262,0.692967409948542,0.9839816933638444,0.6382636655948553,0.9945652173913043,0.5599435825105783,0.9682539682539683,0.5965439519158527,0.9812332439678284
1486,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500, 'solver': 'sgd'}",0.671478653574916,0.8892622461170848,0.6912521440823327,0.8993135011441648,0.6330708661417322,0.9447852760736196,0.5669957686882934,0.8148148148148148,0.5982142857142858,0.8749999999999999
1417,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'sgd'}",0.6713193012910925,0.960189452124936,0.6883933676386507,0.9633867276887872,0.6242424242424243,0.9779005524861878,0.5811001410437235,0.9365079365079365,0.6018991964937911,0.9567567567567569
1482,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200, 'solver': 'lbfgs'}",0.670681892155799,0.9973544973544973,0.6769582618639223,0.9977116704805492,0.5947368421052631,1.0,0.6375176304654443,0.9947089947089947,0.6153846153846154,0.9973474801061007
651,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.6706432407507866,0.9973544973544973,0.6963979416809606,0.9977116704805492,0.653448275862069,1.0,0.5345557122708039,0.9947089947089947,0.5880527540729247,0.9973474801061007
2305,XGBClassifier,"{'max_depth': 7, 'eta': 0.1, 'gamma': 0}",0.6701306010632527,0.9469619388974228,0.6952544311034877,0.9519450800915332,0.6501706484641638,0.9772727272727273,0.53737658674189,0.91005291005291,0.5884169884169884,0.9424657534246575
1426,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'sgd'}",0.6700695725290224,0.9475913125106673,0.6861063464837049,0.9519450800915332,0.6194029850746269,0.9719101123595506,0.5853314527503526,0.9153439153439153,0.6018854242204495,0.9427792915531336
2282,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0.01}",0.6693948681783661,0.9695127154804574,0.69010863350486,0.9725400457665904,0.6331738437001595,0.988950276243094,0.5599435825105783,0.9470899470899471,0.594311377245509,0.9675675675675676
2281,XGBClassifier,"{'max_depth': None, 'eta': 0.2, 'gamma': 0}",0.6693948681783661,0.9695127154804574,0.69010863350486,0.9725400457665904,0.6331738437001595,0.988950276243094,0.5599435825105783,0.9470899470899471,0.594311377245509,0.9675675675675676
2318,SVC,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.1}",0.6691039654985352,0.953010325994197,0.696969696969697,0.9588100686498856,0.6595365418894831,0.9942196531791907,0.5218617771509168,0.91005291005291,0.5826771653543307,0.9502762430939226
747,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}",0.6687506780948248,0.9462045570916539,0.6986849628359062,0.9496567505720824,0.6678966789667896,0.9613259668508287,0.5105782792665726,0.9206349206349206,0.5787370103916867,0.9405405405405406
2309,XGBClassifier,"{'max_depth': 7, 'eta': 0.2, 'gamma': 0.01}",0.6686896495605946,0.9788359788359788,0.6895368782161235,0.9816933638443935,0.6325878594249201,1.0,0.5585331452750353,0.9576719576719577,0.5932584269662922,0.9783783783783784
1498,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'sgd'}",0.6685302972767712,0.9734169653524491,0.6866781017724414,0.9748283752860412,0.6236559139784946,0.978494623655914,0.5726375176304654,0.9629629629629629,0.5970588235294119,0.9706666666666668
1416,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'lbfgs'}",0.6684692687425409,0.997983870967742,0.6775300171526587,0.9977116704805492,0.5986394557823129,0.9947368421052631,0.6205923836389281,1.0,0.6094182825484764,0.9973614775725593
2307,XGBClassifier,"{'max_depth': 7, 'eta': 0.1, 'gamma': 0.1}",0.6682075241401758,0.9396548045741595,0.692967409948542,0.9450800915331807,0.6457627118644068,0.9714285714285714,0.53737658674189,0.8994708994708994,0.5866050808314088,0.9340659340659341
