,Classifier,Accuracy
0,SVC-0.01-2,0.5609
1,SVC-0.01-3,0.5609
2,SVC-0.01-4,0.5609
3,SVC-0.01-5,0.5609
4,SVC-0.1-2,0.5609
5,SVC-0.1-3,0.5616
6,SVC-0.1-4,0.5616
7,SVC-0.1-5,0.5635
8,SVC-1-2,0.7972
9,SVC-1-3,0.7070
10,SVC-1-4,0.6392
11,SVC-1-5,0.6076
12,SVC-10-2,0.7907
13,SVC-10-3,0.7828
14,SVC-10-4,0.7518
15,SVC-10-5,0.7084
16,SVC-100-2,0.7716
17,SVC-100-3,0.7729
18,SVC-100-4,0.7729
19,SVC-100-5,0.7485
20,SVC-1000-2,0.7670
21,SVC-1000-3,0.7703
22,SVC-1000-4,0.7577
23,SVC-1000-5,0.7676
