,Classifier,Accuracy
0,SVC-0.01-2,0.5616
1,SVC-0.01-3,0.5675
2,SVC-0.01-4,0.5714
3,SVC-0.01-5,0.5747
4,SVC-0.1-2,0.6340
5,SVC-0.1-3,0.6557
6,SVC-0.1-4,0.5997
7,SVC-0.1-5,0.6004
8,SVC-1-2,0.7617
9,SVC-1-3,0.7900
10,SVC-1-4,0.7571
11,SVC-1-5,0.7367
12,SVC-10-2,0.7749
13,SVC-10-3,0.7992
14,SVC-10-4,0.7907
15,SVC-10-5,0.7887
16,SVC-100-2,0.7597
17,SVC-100-3,0.7788
18,SVC-100-4,0.7861
19,SVC-100-5,0.7814
20,SVC-1000-2,0.7406
21,SVC-1000-3,0.7485
22,SVC-1000-4,0.7709
23,SVC-1000-5,0.7676
