,model,hyperparams,roc_auc,accuracy,precision,recall,f1
194,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.7035490533325044,0.7118023787740164,0.6491228070175439,0.656319290465632,0.6527012127894156
78,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7034488951516532,0.7236962488563586,0.6955380577427821,0.5875831485587583,0.6370192307692308
72,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7025785550973608,0.7246111619396157,0.7027027027027027,0.5764966740576497,0.6333739342265531
99,LogisticRegression,"{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",0.702138204474653,0.7136322049405307,0.658256880733945,0.6363636363636364,0.6471251409244645
189,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.7013870181182695,0.7154620311070449,0.6666666666666666,0.6208425720620843,0.6429391504018369
53,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7012316002514315,0.7218664226898445,0.6939313984168866,0.5831485587583148,0.6337349397590362
28,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7012316002514315,0.7218664226898445,0.6939313984168866,0.5831485587583148,0.6337349397590362
58,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7008102451457819,0.7236962488563586,0.7041095890410959,0.5698447893569845,0.6299019607843138
30,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7007826153027885,0.7209515096065874,0.6910994764397905,0.5853658536585366,0.6338535414165666
117,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200}",0.7007169944256793,0.6925892040256175,0.6028622540250447,0.7472283813747228,0.6673267326732673
77,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6998207513935802,0.7236962488563586,0.7075208913649025,0.5631929046563193,0.6271604938271605
143,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000}",0.6997741260335288,0.7081427264409881,0.6447368421052632,0.6518847006651884,0.6482910694597573
171,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3}",0.6996463380096842,0.717291857273559,0.678391959798995,0.5986696230598669,0.6360424028268552
168,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 3}",0.6996187081666908,0.7145471180237878,0.6674698795180722,0.614190687361419,0.6397228637413394
79,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6988312576413784,0.7236962488563586,0.7110481586402266,0.5565410199556541,0.6243781094527363
133,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500}",0.6984634353565287,0.6980786825251601,0.6183953033268101,0.7006651884700665,0.6569646569646569
50,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.697905657901099,0.7191216834400732,0.6914893617021277,0.5764966740576497,0.6287787182587666
31,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.69778650420319,0.7182067703568161,0.6876640419947506,0.5809312638580931,0.6298076923076923
195,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.697437677435398,0.7053979871912168,0.6405228758169934,0.6518847006651884,0.6461538461538461
76,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6972459953996312,0.7191216834400732,0.6935483870967742,0.5720620842572062,0.6269744835965978
176,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 7}",0.6970992118587287,0.7154620311070449,0.6776649746192893,0.5920177383592018,0.6319526627218934
55,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6970353178468063,0.7200365965233303,0.6986301369863014,0.565410199556541,0.625
73,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.697007688003813,0.717291857273559,0.6858638743455497,0.5809312638580931,0.6290516206482594
187,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.6967970104509881,0.7182067703568161,0.6906666666666667,0.5742793791574279,0.6271186440677966
67,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6967054865960725,0.7200365965233303,0.699724517906336,0.5631929046563193,0.624078624078624
97,LogisticRegression,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.6966864910790144,0.707227813357731,0.6478555304740407,0.6363636363636364,0.6420581655480985
47,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6966778567530789,0.717291857273559,0.6868421052631579,0.5787139689578714,0.6281588447653429
59,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6963480255023451,0.717291857273559,0.6878306878306878,0.5764966740576497,0.6272617611580217
103,LogisticRegression,"{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.6963290299852871,0.7044830741079597,0.6397379912663755,0.6496674057649667,0.6446644664466445
135,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200}",0.696246140456307,0.696248856358646,0.6168958742632613,0.6962305986696231,0.6541666666666668
56,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6960181942516112,0.717291857273559,0.6888297872340425,0.5742793791574279,0.626360338573156
118,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500}",0.6958714107107087,0.7136322049405307,0.6733668341708543,0.5942350332594235,0.6313309776207303
61,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6957159928438706,0.7200365965233303,0.7030812324929971,0.5565410199556541,0.6212871287128714
173,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7}",0.6955692093029683,0.716376944190302,0.6860158311345647,0.5764966740576497,0.6265060240963856
74,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6953585317501434,0.717291857273559,0.6908602150537635,0.5698447893569845,0.6245443499392467
127,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500}",0.695311906390092,0.7017383348581885,0.6332622601279317,0.6585365853658537,0.6456521739130435
48,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6952393780522342,0.716376944190302,0.6870026525198939,0.5742793791574279,0.6256038647342995
75,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6951478541973186,0.7182067703568161,0.6958904109589041,0.5631929046563193,0.6225490196078431
29,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6946988692486755,0.717291857273559,0.6929347826086957,0.565410199556541,0.6227106227106227
37,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6943690379979416,0.717291857273559,0.6939890710382514,0.5631929046563193,0.6217870257037944
45,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6940115769042143,0.7145471180237878,0.6824146981627297,0.5764966740576497,0.6250000000000001
66,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6939476828922919,0.7191216834400732,0.7045454545454546,0.549889135254989,0.6176836861768369
49,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6936817456534803,0.7145471180237878,0.683377308707124,0.5742793791574279,0.6240963855421686
165,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3}",0.6933519144027463,0.7145471180237878,0.6843501326259946,0.5720620842572062,0.6231884057971014
64,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.693168866692915,0.7182067703568161,0.7025495750708215,0.549889135254989,0.6169154228855722
63,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6926922519012786,0.7145471180237878,0.6863270777479893,0.5676274944567627,0.6213592233009709
166,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 5}",0.692664622058285,0.7118023787740164,0.6743589743589744,0.5831485587583148,0.6254458977407847
172,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 5}",0.6924539445054604,0.7127172918572735,0.6788511749347258,0.5764966740576497,0.6235011990407674
27,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6923624206505445,0.7145471180237878,0.6873315363881402,0.565410199556541,0.6204379562043797
112,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500}",0.6922881654474999,0.696248856358646,0.622680412371134,0.6696230598669624,0.6452991452991453
70,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6919410655448951,0.716376944190302,0.6974789915966386,0.5521064301552107,0.6163366336633664
36,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6915836044511677,0.7136322049405307,0.6854838709677419,0.565410199556541,0.6196840826245443
193,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.6912347776833757,0.7008234217749314,0.6377777777777778,0.6363636363636364,0.637069922308546
39,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6911346195025247,0.7127172918572735,0.6826666666666666,0.5676274944567627,0.6198547215496367
124,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500}",0.690967113579377,0.6633119853613907,0.5607613469985359,0.8492239467849224,0.6754850088183422
69,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6909239419496999,0.7136322049405307,0.6875,0.5609756097560976,0.6178266178266179
41,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6908324180947841,0.7154620311070449,0.6966292134831461,0.549889135254989,0.6146220570012392
80,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6907132643968751,0.7145471180237878,0.6925207756232687,0.5543237250554324,0.6157635467980297
154,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500}",0.6903627107638961,0.6688014638609332,0.5689922480620155,0.8137472283813747,0.6697080291970803
33,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6901727555933163,0.7154620311070449,0.6988636363636364,0.5454545454545454,0.6127023661270237
32,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6896961408016798,0.7118023787740164,0.6827956989247311,0.5631929046563193,0.6172539489671931
40,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6896961408016798,0.7118023787740164,0.6827956989247311,0.5631929046563193,0.6172539489671931
62,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6892747856960302,0.7136322049405307,0.6927374301675978,0.549889135254989,0.6131025957972807
46,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6892471558530369,0.7108874656907593,0.68,0.565410199556541,0.6174334140435835
138,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.6890727424691409,0.7044830741079597,0.6545893719806763,0.6008869179600886,0.6265895953757225
95,LogisticRegression,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6884683396536599,0.7099725526075022,0.6781914893617021,0.565410199556541,0.6166868198307134
71,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6879554606930947,0.7136322049405307,0.6971428571428572,0.541019955654102,0.6092384519350812
65,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6877171532972763,0.7118023787740164,0.6888888888888889,0.549889135254989,0.6115906288532675
114,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200}",0.6875790040823093,0.6980786825251601,0.6359550561797753,0.6274944567627494,0.6316964285714285
51,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6873596922035491,0.7090576395242452,0.6773333333333333,0.5631929046563193,0.6150121065375302
38,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6872681683486335,0.7108874656907593,0.6859504132231405,0.5521064301552107,0.6117936117936118
52,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6871490146507243,0.7099725526075022,0.6820652173913043,0.5565410199556541,0.6129426129426129
134,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000}",0.6870022311098217,0.7063129002744739,0.6666666666666666,0.5764966740576497,0.6183115338882283
35,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6866085058471656,0.7108874656907593,0.6880222841225627,0.5476718403547672,0.6098765432098766
104,LogisticRegression,"{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",0.6862510447534382,0.7081427264409881,0.6764705882352942,0.5609756097560976,0.6133333333333334
43,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6861595208985225,0.7099725526075022,0.6850828729281768,0.549889135254989,0.6100861008610087
131,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000}",0.6860662701784197,0.6788655077767612,0.5899280575539568,0.7272727272727273,0.6514399205561071
100,LogisticRegression,"{'C': 10, 'penalty': 'l2', 'solver': 'saga'}",0.6859212135027042,0.7081427264409881,0.6774193548387096,0.5587583148558758,0.6123936816524909
102,LogisticRegression,"{'C': 100, 'penalty': 'l1', 'solver': 'saga'}",0.6851423973033273,0.707227813357731,0.675603217158177,0.5587583148558758,0.6116504854368933
111,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200}",0.6849213585593801,0.6852698993595608,0.6051080550098232,0.6829268292682927,0.6416666666666667
175,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 5}",0.6848764600645156,0.7026532479414456,0.6575,0.5831485587583148,0.6180963572267919
169,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 5}",0.6844551049588661,0.7044830741079597,0.6658031088082902,0.5698447893569845,0.6140979689366786
34,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6839422259983007,0.7081427264409881,0.6833333333333333,0.5454545454545454,0.6066584463625153
108,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200}",0.683399990329555,0.67612076852699,0.5870736086175943,0.7250554323725056,0.6488095238095238
125,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000}",0.682210180215651,0.6999085086916743,0.6533665835411472,0.5809312638580931,0.6150234741784038
140,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000}",0.6821445593385416,0.6715462031107045,0.5795847750865052,0.7427937915742794,0.6511175898931001
96,LogisticRegression,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",0.6811567924515269,0.7044830741079597,0.674863387978142,0.5476718403547672,0.6046511627906977
68,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6799566211465004,0.7053979871912168,0.6827195467422096,0.5343680709534369,0.599502487562189
119,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 1000}",0.679735582402553,0.6834400731930467,0.6073619631901841,0.6585365853658537,0.6319148936170212
98,LogisticRegression,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",0.679269328802039,0.7026532479414456,0.6721311475409836,0.5454545454545454,0.602203182374541
116,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000}",0.6788289781793315,0.6916742909423604,0.6319444444444444,0.6053215077605322,0.6183465458663647
129,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200}",0.6786096663005713,0.7026532479414456,0.6740331491712708,0.541019955654102,0.6002460024600246
44,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6785181424456556,0.7044830741079597,0.6828571428571428,0.5299334811529933,0.5967540574282147
130,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500}",0.6784352529166754,0.696248856358646,0.6483790523690773,0.5764966740576497,0.6103286384976525
164,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.5, 'max_depth': 7}",0.6784352529166754,0.696248856358646,0.6483790523690773,0.5764966740576497,0.6103286384976525
115,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500}",0.6756498193699013,0.6925892040256175,0.6412776412776413,0.5787139689578714,0.6083916083916084
185,SVC,"{'C': 1, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.674862368844589,0.7017383348581885,0.6811594202898551,0.5210643015521065,0.5904522613065327
147,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200}",0.6737537213944781,0.7008234217749314,0.6802325581395349,0.5188470066518847,0.5886792452830187
142,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500}",0.6736155721795111,0.687099725526075,0.627039627039627,0.5964523281596452,0.6113636363636363
161,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.1, 'max_depth': 7}",0.6734515199867376,0.7035681610247027,0.6953846153846154,0.5011086474501109,0.5824742268041238
42,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6733686304577575,0.6953339432753889,0.6569148936170213,0.5476718403547672,0.5973397823458282
107,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000}",0.6721408293097374,0.6935041171088746,0.6526315789473685,0.549889135254989,0.5968712394705175
12,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6715450608201918,0.6889295516925892,0.6370370370370371,0.5720620842572062,0.602803738317757
146,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000}",0.6714449026393409,0.7008234217749314,0.6878787878787879,0.5033259423503326,0.5813060179257362
163,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.5, 'max_depth': 5}",0.6710045520166332,0.6898444647758463,0.6414141414141414,0.5631929046563193,0.5997638724911453
106,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500}",0.6703362551892298,0.6999085086916743,0.6869300911854104,0.5011086474501109,0.5794871794871794
101,LogisticRegression,"{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.6703258939981073,0.6770356816102471,0.6038135593220338,0.6319290465631929,0.6175514626218851
132,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200}",0.6698043807116066,0.6907593778591034,0.6475195822454308,0.549889135254989,0.5947242206235012
137,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 1000}",0.6689064108143205,0.6889295516925892,0.6426735218508998,0.5543237250554324,0.5952380952380952
120,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.6679169170621189,0.6889295516925892,0.6449086161879896,0.5476718403547672,0.592326139088729
122,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000}",0.667706239509294,0.6898444647758463,0.648936170212766,0.541019955654102,0.5900846432889963
