,model,roc_auc,accuracy,precision,recall,f1
45,RandomForestClassifier,0.6970427515268403,0.7146118721461188,0.6835443037974683,0.5901639344262295,0.6334310850439883
46,RandomForestClassifier,0.6935390549662488,0.7123287671232876,0.6838709677419355,0.5792349726775956,0.6272189349112426
47,RandomForestClassifier,0.6701382192221151,0.6940639269406392,0.6713286713286714,0.5245901639344263,0.588957055214724
48,RandomForestClassifier,0.7107682417229186,0.730593607305936,0.7152317880794702,0.5901639344262295,0.6467065868263473
49,RandomForestClassifier,0.7021536483445837,0.7214611872146118,0.6993464052287581,0.5846994535519126,0.6369047619047619
50,RandomForestClassifier,0.6982320797171327,0.7168949771689498,0.6903225806451613,0.5846994535519126,0.6331360946745561
51,RandomForestClassifier,0.6978784956605593,0.7191780821917808,0.7027027027027027,0.5683060109289617,0.6283987915407855
52,RandomForestClassifier,0.6950819672131149,0.7123287671232876,0.6792452830188679,0.5901639344262295,0.631578947368421
53,RandomForestClassifier,0.7029251044680167,0.7214611872146118,0.6967741935483871,0.5901639344262295,0.6390532544378699
54,RandomForestClassifier,0.7103503696560591,0.728310502283105,0.7051282051282052,0.6010928961748634,0.6489675516224189
55,RandomForestClassifier,0.7048858887817422,0.723744292237443,0.7012987012987013,0.5901639344262295,0.6409495548961425
56,RandomForestClassifier,0.6943105110896818,0.7123287671232876,0.6815286624203821,0.5846994535519126,0.6294117647058822
57,RandomForestClassifier,0.7052394728383157,0.7214611872146118,0.6894409937888198,0.6065573770491803,0.6453488372093023
58,RandomForestClassifier,0.7036965605914497,0.7214611872146118,0.6942675159235668,0.5956284153005464,0.6411764705882352
59,RandomForestClassifier,0.7076181292189007,0.726027397260274,0.7032258064516129,0.5956284153005464,0.6449704142011835
60,RandomForestClassifier,0.6908068145290903,0.7100456621004566,0.6818181818181818,0.5737704918032787,0.6231454005934718
61,RandomForestClassifier,0.7115396978463516,0.730593607305936,0.7124183006535948,0.5956284153005464,0.6488095238095238
62,RandomForestClassifier,0.6970427515268403,0.7146118721461188,0.6835443037974683,0.5901639344262295,0.6334310850439883
63,RandomForestClassifier,0.6927675988428158,0.7123287671232876,0.6862745098039216,0.5737704918032787,0.625
64,RandomForestClassifier,0.6857602057216329,0.7077625570776256,0.6870748299319728,0.5519125683060109,0.6121212121212121
65,RandomForestClassifier,0.6908711025393764,0.7146118721461188,0.704225352112676,0.546448087431694,0.6153846153846153
66,RandomForestClassifier,0.6861137897782064,0.7054794520547946,0.6753246753246753,0.5683060109289617,0.6172106824925816
67,RandomForestClassifier,0.7018000642880102,0.723744292237443,0.7123287671232876,0.5683060109289617,0.6322188449848023
68,RandomForestClassifier,0.6845708775313404,0.7054794520547946,0.68,0.5573770491803278,0.6126126126126127
69,RandomForestClassifier,0.6728704596592735,0.6963470319634704,0.6736111111111112,0.5300546448087432,0.5932721712538227
70,RandomForestClassifier,0.6873031179684989,0.7077625570776256,0.6821192052980133,0.5628415300546448,0.6167664670658682
71,RandomForestClassifier,0.6756027000964321,0.6986301369863014,0.6758620689655173,0.5355191256830601,0.5975609756097561
72,RandomForestClassifier,0.6974606235936998,0.7168949771689498,0.6928104575163399,0.5792349726775956,0.6309523809523809
73,RandomForestClassifier,0.6982320797171327,0.7168949771689498,0.6903225806451613,0.5846994535519126,0.6331360946745561
74,RandomForestClassifier,0.6959177113468338,0.7168949771689498,0.697986577181208,0.5683060109289617,0.6265060240963854
75,RandomForestClassifier,0.6927675988428158,0.7123287671232876,0.6862745098039216,0.5737704918032787,0.625
76,RandomForestClassifier,0.6888460302153648,0.7077625570776256,0.6774193548387096,0.5737704918032787,0.6213017751479291
77,RandomForestClassifier,0.7013821922211507,0.7214611872146118,0.7019867549668874,0.5792349726775956,0.6347305389221557
78,RandomForestClassifier,0.6974606235936998,0.7168949771689498,0.6928104575163399,0.5792349726775956,0.6309523809523809
79,RandomForestClassifier,0.6994214079074252,0.7191780821917808,0.6973684210526315,0.5792349726775956,0.6328358208955223
80,RandomForestClassifier,0.6935390549662488,0.7123287671232876,0.6838709677419355,0.5792349726775956,0.6272189349112426
81,LogisticRegression,0.5,0.5821917808219178,0.0,0.0,0.0
82,LogisticRegression,0.5,0.5821917808219178,0.0,0.0,0.0
83,LogisticRegression,0.5377049180327869,0.6027397260273972,0.6046511627906976,0.14207650273224043,0.23008849557522124
84,LogisticRegression,0.5353262616522018,0.5981735159817352,0.5714285714285714,0.15300546448087432,0.24137931034482762
85,LogisticRegression,0.5,0.5821917808219178,0.0,0.0,0.0
86,LogisticRegression,0.5,0.5821917808219178,0.0,0.0,0.0
87,LogisticRegression,0.597685631629701,0.6438356164383562,0.651685393258427,0.31693989071038253,0.4264705882352941
88,LogisticRegression,0.6004178720668596,0.6461187214611872,0.6555555555555556,0.3224043715846995,0.43223443223443225
89,LogisticRegression,0.5906782385085181,0.639269406392694,0.6506024096385542,0.29508196721311475,0.40601503759398494
90,LogisticRegression,0.5765991642558663,0.6255707762557078,0.6144578313253012,0.2786885245901639,0.38345864661654133
91,LogisticRegression,0.6354548376727741,0.6689497716894978,0.6583333333333333,0.43169398907103823,0.5214521452145214
