,model,roc_auc,accuracy,precision,recall,f1
14,DecisionTreeClassifier,0.6769527483124397,0.684931506849315,0.6216216216216216,0.6284153005464481,0.6250000000000001
50,RandomForestClassifier,0.676374156219865,0.6986301369863014,0.673469387755102,0.5409836065573771,0.6
105,MLPClassifier,0.6758919961427194,0.6917808219178082,0.6463414634146342,0.5792349726775956,0.6109510086455332
13,DecisionTreeClassifier,0.6749276759884281,0.678082191780822,0.6060606060606061,0.6557377049180327,0.6299212598425197
153,MLPClassifier,0.6738347798135649,0.7100456621004566,0.7545454545454545,0.453551912568306,0.5665529010238909
23,DecisionTreeClassifier,0.6722597235615558,0.680365296803653,0.6162162162162163,0.6229508196721312,0.6195652173913043
16,DecisionTreeClassifier,0.6721954355512697,0.6757990867579908,0.6040609137055838,0.6502732240437158,0.6263157894736843
93,LogisticRegression,0.6717454194792671,0.6986301369863014,0.6888888888888889,0.5081967213114754,0.5849056603773585
164,GradientBoostingClassifier,0.6711346833815494,0.682648401826484,0.625,0.6010928961748634,0.6128133704735377
186,SVC,0.6702667952426873,0.7031963470319634,0.7226890756302521,0.46994535519125685,0.5695364238410596
96,LogisticRegression,0.6678238508518161,0.6940639269406392,0.6788321167883211,0.5081967213114754,0.58125
15,DecisionTreeClassifier,0.6655416264866603,0.6689497716894978,0.5959595959595959,0.644808743169399,0.6194225721784777
10,DecisionTreeClassifier,0.6639987142397943,0.6689497716894978,0.5979381443298969,0.6338797814207651,0.6153846153846154
3,DecisionTreeClassifier,0.6632915461266473,0.6735159817351598,0.6111111111111112,0.6010928961748634,0.6060606060606061
12,DecisionTreeClassifier,0.6628736740597878,0.6712328767123288,0.6054054054054054,0.6120218579234973,0.6086956521739131
17,DecisionTreeClassifier,0.6616843458694953,0.6689497716894978,0.601063829787234,0.6174863387978142,0.6091644204851753
162,GradientBoostingClassifier,0.6607521697203472,0.684931506849315,0.6573426573426573,0.5136612021857924,0.5766871165644172
22,DecisionTreeClassifier,0.659787849566056,0.6712328767123288,0.6101694915254238,0.5901639344262295,0.6000000000000001
25,DecisionTreeClassifier,0.659787849566056,0.6712328767123288,0.6101694915254238,0.5901639344262295,0.6000000000000001
26,DecisionTreeClassifier,0.657409193185471,0.6666666666666666,0.6010928961748634,0.6010928961748634,0.6010928961748634
117,MLPClassifier,0.6540019286403086,0.6986301369863014,0.7865168539325843,0.3825136612021858,0.5147058823529411
