,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
3321,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",187.01580986793115,176.9475870413271,13.675372384982106,13.302164750194876,10.167768574467832,8.892280459023096,-202.0562078827914,-192.39455524475505
1984,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",166.59088791264006,1.0203546203555338,12.90700925515435,1.0101260418163338,7.530733118305116,0.8595772786657341,-179.879434691946,-0.11519479465691518
2107,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'quantile', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",164.28853474467348,28.39384560148605,12.817508913383813,5.328587580352419,7.42288735191305,2.483224949328975,-177.37960805255986,-30.03300380414419
3318,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",161.3019376302285,162.88478343971295,12.700469976746078,12.762632308411652,9.867220303018597,8.209493585287245,-174.13684967314182,-177.02463868639413
3315,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",158.5296578611544,155.00121387051794,12.590856121056836,12.449948348106426,9.873830540740355,8.350427813815989,-171.1267906974012,-168.40830513775148
1904,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",108.44689373332541,0.9807917209116719,10.413783833618087,0.9903492923770238,5.214434210410759,0.7443395238993422,-116.74841396408148,-0.0719545930239216
1965,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",103.09795140052745,1.0376635735890565,10.153716137480279,1.0186577313254224,7.539074765293672,0.8846598504940579,-110.9406913600476,-0.1341125847682183
1985,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",101.1872647742175,0.7753023835897921,10.059188077286233,0.8805125686722434,5.849491227053633,0.7265253000154397,-108.86612461050461,0.1526346181848347
1944,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",101.08112224310925,2.031080948923995,10.053910793472818,1.4251599730991589,7.513402082258091,1.1067452814281715,-108.75087820498872,-1.2198663646739107
1967,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",92.43923050539372,1.3664011581337303,9.61453225619394,1.1689316310775966,6.664965978437958,0.9523869988432839,-99.36776900992464,-0.49340575184827395
