,model,roc_auc,accuracy,precision,recall,f1
0,DecisionTreeClassifier,0.6765991642558664,0.6872146118721462,0.6292134831460674,0.6120218579234973,0.6204986149584487
1,RandomForestClassifier,0.6880745740919318,0.7077625570776256,0.6797385620915033,0.5683060109289617,0.619047619047619
2,LogisticRegression,0.7045323047251687,0.726027397260274,0.7142857142857143,0.5737704918032787,0.6363636363636364
3,MLPClassifier,0.7210864673738349,0.723744292237443,0.6581632653061225,0.7049180327868853,0.6807387862796833
4,GradientBoostingClassifier,0.6779170684667309,0.6986301369863014,0.6688741721854304,0.5519125683060109,0.6047904191616765
5,XGBClassifier,0.6750562520090003,0.6872146118721462,0.632183908045977,0.6010928961748634,0.6162464985994398
6,SVC,0.6308903889424622,0.6735159817351598,0.7083333333333334,0.37158469945355194,0.4874551971326165
