,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1584,LinearRegression,{},3.7318026450692014e+20,0.12112297082734541,19317874223.29176,0.3480272558684814,9701715674.0084,0.27882079198347104,-2.1772723463712378e+20,0.933541309912949
2654,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",100492470.62841995,90813951.77081105,10024.59328992553,9529.635447949258,7726.241595775908,7475.956549151322,-58631040.91934708,-49828501.67865243
2648,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",100490410.30688983,90812936.59835193,10024.490526051179,9529.582183829043,7726.168988515182,7475.957375597603,-58629838.851199634,-49827944.66596206
2651,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",100041323.65666682,90582207.22536795,10002.065969421858,9517.468530306152,7726.373608977228,7477.440139417603,-58367825.0102622,-49701346.28591589
2652,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",50207761.849091,41839464.6442912,7085.743563599448,6468.343268897469,4885.577887700001,4664.397883807356,-29293073.110351723,-22956800.630688783
2655,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",50171437.50864741,41759296.437131464,7083.179900909437,6462.143331521785,4888.014362534323,4664.178321577933,-29271880.140232444,-22912813.317645926
2649,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",48943674.34758308,40896249.571637966,6995.975582260353,6395.017558352593,4876.479953012211,4619.174341915785,-28555557.485278875,-22439270.076651674
2618,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",1005579.8210215569,909185.466750835,1002.786029530506,953.5121744114414,772.9804166610562,747.4984123420661,-586691.6374769679,-498857.92621123674
2612,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",1005486.9744220579,909109.9292432752,1002.7397341394515,953.4725634454696,772.9771163310231,747.4934536643801,-586637.4673204053,-498816.4797063287
2615,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",1005198.9746452561,908025.1992814813,1002.5961174098252,952.9035624245936,772.7201436306931,747.484723956777,-586469.4375478181,-498221.3016664691
2616,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",506391.3282079069,418337.8265575376,711.6117819484912,646.7904038848579,491.7274928405941,466.7832151855372,-295446.5196607917,-229535.83993194354
2613,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",506366.55290172144,418344.44817369315,711.5943738547414,646.79552269144,491.7142915204621,466.8077357128099,-295432.0648264499,-229539.47313159966
2619,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",427142.86268525803,359045.34138996736,653.5616747371728,599.2039230428715,485.14442720363036,447.4822694893389,-249210.01980118608,-197002.7797755873
2647,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",267757.487723988,239857.75102421409,517.4528845450453,489.75274478476797,367.8974562023102,346.2095736559504,-156218.6688845706,-131606.0092354143
2653,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",265979.3938310224,240982.21797805477,515.7319011182286,490.89939700314847,367.13632772574255,346.27487582752065,-155181.262828942,-132222.99047595004
2650,SVR,"{'C': 1000, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",254785.01563242832,225929.17049028454,504.7623357902492,475.3200716257252,361.03334892376245,337.25333081033057,-148650.04657643623,-123963.56775025245
2582,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",10057.416049465268,9043.59303535,100.28666935074307,95.09780773156656,77.31251409537953,74.65731004950413,-5866.870282310957,-4961.108695851497
2579,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",9972.188394011142,9005.485038202563,99.86084514969389,94.8972340914242,77.22010485445544,74.66349890652893,-5817.145300843487,-4940.199304718169
2576,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",9900.456482814443,9000.361477775456,99.50103759667255,94.87023494107862,76.9288088709571,74.65163331661157,-5775.294238111836,-4937.388069885984
2577,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.05}",5159.269436792,4244.998377475951,71.82805466384288,65.15365206552853,49.22453519372938,46.77295677082645,-3009.1095209436594,-2328.178599745969
2583,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.05}",5104.50514889431,4216.670611268348,71.44581967403208,64.93589616897843,49.186848988448844,46.77072462900827,-2977.1580002045066,-2312.63550150135
2580,SVR,"{'C': 10, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.05}",5043.677841166257,4216.07887280058,71.01885553264188,64.93133968124006,48.81162926501651,46.71138495859504,-2941.669088379147,-2312.310821854101
2611,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 'scale'}",2750.525128428303,2431.942768842728,52.445449072615475,49.31473176285894,37.10658820759077,34.70815329628099,-1603.758576405128,-1333.3772009551328
2617,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 'scale'}",2702.805422582099,2410.710535067191,51.9885124097824,49.09898710836295,36.82321715346534,34.65583263561984,-1575.9171266293229,-1321.7273344210992
2614,SVR,"{'C': 100, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 'scale'}",2534.181174313452,2268.2703820493393,50.34065130998458,47.62636225925028,36.22143525775577,33.70188103909091,-1477.5354736852523,-1243.5721676455141
2543,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.1, 'gamma': 0.1}",98.39605929959075,88.64603007396785,9.919478781649303,9.415202072922696,7.639063882838284,7.3377219478512385,-56.407917642153535,-47.638990605101405
2546,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 1, 'gamma': 0.1}",93.20387640520131,89.55045767843065,9.65421547331534,9.4631103596244,7.521410212211221,7.5081506774380165,-53.37860518690009,-48.13523895056881
2540,SVR,"{'C': 1, 'kernel': 'sigmoid', 'epsilon': 0.01, 'gamma': 0.1}",66.26592295173596,74.77705650438106,8.140388378433547,8.647372809378641,6.768607647854785,7.076033666033059,-37.66200205957203,-40.029254730966315
