,model,hyperparams,roc_auc,accuracy,precision,recall,f1
55,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7311991869918699,0.7442922374429224,0.75,0.625,0.6818181818181818
23,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.7310721544715446,0.7351598173515982,0.6979166666666666,0.6979166666666666,0.6979166666666666
32,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7300558943089431,0.7442922374429224,0.7564102564102564,0.6145833333333334,0.6781609195402298
111,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200}",0.7300558943089431,0.7442922374429224,0.7564102564102564,0.6145833333333334,0.6781609195402298
60,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7294207317073171,0.7397260273972602,0.7294117647058823,0.6458333333333334,0.6850828729281768
147,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200}",0.7292936991869918,0.730593607305936,0.6831683168316832,0.71875,0.700507614213198
193,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.7287855691056911,0.7351598173515982,0.7065217391304348,0.6770833333333334,0.6914893617021278
192,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.7287855691056911,0.7351598173515982,0.7065217391304348,0.6770833333333334,0.6914893617021278
156,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.7286585365853658,0.726027397260274,0.6666666666666666,0.75,0.7058823529411765
33,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7282774390243902,0.7397260273972602,0.7349397590361446,0.6354166666666666,0.6815642458100558
27,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7282774390243902,0.7397260273972602,0.7349397590361446,0.6354166666666666,0.6815642458100558
170,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 7}",0.7276422764227641,0.7351598173515982,0.7111111111111111,0.6666666666666666,0.6881720430107527
28,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7271341463414633,0.7397260273972602,0.7407407407407407,0.625,0.6779661016949152
75,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7259908536585367,0.7397260273972602,0.7468354430379747,0.6145833333333334,0.6742857142857143
73,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7259908536585367,0.7397260273972602,0.7468354430379747,0.6145833333333334,0.6742857142857143
34,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7259908536585367,0.7397260273972602,0.7468354430379747,0.6145833333333334,0.6742857142857143
35,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7259908536585367,0.7397260273972602,0.7468354430379747,0.6145833333333334,0.6742857142857143
42,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7259908536585367,0.7397260273972602,0.7468354430379747,0.6145833333333334,0.6742857142857143
114,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200}",0.7259908536585367,0.7397260273972602,0.7468354430379747,0.6145833333333334,0.6742857142857143
64,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7259908536585367,0.7397260273972602,0.7468354430379747,0.6145833333333334,0.6742857142857143
