model,roc_auc,accuracy,precision,recall,f1
48,0.6954998392799743,0.7146118721461188,0.6883116883116883,0.5792349726775956,0.6290801186943619,RandomForestClassifier
49,0.6923497267759563,0.7100456621004566,0.6772151898734177,0.5846994535519126,0.627565982404692,RandomForestClassifier
50,0.6876567020250725,0.7054794520547946,0.6708860759493671,0.5792349726775956,0.6217008797653959,RandomForestClassifier
51,0.6908068145290903,0.7100456621004566,0.6818181818181818,0.5737704918032787,0.6231454005934718,RandomForestClassifier
52,0.6959177113468338,0.7168949771689498,0.697986577181208,0.5683060109289617,0.6265060240963854,RandomForestClassifier
53,0.6978142076502732,0.7146118721461188,0.68125,0.5956284153005464,0.6355685131195337,RandomForestClassifier
54,0.7056573449051751,0.723744292237443,0.6987179487179487,0.5956284153005464,0.6430678466076696,RandomForestClassifier
55,0.7009643201542912,0.7191780821917808,0.6923076923076923,0.5901639344262295,0.6371681415929203,RandomForestClassifier
56,0.7053037608486017,0.726027397260274,0.7114093959731543,0.5792349726775956,0.6385542168674699,RandomForestClassifier
57,0.6974606235936998,0.7168949771689498,0.6928104575163399,0.5792349726775956,0.6309523809523809,RandomForestClassifier
58,0.70803600128576,0.728310502283105,0.7133333333333334,0.5846994535519126,0.6426426426426427,RandomForestClassifier
59,0.7029893924783027,0.726027397260274,0.7202797202797203,0.5628415300546448,0.6319018404907975,RandomForestClassifier
60,0.7006107360977176,0.7214611872146118,0.7046979865771812,0.5737704918032787,0.6325301204819277,RandomForestClassifier
61,0.6936033429765349,0.7168949771689498,0.7062937062937062,0.5519125683060109,0.6196319018404907,RandomForestClassifier
62,0.7068466730954676,0.726027397260274,0.7058823529411765,0.5901639344262295,0.6428571428571429,RandomForestClassifier
63,0.6791063966570235,0.7009132420091324,0.6756756756756757,0.546448087431694,0.6042296072507554,RandomForestClassifier
64,0.6884924461587913,0.7100456621004566,0.6891891891891891,0.5573770491803278,0.6163141993957703,RandomForestClassifier
65,0.6884924461587913,0.7100456621004566,0.6891891891891891,0.5573770491803278,0.6163141993957703,RandomForestClassifier
66,0.6908068145290903,0.7100456621004566,0.6818181818181818,0.5737704918032787,0.6231454005934718,RandomForestClassifier
67,0.6857602057216329,0.7077625570776256,0.6870748299319728,0.5519125683060109,0.6121212121212121,RandomForestClassifier
68,0.6889103182256509,0.7123287671232876,0.6993006993006993,0.546448087431694,0.6134969325153374,RandomForestClassifier
