,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
34,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.131594396183174,0.10347744024534475,1.0637642578048832,0.32167909513262555,0.7956155086427688,0.2677766880719054,-0.2824647006653036,0.8896188555634621
46,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.1085899978887557,0.10347744024534475,1.0528960052582381,0.32167909513262555,0.7855317945213007,0.2677766880719054,-0.2563932311775199,0.8896188555634621
22,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.101299676881205,0.10347744024534475,1.049428261903216,0.32167909513262555,0.7901095835079395,0.2677766880719054,-0.24813092501884837,0.8896188555634621
10,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.0841821021987625,0.12590433185637512,1.0412406552756008,0.35483000416590355,0.7891870945819764,0.28937453679692654,-0.22873114240656256,0.865695709065923
23,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.0785976146565663,0.1143688781284816,1.0385555424032777,0.3381846805053144,0.7642367189658688,0.27864150989929365,-0.22240210068602329,0.8780007736390381
107,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.0769384954393397,0.14574234229321242,1.0377564721259702,0.3817621540870866,0.7785994105909805,0.30043978828886886,-0.22052177869303224,0.8445341661231307
130,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.0700992627859907,0.11563249122198327,1.0344560226447477,0.34004777785185314,0.7842162798206621,0.2767875875248007,-0.2127707024353711,0.8766528560730932
11,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.0697866633355106,0.12260909044043788,1.0343049179693147,0.35015580880579134,0.7606236746112307,0.28673418893698455,-0.21241642553011242,0.8692107990973678
119,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.0416934301716532,0.12669942725368688,1.0206338374616302,0.3559486300769914,0.769592750194189,0.286720833854653,-0.18057765009809335,0.8648475672904461
131,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.0391666834309374,0.14131318762411404,1.0193952537808568,0.37591646362471814,0.7635070919992698,0.29757136430999165,-0.17771402377277856,0.8492588206961695
143,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.0374293301938677,0.12669942725368688,1.018542748338953,0.3559486300769914,0.7630994888465696,0.286720833854653,-0.17574503717595213,0.8648475672904461
106,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.03733923673643,0.13247584528285822,1.0184985207335502,0.3639723138960685,0.7685403327166351,0.2900829267482377,-0.17564293196995728,0.8586857639902097
35,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.0352449012240206,0.1143688781284816,1.017469852734724,0.3381846805053144,0.750953566895881,0.27864150989929365,-0.17326936828399853,0.8780007736390381
142,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.033431585092703,0.11563249122198327,1.016578371348074,0.34004777785185314,0.7764633212609101,0.2767875875248007,-0.17121429100771857,0.8766528560730932
93,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0}",1.027016848097989,0.13632067120459915,1.0134183973552036,0.3692162932545084,0.750255136509447,0.2865729011247843,-0.16394430647304725,0.8545844228244948
117,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0}",1.022185958316596,0.09702632883917334,1.0110321252643735,0.3114904955840119,0.7462856488134877,0.25926407121949785,-0.1584693362555043,0.8965003657574953
94,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.0213670544295268,0.12474283304700512,1.0106270600125087,0.35318951435030616,0.7503134477230433,0.27968136236761787,-0.157541251659163,0.866934699589229
105,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0}",1.0212222150604897,0.1178377692301548,1.0105553993030219,0.3432750635134379,0.7553667558072809,0.27739372518035676,-0.15737710151960482,0.8743004485360923
