,model,roc_auc,accuracy,precision,recall,f1
39,SVC,0.5,0.5616438356164384,0.0,0.0,0.0
40,SVC,0.5,0.5616438356164384,0.0,0.0,0.0
41,SVC,0.5,0.5616438356164384,0.0,0.0,0.0
42,SVC,0.6988058943089431,0.7168949771689498,0.7361111111111112,0.5520833333333334,0.6309523809523809
43,SVC,0.7258638211382114,0.730593607305936,0.6947368421052632,0.6875,0.6910994764397906
44,SVC,0.7328506097560976,0.7397260273972602,0.7142857142857143,0.6770833333333334,0.6951871657754011
45,SVC,0.7357723577235772,0.7442922374429224,0.7272727272727273,0.6666666666666666,0.6956521739130435
46,SVC,0.7357723577235772,0.7442922374429224,0.7272727272727273,0.6666666666666666,0.6956521739130435
47,SVC,0.7357723577235772,0.7442922374429224,0.7272727272727273,0.6666666666666666,0.6956521739130435
48,SVC,0.7183689024390244,0.726027397260274,0.7,0.65625,0.6774193548387096
49,SVC,0.7392022357723578,0.7442922374429224,0.7127659574468085,0.6979166666666666,0.7052631578947368
50,SVC,0.7566056910569107,0.7625570776255708,0.7391304347826086,0.7083333333333334,0.723404255319149
51,SVC,0.6638719512195123,0.6712328767123288,0.6304347826086957,0.6041666666666666,0.6170212765957447
52,SVC,0.5,0.5616438356164384,0.0,0.0,0.0
53,SVC,0.5,0.5616438356164384,0.0,0.0,0.0
54,SVC,0.7235772357723577,0.730593607305936,0.7032967032967034,0.6666666666666666,0.6844919786096256
55,SVC,0.7160823170731707,0.726027397260274,0.7093023255813954,0.6354166666666666,0.6703296703296703
56,SVC,0.7287855691056911,0.7351598173515982,0.7065217391304348,0.6770833333333334,0.6914893617021278
57,SVC,0.7310721544715446,0.7351598173515982,0.6979166666666666,0.6979166666666666,0.6979166666666666
58,SVC,0.7310721544715446,0.7351598173515982,0.6979166666666666,0.6979166666666666,0.6979166666666666
59,SVC,0.7310721544715446,0.7351598173515982,0.6979166666666666,0.6979166666666666,0.6979166666666666
60,SVC,0.7339939024390244,0.7397260273972602,0.7096774193548387,0.6875,0.6984126984126984
